master_id,filename,title,author,year,decade,L1,L2,language,cleaned_full_text_path,analysis_text_path,model_source_column,model_token_count_before_df,model_token_count_after_df,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
INDEX_00271,_1895-1896_02.txt,THE FINANCIAL CAPACITY OF CHINA.,E. H. PARKER,1895,1890,"Economy, Trade, and Technology",Economics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1895-1896_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1895-1896_02.txt,analysis_text,10923,3073,1.6602494458773714e-5,6.930973392422128e-6,2.5313287429027634e-5,0.5289304970538045,1.7405785194592437e-4,4.264510194005607e-4,2.899672767523379e-4,4.183089691901832e-4,0.0026967926697785897,0.0011740187270434573,3.6179045492370896e-4,0.0019526315455980524,0.11774835648881458,0.31567989908997274,0.030098382097495355
MASTER_00273,_1895-1896_03.txt,Chinese revenue,"Parker, E. H.",1894,1890,"Economy, Trade, and Technology",Economics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1895-1896_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1895-1896_03.txt,analysis_text,17124,5197,1.7867704930613721e-7,1.6920111782364844e-6,7.696003769626705e-7,0.9078360412937454,4.813973843478935e-6,3.058146954415045e-5,2.9233493069970012e-5,4.2075858984074386e-6,1.440898166968164e-5,2.3716227787897825e-4,4.733434861149401e-5,8.924572585656628e-5,2.7325852956972327e-4,0.09140376633954647,2.7305692161795988e-5
INDEX_00273,_1895-1896_04.txt,"THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT.","BUSHELL, S. W.",1895,1890,"Economy, Trade, and Technology",Economics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1895-1896_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1895-1896_04.txt,analysis_text,6837,2005,6.107102184741163e-7,1.1732765462656229e-4,8.663052601034444e-6,0.0022261384454366896,0.02314961248399717,0.04908910430018733,0.2416204687895506,9.160350976348747e-4,1.1933006980406243e-4,3.332659555633039e-4,0.46318589157461076,0.0034655870246936217,6.661518406906384e-4,0.21492882807119332,1.7298492919114384e-4
INDEX_00274,_1895-1896_05.txt,A MANCHU UKASE.,"FRASER, M. F. A.",1895,1890,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1895-1896_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1895-1896_05.txt,analysis_text,7152,1188,1.5001709001931322e-7,2.6136108859959223e-4,1.2864515265591779e-4,0.023787197075430103,0.0012239771621077615,0.13888052937906567,0.06413438462321623,0.14794099829991436,0.002713066473693128,9.321393984769708e-4,0.208945220166082,0.07260988812672607,0.05043280118923702,0.2730690050461328,0.014940636801572054
INDEX_00282,_1898-1899_01.txt,"THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.",Thos. W. KINGSMILL,1898,1890,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1898-1899_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1898-1899_01.txt,analysis_text,14289,3586,2.3865315651050478e-8,8.979396496050602e-6,0.03385946943445784,4.889949881361832e-5,0.03311709983491555,0.4001256676192297,0.06192064568690748,0.4681145123731762,3.5697106372031747e-4,4.0626312308574165e-4,5.743402592964397e-4,1.9969951631040146e-4,5.444347381161085e-4,3.387590686092753e-4,3.8423452154929036e-4
INDEX_00283,_1898-1899_02.txt,THE OFFICE OF DISTRICT MAGISTRATE IN CHINA.,BYRON BRENAN,1898,1890,"Politics, Government, and Law",Government,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1898-1899_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1898-1899_02.txt,analysis_text,11460,3211,1.0029544208386859e-13,1.4556630193387587e-5,3.1224787401967646e-6,6.522648367572596e-4,7.89807264077281e-5,1.1805819327325505e-4,4.31798221219774e-5,0.0025397601798014943,8.110087257330593e-5,8.870451089895683e-6,3.5296194949419746e-4,9.282704739696972e-5,0.0908687719795263,0.7727617016018317,0.13238384323069197
INDEX_00284,_1898-1899_03.txt,ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT.,NATALIS RONDOT,1898,1890,Arts and Archaeology,Art,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1898-1899_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1898-1899_03.txt,analysis_text,4590,1248,3.275982764321651e-7,1.8565143229914298e-6,9.77275207641603e-6,8.763033829642778e-5,0.0011346569928220697,0.0018123336544807803,6.323594507984065e-5,1.4227005164609778e-4,2.4329266665171938e-4,1.6745841882300736e-5,9.05826605650641e-4,0.9949092521601506,8.249358755664887e-5,5.519953617338983e-4,3.830992937305437e-5
INDEX_00285,_1898-1899_04.txt,SEALING AND WHALING IN THE NORTHERN PACIFIC.,E. BRASS,1898,1890,Natural Sciences,Agriculture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1898-1899_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1898-1899_04.txt,analysis_text,5925,1454,0.03579576387344934,2.601309701106146e-4,0.06400445836472586,0.0024802004050329973,0.010217339115900236,7.349389430360978e-4,4.871878399981872e-5,3.587572308942277e-4,0.08765812105969832,0.08164508176378635,5.2126663025187245e-5,5.630957551355258e-4,0.15732636183834775,0.013094886191820898,0.5457600190410369
MASTER_00415,_1920_01.txt,"Relation of Chinese and Siamese, The *","Dodd, W. C.",1920,1920,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_01.txt,analysis_text,6762,1747,3.03636799036399e-6,1.2581471740344167e-6,3.0744303264473594e-4,4.2020490982206705e-4,1.9975531238860755e-4,0.9402338575436161,0.042495658333732894,7.801920875800285e-4,0.0033065657424193253,0.010467175207526082,8.496678160762386e-4,1.3137310883670078e-4,5.444383193270348e-4,7.051355648921245e-5,1.8886051437751333e-4
MASTER_00416,_1920_02.txt,Greek and Chinese art ideals,"Stanley, A.",1920,1920,Arts and Archaeology,Art,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_02.txt,analysis_text,6666,1754,5.715207203235602e-5,1.0673727036084001e-5,2.311307765471442e-4,3.7328601060947114e-5,0.08094761377896302,0.17998607163761612,2.519767538149943e-4,0.6594274992659439,0.008544859002135887,3.759720483775416e-4,0.06731636896805535,0.001393984965629014,3.295297345531928e-4,1.038545071440908e-4,9.859841610904278e-4
MASTER_00417,_1920_03.txt,"Destiny, fate","Morgan, E.",1920,1920,Religion and Philosophy,Philosophy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_03.txt,analysis_text,10773,2899,1.0873254074010848e-7,1.2263520015444812e-7,6.0961738517665616e-5,6.911247994322565e-6,0.004713920633644629,8.387098892786338e-4,9.80985606097934e-6,0.9210707844768,3.993943509409191e-5,1.1295411098155541e-4,0.0028871349999696413,7.674492855104784e-5,0.05029182848758178,6.404457691074987e-5,0.019826024250874093
MASTER_00418,_1920_04.txt,China's petrified sun - rays,"Chatley, H.",1920,1920,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_04.txt,analysis_text,3312,885,0.0011412120046564792,1.0890709308976029e-4,0.034545769080472334,0.14318682272499966,0.001057288873624071,0.17853299123930066,3.114626350200867e-4,0.0034315877650111597,0.005942646249026069,0.3745686832493552,5.481447622538075e-4,0.001297213941693906,0.06517609251524058,0.18819497038417374,0.0019562074820827628
MASTER_00419,_1920_05.txt,Chinese ideas of antiques,Hutson J.,1920,1920,Arts and Archaeology,Art,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_05.txt,analysis_text,16227,4561,5.3571913682782854e-5,1.3077757474716205e-6,4.9684030742657935e-6,1.3082284075565107e-6,0.99916845311494,1.638075198486109e-4,1.422375756002917e-7,9.757888339115356e-5,2.5176295451124218e-6,3.8210685477822936e-5,2.65987791986486e-4,1.9476142274234506e-5,6.072689928528614e-6,5.491485596109481e-6,1.7110549852377224e-4
MASTER_00420,_1920_06.txt,Names and nicknames of the Shanghai settlements,"Lanning, G.",1920,1920,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_06.txt,analysis_text,9432,2487,5.147160714064765e-6,8.993088119701132e-7,4.799596560389584e-4,0.03563057874127073,1.6666848559398107e-4,0.2839544425708402,4.7056204346811984e-4,0.0018916313457770842,0.0016086080540380625,0.09046245553680757,0.0015884655575867433,4.7629564995975963e-4,0.5732121227876469,0.00817108379722105,0.001881079304224879
MASTER_00421,_1920_07.txt,Chinese poetry and its connotations *,"Ayscough, F. W.",1920,1920,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_07.txt,analysis_text,16875,4838,4.7800866066720425e-5,6.0519664294143945e-5,1.879231855305784e-7,4.9235341572991814e-5,8.315254432644582e-4,0.0012457044589777395,2.997571549998069e-5,0.08836677585575746,3.3439583451356344e-5,1.3883311465361775e-4,0.6550963360007402,6.877264735493951e-5,6.178278991547907e-4,1.8658996417762465e-5,0.2533944064896084
NA,_1920_08.txt,NA,NA,1920,1920,Unknown,Unknown,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_08.txt,analysis_text,8400,2452,0.819897240355323,0.17919105870841512,5.2492753026581466e-6,1.2982708583866613e-5,1.58363126187141e-4,1.1276152305995234e-4,2.7174100287733295e-8,1.4916455287575384e-5,1.6183465278158765e-4,3.605430472790687e-5,8.308393315407265e-5,2.7897773655126007e-5,2.3037666128414937e-06,1.2460809207378305e-6,2.949801618882981e-4
MASTER_00423,_1920_09.txt,"Chinese life of Mohammed, A","Mason, I.",1920,1920,Religion and Philosophy,Islam,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_09.txt,analysis_text,11379,3153,2.401743247578902e-7,6.201016680205256e-7,1.6965943586272665e-6,6.630808265501997e-5,2.770431321846133e-4,4.047547785516207e-4,1.2347491951379772e-4,0.09870865168320059,8.866332658050738e-5,2.561802130344068e-4,0.552638167131038,1.5486894435447814e-4,0.16547327644226,1.8744948714661207e-4,0.18161860498912893
MASTER_00424,_1921_01.txt,"Operations and manifestations of the Tao exemplified in history, The","Morgan, E.",1921,1920,Religion and Philosophy,Taoism,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1921_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1921_01.txt,analysis_text,20967,5817,8.319655867696976e-9,2.5272270323808923e-8,7.394644887505475e-6,1.971794945655606e-5,1.4558244636989266e-4,2.701791901593691e-4,4.420809498165893e-5,0.7524737238123577,3.054134311095002e-5,1.018992691223008e-4,0.028027517534320288,4.705003365707661e-5,0.19102985725252325,1.346222948769554e-4,0.027667672542250298
MASTER_00425,_1921_02.txt,"Hainanese Miao, The *","Moninger, M. M.",1921,1920,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1921_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1921_02.txt,analysis_text,4956,1335,0.003292473964505268,5.4439645770008924e-5,1.4392032535187857e-4,2.925516576880174e-4,0.08015896731958741,0.0010506016314192823,1.2739599524761337e-5,6.327511185366826e-4,7.349608451364296e-4,0.10593749252720694,8.356844452278409e-4,1.099159382802807e-5,6.117654479510732e-4,2.209236437244881e-5,0.8062085675138939
MASTER_00426,_1921_03.txt,Notes on the symbolism of the Purple Forbidden City *,"Ayscough, F. W.",1921,1920,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1921_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1921_03.txt,analysis_text,15288,4448,4.927386569057218e-7,1.6499297504607415e-6,2.5904795848698037e-5,4.480536610754439e-5,0.03250064230243412,8.466398005762645e-4,3.070057758620877e-5,0.44440835137746965,5.790666241456067e-6,2.766390233998362e-4,0.5155713408770721,7.461420432514994e-5,0.00428289554485076,8.011541679252912e-5,0.0018494173788884641
MASTER_00180,_1921_04.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1921_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1921_04.txt,analysis_text,15846,4342,0.8336372692235824,0.06450878947866841,1.368863716589714e-4,8.214264984491523e-5,7.139759353279037e-5,2.0155325547437382e-4,1.5823456021019534e-5,2.682290750950902e-6,0.10053860010040395,1.8795920466433097e-4,2.1267535138689958e-5,3.29148118252712e-4,4.374591371799248e-6,1.1468294346351357e-5,2.5063783628810637e-4
MASTER_00428,_1921_05.txt,Exogamy in China,"Wilkinson, H. P.",1921,1920,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1921_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1921_05.txt,analysis_text,11742,3324,3.98966106868298e-6,4.68108474713915e-6,1.255556860572445e-5,9.185813594469118e-6,3.1326696557243053e-4,0.02876821736042673,3.571738878222619e-5,0.8941544877516968,5.473729807105736e-4,5.5949294044857164e-5,8.32695718699069e-4,2.926834992471586e-5,6.576836126217627e-4,1.4389255064177996e-5,0.07456053919444046
MASTER_00429,_1921_06.txt,"Lampacao, a mystery of the Far East","Morse, H. B.",1921,1920,Geography and Travel,Geography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1921_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1921_06.txt,analysis_text,780,183,4.760172750968237e-5,2.293430161738589e-6,0.04786336101652319,0.007693838082587118,0.0035695877767885974,0.13450233598362374,0.0027013732825571695,0.005139582316892381,0.009529601688874751,0.24779087790316018,0.00543587372586744,0.002296590061045166,0.5274411412933451,0.0019299005600527874,0.004056041151010695
MASTER_00430,_1921_07.txt,"Marriage maker, The","Kliene, C.",1921,1920,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1921_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1921_07.txt,analysis_text,9366,2415,5.643158835285986e-5,4.075043796030724e-6,7.644375193713927e-6,8.780470108213666e-5,0.01920603099930883,0.001479067751176259,3.502558284690912e-5,0.09560439810144243,7.495160624346637e-5,4.071569879771764e-4,0.11845760913013108,2.0601706613851062e-4,0.24250937584814639,8.004738822887897e-4,0.5210639373358753
MASTER_00431,_1921_08.txt,"Highways and byways of Kweichow, The *","Kemp, E. G.",1921,1920,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1921_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1921_08.txt,analysis_text,12852,3411,7.117274130324791e-4,3.707752754794496e-5,1.1060181448118346e-4,0.012666844225768251,0.04930999731656085,0.029049490298286924,1.0374695378794872e-4,0.002553464280236168,6.07623360830748e-4,0.18057964764785325,0.041899847894205554,2.604638080943181e-4,0.05151726062827907,3.0632097925315427e-4,0.6302858858517821
MASTER_00432,_1921_09.txt,"Christ in the "" Li Tai Shen Hsien T'ung Chien ""","Werner, E. T. C.",1921,1920,Religion and Philosophy,Christianity,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1921_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1921_09.txt,analysis_text,2724,776,1.9284542996888933e-6,3.637343353896732e-5,8.335461206137777e-6,2.720308731082322e-4,0.0013014414112501856,0.29611548402176335,6.859176558022873e-4,0.26786081685507834,8.325150479648247e-4,7.990188672054061e-4,0.37598636944113417,0.0016232466372799665,0.01247655281077861,1.7621658093329882e-4,0.04182375244865663
MASTER_00435,_1922_01.txt,"Natural history of China, The","Sowerby, A. de C.",1922,1920,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1922_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1922_01.txt,analysis_text,10731,2678,0.3829675769801276,1.4349060054469963e-4,0.0037193365676483903,9.64961372498056e-4,3.502257116577349e-4,0.07823894562560661,5.739904718974608e-5,5.432011104021523e-4,0.39896743851367134,0.05709550838040924,1.7703167859292552e-4,0.05294367001633759,0.0019125299242960748,3.160540819845174e-5,0.02188707906281944
