master_id,filename,title,author,year,decade,L1,L2,language,cleaned_full_text_path,analysis_text_path,model_source_column,model_token_count_before_df,model_token_count_after_df,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
MASTER_00009,1859_04.txt,On the Musical Notation of the Chinese,"Syle, E. W.",1859,1850,Arts and Archaeology,Music,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_04.txt,analysis_text,1788,441,8.767064492938929e-4,1.1430062797079751e-4,8.291507375913273e-4,0.0013553239176483396,0.42041364190023206,0.13472266185554527,0.002020816379957707,0.05069835552476318,0.3823545969329634,0.006614445674033486
MASTER_00015,1859_05.txt,Lecture on Japan,"Williams, S. W.",1859,1850,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_05.txt,analysis_text,15567,4172,0.0010503225789313345,7.858901246924482e-5,0.009395939796752642,0.0010924847800742928,0.03713565002879987,0.8059240769088469,8.859305231236506e-4,0.0012179554092489572,0.0725676605493193,0.07065139041243397
MASTER_00013,1859_06.txt,On the Study of the Natural Sciences in Japan,"Pompe van Meedervoort, J. L. C.",1859,1850,Education,Education,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_06.txt,analysis_text,5100,1373,2.312171771445614e-4,2.972745827517725e-6,0.006103566087607027,3.6503960505030787e-4,0.008455842000300891,0.8008953308700881,4.231107206478685e-4,0.0018533099379759608,0.18136054892994724,3.090619254101788e-4
NA,1859_07.txt,NA,NA,1859,1850,Unknown,Unknown,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_07.txt,analysis_text,921,229,0.002076078280565141,9.425955125942869e-6,0.6355317637524833,7.412827142929361e-4,3.6491906871777844e-4,0.26636320049929096,0.00110883066562889,0.0024318863798543874,0.03900632882661668,0.05236628385742363
MASTER_00017,1859_08.txt,Notes on some new species of birds found on the island of Formosa,"Swinhoe, R.",1859,1850,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_08.txt,analysis_text,3345,823,0.9953715953593,6.610162129988442e-4,8.478665631048773e-4,1.2030562247158731e-5,1.1513004301849766e-4,3.303685427569512e-4,1.7820561914606794e-7,1.7534482549740192e-5,2.459322634490341e-4,0.0023983477649556946
MASTER_00012,1859_09.txt,"Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow","Ward, J.",1859,1850,Natural Sciences,Hydrology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_09.txt,analysis_text,8595,2462,2.3322990723118384e-4,1.8134975347955463e-6,4.2375347627322265e-4,2.108455055085225e-4,3.452215141234064e-5,2.453271062644815e-4,1.1126624116920962e-5,2.799153532116029e-5,3.210124393789865e-5,0.9987792889523994
MASTER_00014,1859_10.txt,"Thermometrical observations, taken during a passage from Nagasaki to Shanghai","Fedorovitch, J.",1859,1850,Natural Sciences,Meteorology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_10.txt,analysis_text,4590,1306,1.4901307425704269e-4,2.214043152788004e-6,0.047115135093509834,0.0018488376551443033,3.2911803980122643e-4,0.8350823330397796,0.0651194063707324,7.838929449163615e-4,0.022905741451594474,0.02666430828711171
MASTER_00024,1859_11.txt,Sketches of the Miau - tsze,"Bridgman, E. C.",1859,1850,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_11.txt,analysis_text,16893,4674,0.02228160879721412,1.926106800613817e-4,3.852186979813114e-4,0.001276140773686976,0.0926063486362948,0.059568887492686386,0.002230976165791129,0.3527774145289603,0.001580937727270287,0.4670998565000533
MASTER_00018,1860_01.txt,The Small Chinese Lark,"Swinhoe, R.",1859,1850,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_01.txt,analysis_text,2910,750,0.6990372394718565,0.0011300663005714322,0.001515197129874337,5.650673322812315e-4,0.045206714675150986,0.0819988645973499,9.914728790251391e-5,0.07094443061076333,0.0026227070810163075,0.09688056551323329
MASTER_00019,1860_02.txt,On the Banishment of Criminals in China,"Macgowan, D. J.",1859,1850,"Politics, Government, and Law",Law,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_02.txt,analysis_text,4185,1044,4.041379652352173e-5,5.143172602776925e-6,0.012534848192855164,0.11517861056522473,6.787078534647199e-4,0.7283759189013196,0.06575949770609064,0.004197442554949848,0.07215152359277378,0.0010778936641953197
MASTER_00020,1860_03.txt,Cotton in China,"Robertson, D. B.",1859,1850,Natural Sciences,Agriculture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_03.txt,analysis_text,3000,799,0.06135349347567479,0.05260269543045924,0.0027090928893513323,0.36420643073414294,0.008875318417728005,0.06707932760377293,0.03987734421626128,0.005297178529733408,0.09280978181781674,0.3051893368850592
MASTER_00022,1860_04.txt,A Sketch of the Tauist Mythology in its modern form,"Edkins, J.",1859,1850,Anthropology and Social Customs,Mythology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_04.txt,analysis_text,3042,904,3.0285713688040167e-4,6.525941020074881e-5,0.009473828279577514,1.214877410335113e-4,0.00420398653477602,0.002489349263034491,0.09728187881003049,0.8090941314600465,0.05951987423451153,0.017447347129909144
MASTER_00023,1860_05.txt,Narrative of the American Embassy to Peking,"Williams, S. W.",1859,1850,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_05.txt,analysis_text,19428,5230,1.0424612013035688e-5,4.3148969015019524e-7,4.121647849634321e-4,5.459252603990823e-4,1.972348667257065e-4,0.8742705523620543,0.051872394458627055,0.027902339907271187,0.007476810149490753,0.03731172210876543
MASTER_00021,1860_06.txt,"Meteorological tables, from observations made in Japan",NA,1859,1850,Natural Sciences,Meteorology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_06.txt,analysis_text,753,205,0.0063483077232012654,3.755515970802573e-5,0.6828614173134127,9.771226263816102e-4,2.9130687340296873e-4,0.28673884165137864,1.1839066196071488e-4,2.3384342695114126e-4,0.007230774847680553,0.015162439715922143
MASTER_00031,1860_07.txt,A Sketch of the Life of Confucius,"Edkins, J.",1860,1860,Religion and Philosophy,Confucianism,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_07.txt,analysis_text,9693,2853,4.815244329488288e-5,2.1884713943917775e-5,5.0623293452086e-4,1.4435823122207307e-4,0.0011746667005780016,0.0021419427269039407,0.033623497939953145,0.8974786063280875,0.021879016707896957,0.04298164127359863
MASTER_00028,1860_08.txt,"The Ethics of the Chinese, with special reference to the doctrine of Human Nature and Sin","John, G.",1860,1860,Religion and Philosophy,Philosophy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_08.txt,analysis_text,34485,9500,0.014638147069506491,1.9239070348269703e-4,0.061229670462975595,0.0269944085976131,6.714335985181342e-4,0.03755098587802369,3.8560144274293206e-4,0.6297013177167055,0.005767547610638885,0.222868496919793
MASTER_00032,1860_09.txt,Supplemental memorandum on the present state of the magnetic elements in China and places adjacent,"Shadwell, C. F. A.",1860,1860,Natural Sciences,Meteorology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_09.txt,analysis_text,1338,394,0.003860449908106918,8.683901423730402e-5,0.10798251958017886,0.019983245947288713,0.0016517403975900404,0.6502494933812156,4.8175566223050204e-4,4.797206009916826e-4,0.0059717098072988506,0.20925252570086147
MASTER_00034,1860_11.txt,Winds and weather at Chefoo,Editorial Committee,1860,1860,Natural Sciences,Meteorology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_11.txt,analysis_text,420,106,0.008072256831770515,1.0888670808120034e-4,0.39122585476643035,0.005408691815810256,8.373755950622419e-4,0.45182169905568703,5.017609036856632e-4,6.368304553597254e-4,0.01285420149124485,0.1285324423768683
MASTER_00065,1866_01.txt,"Notes of a Journey from Peking to Chefoo via Grand Canal , Yen -chow -foo, &c","Williamson, A.",1865,1860,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_01.txt,analysis_text,13623,3942,6.418407500200017e-5,3.210206682667761e-5,1.2763413270212387e-4,0.0020940261517861966,0.004772504309052868,0.006847291953522477,0.04269873239557993,0.27284736092098766,5.089609612086529e-4,0.6700072030333315
INDEX_00062,1866_02.txt,"Account of an Overland Journey from Peking to Shanghai, made in February and March 1866",NA,1866,1860,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_02.txt,analysis_text,7485,2069,1.7798819625810275e-4,5.763790958494362e-5,0.008212640292812098,0.057312798056419374,0.0018007284433205306,0.23725515181698068,0.03198443270960142,0.10031284409235244,0.01481041195717791,0.5480753665254925
INDEX_00063,1866_03.txt,An account of a translation of a Japanese Manuscript,NA,1866,1860,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_03.txt,analysis_text,10788,2747,0.0011860864501336951,0.008374298371847853,6.309368240981481e-4,5.634032352620066e-4,0.014568217221301367,0.38254058406456476,0.07096251462339932,0.49711039271087437,0.012514571988517775,0.011548994510000354
MASTER_00064,1866_04.txt,Description of the Great Examination Hall at Canton,"Keer, J. G.",1865,1860,Arts and Archaeology,Architecture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_04.txt,analysis_text,3183,913,4.166741414199225e-4,4.692576451192615e-6,6.448310041906235e-4,8.939399115302345e-4,0.034539499610456485,0.43048787189878757,0.0015756007336495109,0.3205729088944374,0.028465100784240294,0.18239888044483696
MASTER_00068,1866_05.txt,Notes on the opinions of the Chinese with regard to eclipses,"Wylie, A.",1866,1860,Natural Sciences,Astronomy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_05.txt,analysis_text,4404,1177,0.265439087508025,0.10180154659656451,0.008455628820745652,0.0021246265826637017,0.11298337341098125,0.24002501108879415,6.569500698247633e-4,0.0410686418554858,0.22313956245310368,0.004305571613811624
MASTER_00069,1866_06.txt,Political intercourse between China and Lewchew,"Williams, S. W.",1866,1860,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_06.txt,analysis_text,7611,2102,2.8509640464794487e-6,1.8300151984322544e-6,1.1522762464157753e-4,5.02219141681481e-4,0.0013786845214712928,0.5187820139270184,0.25457969702286043,0.21911941234226529,0.0029219865609014335,0.0025960778799153194
MASTER_00067,1866_07.txt,Notes on some outlying coal-fields in the south-eastern provinces of China,"Kingsmill, T. W.",1865,1860,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_07.txt,analysis_text,6807,1972,0.025599458479340968,0.003538139022384305,0.0032122001365441355,0.02031781243279254,0.0030289174462324914,0.0012198106987537666,2.861632726561195e-4,3.431488851594261e-4,0.02763632879953243,0.9148180208266037
MASTER_00072,1866_08.txt,"Short sketch of the Chinese game of chess, Seang - kh'e, A *","Hollingworth, H. G.",1866,1860,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_08.txt,analysis_text,1314,372,9.087816879067194e-4,5.336594591125544e-4,4.0312701690681426e-5,6.571322675502829e-4,0.9847819628426852,0.0021026600755192446,8.924103661620659e-4,0.0023881486668892752,7.808682093440185e-4,0.006914063723140191
MASTER_00071,1866_09_retrospects_of_events.txt,"Retrospect of events in the north of China, 1866","Butcher, C. H.",1866,1860,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_09_retrospects_of_events.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_09_retrospects_of_events.txt,analysis_text,2730,752,2.749861318306321e-4,1.7369674855376627e-4,0.00514102160092086,0.04675916161350339,0.006827924052404521,0.7267416323014617,0.019510721561265994,0.004370486393163438,0.08713002828783785,0.10307034130905772
MASTER_00098,1869_01.txt,"Notes on the Shantung Province, being a journey from Chefoo to Tsiuhsien, the city of Mencius","Markham, J.",1869,1860,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_01.txt,analysis_text,16092,4606,1.6339604277453717e-4,8.354304316275769e-5,8.810534700978687e-5,0.029270698110911916,0.018360633705492038,0.006341641913764528,0.0015232698662569673,0.10823169268997986,1.8091172653267773e-4,0.835756107554115
MASTER_00099,1869_02.txt,"On Wen - ch'ang, the god of literature, his history and worship","Mayers, W. F.",1869,1860,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_02.txt,analysis_text,7287,2039,1.4949900480303172e-5,1.0538066337770061e-4,2.1589517090406737e-4,0.012705533908739115,0.002215320900946026,0.0018215174797117798,0.13904215957616814,0.6847126240213246,0.1483388976061861,0.010827720772161915
MASTER_00100,1869_03.txt,The Fabulous source of the Hoang-ho,"Eitel, E. J.",1869,1860,Religion and Philosophy,Buddhism,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_03.txt,analysis_text,3663,945,1.8667464869137038e-4,2.234486615786681e-5,0.07552429338862188,6.1872259790122e-4,6.244194198582821e-4,0.002747265217030544,0.2621715785545478,0.05355171742526106,0.28811219115673536,0.31644079272519454
MASTER_00102,1869_05.txt,"On the Introduction and use of gunpower and firearms among the Chinese, with notes on some ancient engines of warfare","Mayers, W. F.",1869,1860,Military | Natural Sciences,Military art and science | Science,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_05.txt,analysis_text,14220,3855,7.388065018682543e-4,2.2298657685241327e-4,4.7151942587301003e-4,0.005380717221448233,0.2097614222963632,0.07403860519744838,0.29538434570183697,0.07505284348076412,0.27555340864211725,0.06339534495542808
MASTER_00103,1869_06.txt,The Chinese game of chess as compared with that practised by Western nations,"Himly, K.",1869,1860,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_06.txt,analysis_text,7944,1952,5.87584328766905e-4,0.0033219127260773204,0.004489013296730827,6.620062061357707e-4,0.39344389371287286,0.017586100152684553,0.15548229004854086,0.008913533636839879,0.4144268227789882,0.0010868431123626774
MASTER_00213,1869_07.txt,Where was Ta - ts ' in ?,"Allen, H. J.",1886,1880,Geography and Travel,Geography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_07.txt,analysis_text,2370,619,5.38106501829258e-4,1.3898453398005617e-4,0.0016786331350702348,0.02857535461483961,0.015585133295416925,0.1671842499447212,0.3500607447042247,0.10663911801747569,0.10063096606404308,0.2289687091883992
NA,1869_08.txt,NA,NA,1869,1860,Unknown,Unknown,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_08.txt,analysis_text,4188,1105,0.0015226193817155069,5.5257602331218244e-5,0.00530855371471722,5.7402982437044e-4,0.005048775237092416,0.21715921473632893,0.0022950576073669515,0.7104543752354288,0.04026184569536039,0.017320270965287966
MASTER_00106,1869_09.txt,Chinese chemical manufactures,"Smith, F. P.",1869,1860,Natural Sciences,Agriculture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_09.txt,analysis_text,4965,1235,0.002813859078595693,0.017542238282260366,0.003470020304326874,0.07266743410883142,0.5201232274518275,0.1178361439979539,0.0017884013955751417,0.05124623306176471,0.13802503420305084,0.07448740811581374
MASTER_00107,1869_10.txt,Journal of a mission to Lewchew in 1801,"Williams, S. W.",1869,1860,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_10.txt,analysis_text,13254,3481,0.024786995219956212,4.7681049618433e-4,0.012238119206294357,0.0022953579810847755,0.05183918892895021,0.43613579426101073,0.01674946764793422,0.28238411229307553,0.0010701680885549616,0.17202398587695483
MASTER_00259,1869_11.txt,Wei - ch ' i *,"Volpicelli, Z. H.",1891,1890,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_11.txt,analysis_text,2622,735,8.501409974568757e-4,8.11966182789313e-5,2.1567566234126798e-4,0.007999578136166379,0.06131873152835996,0.015391698229192737,0.003331257666446361,0.7711262602592418,0.002775162667942737,0.13691029823457296
MASTER_00109,1869_12_retrospects_of_events.txt,"Retrospect of events in China and Japan, 1869, 1870",NA,1869,1860,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_12_retrospects_of_events.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_12_retrospects_of_events.txt,analysis_text,11001,2986,6.419100969114614e-5,1.1100697396780797e-5,0.007880244488084772,0.0425011284427592,1.9144851443953466e-4,0.9258679969635554,9.620809861454311e-4,6.009762592038627e-4,0.009293517422893397,0.012627315215830544
MASTER_00126,1874_01.txt,Recollections of China prior to 1840,"Williams, S. W.",1873,1870,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_01.txt,analysis_text,10329,2871,4.2239340054559435e-5,8.687863489949165e-7,4.5214198905331595e-4,0.007950341670552611,1.29748192923521e-4,0.9547987261464619,6.239213743853293e-4,4.7656562690639775e-4,4.7626503245070924e-4,0.03504918184086281
MASTER_00127,1874_02.txt,"The legend of Wen Wang, founder of the dynasty of the Chows in China","Kingsmill, T. W.",1873,1870,History and Chronology,Biography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_02.txt,analysis_text,3960,981,1.3857620531774597e-4,1.743129441530825e-4,0.0010412145831400622,0.0016017289297663897,0.0013420940220727668,0.004038800368982203,0.10667993474384699,0.4346084410630307,0.3945020182673661,0.05587287887232408
MASTER_00128,1874_03.txt,Extracts from the history of Shanghai,"Schmidt, C.",1873,1870,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_03.txt,analysis_text,7434,2168,2.10692658564285e-5,1.4474596234507618e-6,2.726008682841503e-4,0.002329575891862116,0.0015898021725273403,0.2223326754160528,0.3812898391171511,0.1407436450613006,0.0010902654302610572,0.25032907931708087
MASTER_00129,1874_04.txt,Chinese fox - myths,"Watters, T.",1873,1870,Anthropology and Social Customs,Mythology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_04.txt,analysis_text,11025,2856,0.05372698076330946,1.4590359434992763e-4,0.0012573954566005982,2.2614249204829144e-4,0.006481829045472428,0.06336956053243639,0.0011953784221087514,0.7660169543916631,0.0573220767163087,0.050257778585702496
MASTER_00130,1874_05.txt,Brief account of the French Expedition of 1866 into Indo - China,"Viguier, S. A.",1873,1870,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_05.txt,analysis_text,5208,1381,9.1617032411829e-5,2.6468391442015743e-6,0.00653720638482232,0.001718822653462957,4.1348239418003763e-4,0.19300099466788365,0.3549954542504279,0.002091484076549637,0.08885240216091775,0.35229588954019975
MASTER_00131,1874_06.txt,"Visit to the city of Confucius, A","Edkins, J.",1873,1870,Religion and Philosophy,Confucianism,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_06.txt,analysis_text,6972,1971,3.8921184863723556e-4,1.600119639384072e-4,1.8388592116833723e-4,0.005629543656152698,0.03564951450066023,0.0017661446000679963,0.004681074348525393,0.5915151577740423,0.001162588548246657,0.35886286683856067
MASTER_00132,1874_07.txt,Short notes on Chinese instruments of music *,"Dennys, N. B.",1873,1870,Arts and Archaeology,Music,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_07.txt,analysis_text,12771,3576,0.00464843200501941,2.2153850168722244e-4,8.605190897140651e-4,4.0671147642957594e-4,0.8963704669792182,0.0033494686798202196,0.0013584494052704071,0.05758249337653363,0.024922717381179155,0.010279203105128162
MASTER_00133,1874_08.txt,"Stone drums of the Chou Dynasty, The *","Bushell, S. W.",1873,1870,Arts and Archaeology,Archaeology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_08.txt,analysis_text,12783,3678,0.014699036053346467,2.7458925337263754e-4,2.2325075212264157e-4,5.862783808309387e-4,0.3856744347938895,8.837145227062089e-4,0.18885148242758387,0.21010624612216167,0.15068972568240735,0.04801124201157885
MASTER_00134,1874_09_retrospects_of_events.txt,"Retrospect of events in China, 1873",Editorial Committee,1873,1870,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_09_retrospects_of_events.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_09_retrospects_of_events.txt,analysis_text,131262,33410,0.018631096480638886,0.002255396175217799,0.008540024419359863,0.0054102041427313945,0.00479601232759143,0.28803479861152764,0.40550456401296536,0.077217542433465,0.06812212440020973,0.12148823699629287
MASTER_00154,1878_01.txt,On the Stone figures at Chinese tombs and the offering of living sacrifices,"Mayers, W. F.",1877,1870,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1878_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1878_01.txt,analysis_text,12738,3659,2.6221459015939085e-4,6.0821492916383e-5,2.5351637630417984e-4,8.43973108565404e-4,0.025173972654051517,0.0013223676940345612,0.2001856865603834,0.6053595115030763,0.05156896447308482,0.1149689715474238
MASTER_00155,1878_02.txt,The Comparative study of Chinese dialects,"Parker, E. H.",1877,1870,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1878_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1878_02.txt,analysis_text,11496,2762,0.004884428505984852,0.014215416270635604,2.1248299617024515e-4,0.020645935932139214,0.6540874290556132,0.005039841639142218,0.011099478772038294,0.0029064867861058317,0.2847673217929422,0.002141178249228658
