master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,model,K,dominant_topic,dominant_topic_weight
MASTER_00031,1860_07.txt,A Sketch of the Life of Confucius,"Edkins, J.",1860,1860s,Religion and Philosophy,Confucianism,en,3.759079304421568e-05,0.7819355943576121,3.7578740287156776e-05,3.7566282601864286e-05,3.759461949193821e-05,0.21783892948009523,3.757815242220542e-05,3.756757444538176e-05,lda,8,1,0.7819355943576121
MASTER_00028,1860_08.txt,"The Ethics of the Chinese, with special reference to the doctrine of Human Nature and Sin","John, G.",1860,1860s,Religion and Philosophy,Philosophy,en,0.02401171991855003,0.7671496956093006,0.1270332607931579,0.020724102837604494,1.088671663311379e-05,0.04063381632730177,0.020425630760282438,1.0887037169668682e-05,lda,8,1,0.7671496956093006
MASTER_00032,1860_09.txt,Supplemental memorandum on the present state of the magnetic elements in China and places adjacent,"Shadwell, C. F. A.",1860,1860s,Natural Sciences,Meteorology,en,0.4095846135010201,0.005559367203929365,0.32220894837108427,0.0002645664430409989,0.22177004018472202,0.00026458887919177576,0.040083315196894745,0.00026456022011683557,lda,8,0,0.4095846135010201
MASTER_00034,1860_11.txt,Winds and weather at Chefoo,Editorial Committee,1860,1860s,Natural Sciences,Meteorology,en,0.08863627440813295,0.10821973685393603,0.6071363513218571,0.0008456414627848624,0.19262465286022193,0.0008455544407952198,0.000845778790998193,0.00084600986127378,lda,8,2,0.6071363513218571
MASTER_00065,1866_01.txt,"Notes of a Journey from Peking to Chefoo via Grand Canal , Yen -chow -foo, &c","Williamson, A.",1865,1860s,Geography and Travel,Travel,en,0.015246444370430145,0.5304559331125246,2.6370635175446575e-05,0.0067514295109517555,2.6363485356015342e-05,0.1316377931378431,0.31582931042448353,2.6355323235604885e-05,lda,8,1,0.5304559331125246
INDEX_00062,1866_02.txt,"Account of an Overland Journey from Peking to Shanghai, made in February and March 1866",,1866,1860s,Geography and Travel,Travel,en,0.09658055264999989,0.4744441525876974,0.04742332914150542,5.2869816278618264e-05,0.023289283061847424,0.049395148722998,0.3087618102040263,5.285381564689754e-05,lda,8,1,0.4744441525876974
INDEX_00063,1866_03.txt,An account of a translation of a Japanese Manuscript,,1866,1860s,History and Chronology,History,en,0.03504962504194237,0.869046356397654,0.023901668653463565,0.0048577847874004985,0.05880599886905885,3.616706702811987e-05,3.619458533303008e-05,0.008266204598119366,lda,8,1,0.869046356397654
MASTER_00064,1866_04.txt,Description of the Great Examination Hall at Canton,"Keer, J. G.",1865,1860s,Arts and Archaeology,Architecture,en,0.13582517727698962,0.6984748094779072,0.011145290205484482,0.00011683023661136553,0.0896452031936143,0.06455929503005295,0.00011671521850781179,0.00011667936083226362,lda,8,1,0.6984748094779072
MASTER_00068,1866_05.txt,Notes on the opinions of the Chinese with regard to eclipses,"Wylie, A.",1866,1860s,Natural Sciences,Astronomy,en,0.18800512450819878,0.35723952389838853,0.003338230683301735,0.24865176608407702,0.15242375049103973,0.04607248415972387,9.023601208131094e-05,0.004178884163188936,lda,8,1,0.35723952389838853
MASTER_00069,1866_06.txt,Political intercourse between China and Lewchew,"Williams, S. W.",1866,1860s,History and Chronology,History,en,0.13148461098830688,0.7726503037480139,0.033994577088192396,5.296490760590455e-05,5.2987864974415315e-05,0.06165858505987932,5.2972070549230114e-05,5.299827247793122e-05,lda,8,1,0.7726503037480139
MASTER_00067,1866_07.txt,Notes on some outlying coal-fields in the south-eastern provinces of China,"Kingsmill, T. W.",1865,1860s,Natural Sciences,Geology,en,0.11186306417221215,0.08685616783716968,0.04194930446980448,0.12059654141007498,0.032656144152581695,0.08914959172019499,0.5168739420687837,5.524416917830815e-05,lda,8,6,0.5168739420687837
MASTER_00072,1866_08.txt,"Short sketch of the Chinese game of chess, Seang - kh'e, A *","Hollingworth, H. G.",1866,1860s,Anthropology and Social Customs,Manners and customs,en,0.0002820429415238943,0.9120397471532167,0.0061798480723531625,0.02036915704261361,0.0002818541041917744,0.06028363265674815,0.0002819285880749477,0.0002817894412778871,lda,8,1,0.9120397471532167
