master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,model,K,dominant_topic,dominant_topic_weight
MASTER_00180,1883_05.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880s,Anthropology and Social Customs,Manners and customs,en,0.17951071278753666,0.4004432394609242,0.0042896764958503045,0.0,0.0006193227610004593,0.0,0.0,0.13005464649024498,0.28508240200444335,0.0,nmf,10,1,0.4004432394609242
MASTER_00185,1883_06.txt,Samshu - brewing in North China,"Guppy, H. B.",1883,1880s,Natural Sciences,Agriculture,en,0.0,0.9370513073635434,0.03830091818087643,0.0,0.0,0.0,0.005951577649522128,0.0,0.014960002918001432,0.00373619388805682,nmf,10,1,0.9370513073635434
,1885_01.txt,,,1885,1880s,,,en,0.6724523430313333,0.0,0.0,0.3275476569686667,0.0,0.0,0.0,0.0,0.0,0.0,nmf,10,0,0.6724523430313333
MASTER_00206,1885_02.txt,The Prevalence of infanticide in China,,1885,1880s,Anthropology and Social Customs,Manners and customs,en,0.4256870252708321,0.010913354522582417,0.3080912149875741,0.0,0.0,0.0,0.0,0.1588555057658703,0.062424832195120815,0.03402806725802049,nmf,10,0,0.4256870252708321
MASTER_00201,1885_03.txt,The Mystery of Ta - ts ' in,"Playfair, G. M. H.",1885,1880s,Geography and Travel,Geography,en,0.0,0.1118801826393299,0.4306188127219201,0.09456836690466845,0.0,0.0,0.31468717221930326,0.0,0.0,0.04824546551477814,nmf,10,2,0.4306188127219201
MASTER_00259,1885_04.txt,Wei - ch ' i *,"Volpicelli, Z. H.",1891,1890s,Anthropology and Social Customs,Manners and customs,en,0.15682493680502874,0.04162413712598359,0.1273835326869933,0.1508355697735437,0.15921905615156356,0.007139317020355008,0.09809585957547007,0.18935220161077834,0.06952538925028376,0.0,nmf,10,7,0.18935220161077834
MASTER_00207,1885_05.txt,What is filial piety ?,,1885,1880s,Anthropology and Social Customs,Manners and customs,en,0.3765563743854524,0.0,0.023138140338566322,0.0,0.0,0.0,0.0,0.046595306805750664,0.0,0.5537101784702306,nmf,10,9,0.5537101784702306
,1885_06.txt,,,1885,1880s,,,en,0.08926450473558499,0.0,0.3905873459898564,0.02698100706969341,0.0,0.0,0.12253520223403201,0.2342025086142447,0.007826381007565658,0.12860305034902286,nmf,10,2,0.3905873459898564
MASTER_00205,1885_07.txt,Western appliances in the Chinese printing industry,"Hirth, F.",1885,1880s,Natural Sciences,Agriculture,en,0.0,0.0,0.681999180735842,0.18022326548120868,0.02071553689033898,0.0,0.0,0.0,0.1091640223921689,0.007897994500441506,nmf,10,2,0.681999180735842
MASTER_00196,1885_08.txt,Chinese theatricals and theatrical plots,,1885,1880s,Literature and Language,Literature,en,0.5097327714530899,0.0,0.11969055841059066,0.20199678358117507,0.0,0.0,0.040475754491469736,0.07577771048561963,0.0,0.052326421578054914,nmf,10,0,0.5097327714530899
MASTER_00196,1885_09.txt,Chinese theatricals and theatrical plots,,1885,1880s,Literature and Language,Literature,en,0.22482092282748772,0.0,0.32776720767250495,0.08812294894892071,0.0,0.0,0.1589673086145799,0.06985317092398019,0.019179505927520803,0.11128893508500576,nmf,10,2,0.32776720767250495
MASTER_00202,1885_10.txt,The Seaports of India and Ceylon,"Phillips, G.",1885,1880s,Geography and Travel,Geography,en,0.00611847984461893,0.11771963346036096,0.3576801678317233,0.1311121973347914,0.018921661542495864,0.33320066964302436,0.03524719034298529,0.0,0.0,0.0,nmf,10,2,0.3576801678317233
MASTER_00204,1885_11.txt,Some additions to my Chinese grammar,"Gabelentz, G. von der",1885,1880s,Literature and Language,Literature,en,0.0,0.0,0.0,0.1932282412364691,0.04545477625222072,0.04522210422302465,0.010597446071721035,0.02215201138871472,0.0,0.6833454208278498,nmf,10,9,0.6833454208278498
MASTER_00180,1885_12_list_of_books.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880s,Anthropology and Social Customs,Manners and customs,en,0.0,0.0,0.7439166764720383,0.0,0.022592619930025124,0.23349070359793656,0.0,0.0,0.0,0.0,nmf,10,2,0.7439166764720383
MASTER_00240,1888_01.txt,A Corean monument to Manchu clemency,"Carles, W. R.",1888,1880s,History and Chronology,History,en,0.08676907408472555,0.08715446846610943,0.0,0.3466385137727061,0.0,0.007751439186738017,0.09647147401958175,0.35198192912727,0.023233101342869263,0.0,nmf,10,7,0.35198192912727
MASTER_00245,1888_02.txt,A guide to True Vacuity,"Moule, G. E.",1888,1880s,Religion and Philosophy,Taoism,en,0.1061959531717227,0.03576893601087765,0.0,0.0,0.03854225556155474,0.04284902492172443,0.04775674465904499,0.0,0.0,0.7288870856750755,nmf,10,9,0.7288870856750755
MASTER_00239,1888_03.txt,"Changchow, the capital of Funkien in Mongol times","Phillips, G.",1888,1880s,History and Chronology,History,en,0.00550958542255249,0.03590515890056406,0.18502416484385079,0.28277480218955,0.0,0.0,0.20087641179586,0.23980302181043625,0.05010685503718652,0.0,nmf,10,3,0.28277480218955
