master_id,filename,title,year,decade,L1,L2,model_include,model_exclusion_reason,model_unigram_count_before_df,model_token_count_before_df,model_token_count_after_df,cleaned_full_text_path,analysis_text_path
MASTER_00196,1885_08.txt,Chinese theatricals and theatrical plots,1885,1880s,Literature and Language,Literature,True,,2424,7269,1958,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1885_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1885_08.txt
MASTER_00196,1885_09.txt,Chinese theatricals and theatrical plots,1885,1880s,Literature and Language,Literature,True,,1010,3027,806,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1885_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1885_09.txt
MASTER_00202,1885_10.txt,The Seaports of India and Ceylon,1885,1880s,Geography and Travel,Geography,True,,2963,8886,2048,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1885_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1885_10.txt
MASTER_00204,1885_11.txt,Some additions to my Chinese grammar,1885,1880s,Literature and Language,Literature,True,,898,2691,718,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1885_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1885_11.txt
MASTER_00180,1885_12_list_of_books.txt,Corea,1883,1880s,Anthropology and Social Customs,Manners and customs,False,list,5035,15102,3180,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1885_12_list_of_books.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1885_12_list_of_books.txt
MASTER_00240,1888_01.txt,A Corean monument to Manchu clemency,1888,1880s,History and Chronology,History,True,,843,2526,715,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1888_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1888_01.txt
MASTER_00245,1888_02.txt,A guide to True Vacuity,1888,1880s,Religion and Philosophy,Taoism,True,,1687,5058,1327,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1888_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1888_02.txt
MASTER_00239,1888_03.txt,"Changchow, the capital of Funkien in Mongol times",1888,1880s,History and Chronology,History,True,,889,2664,733,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1888_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1888_03.txt
MASTER_00238,1888_04.txt,The Bore of the Tsien - tang Kiang (Hang - chau Bay),1888,1880s,Natural Sciences,Hydrology,True,,7568,22701,6655,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1888_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1888_04.txt
MASTER_00246,1888_05.txt,Chinese chess *,1888,1880s,Anthropology and Social Customs,Manners and customs,True,,3109,9324,2616,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1888_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1888_05.txt
MASTER_00237,1891_01.txt,Chinese names of plants,1887,1880s,Natural Sciences,Botany,True,,51779,155334,42179,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1891_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1891_01.txt
MASTER_00237,1891_02.txt,Chinese names of plants,1887,1880s,Natural Sciences,Botany,True,,1121,3360,919,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1891_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1891_02.txt
MASTER_00257,1891_03.txt,The Fish - skin Tartars,1891,1890s,Anthropology and Social Customs,Ethnology,True,,6463,19386,4796,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1891_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1891_03.txt
MASTER_00258,1891_04.txt,A Comparative table of the ancient lunar asterisms,1891,1890s,Natural Sciences,Astronomy,True,,5104,15309,3775,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1891_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1891_04.txt
MASTER_00259,1891_05.txt,Wei - ch ' i *,1891,1890s,Anthropology and Social Customs,Manners and customs,True,,2388,7161,2055,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1891_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1891_05.txt
MASTER_00260,1891_06.txt,Militant spirit of the Buddhist clergy in China,1891,1890s,Religion and Philosophy,Buddhism,True,,1558,4671,1264,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1891_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1891_06.txt
,1910_01.txt,,1910,1910s,,,True,,3213,9636,2581,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1910_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1910_01.txt
MASTER_00326,1910_02.txt,"Music of China, The *",1910,1910s,Arts and Archaeology,Music,True,,4062,12183,3040,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1910_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1910_02.txt
MASTER_00328,1910_03.txt,Burial customs in Sz - chuan *,1910,1910s,Anthropology and Social Customs,Manners and customs,True,,2590,7767,2155,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1910_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1910_03.txt
MASTER_00324,1910_04.txt,"Christian monument at Hsi - an - fu, The",1910,1910s,Arts and Archaeology,Archaeology,True,,5815,17442,4685,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1910_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1910_04.txt
,1911_01.txt,,1911,1910s,,,True,,45375,136122,36687,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1911_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1911_01.txt
INDEX_00340,1913_01.txt,One of the World's Literary Masterpieces,1913,1910s,Literature and Language,Literature,True,,1556,4665,1258,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1913_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1913_01.txt
MASTER_00340,1913_02.txt,"State religion of china during the Manchu Dynasty, The *",1913,1910s,Religion and Philosophy,Confucianism,True,,7094,21279,6238,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1913_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1913_02.txt
,1913_03.txt,,1913,1910s,,,True,,142,423,75,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1913_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1913_03.txt
MASTER_00341,1913_04.txt,The philosophy of Wang Yang Ming,1913,1910s,Religion and Philosophy,Philosophy,True,,3911,11730,3442,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1913_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1913_04.txt
INDEX_00343,1913_05.txt,Chinese Embroidery and Other Art Textile Work,1913,1910s,Arts and Archaeology,Art,True,,3172,9513,2520,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1913_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1913_05.txt
MASTER_00339,1913_06.txt,Mongolia after the Genghizides and before the Manchus,1913,1910s,History and Chronology,History,True,,5127,15378,3577,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1913_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1913_06.txt
MASTER_00342,1913_07.txt,Omei San : the sacred mountain of West China,1913,1910s,Geography and Travel,Travel,True,,2029,6084,1704,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1913_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1913_07.txt
,1913_08.txt,,1913,1910s,,,True,,4649,13944,2988,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1913_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1913_08.txt
MASTER_00366,1916_01.txt,Early Chinese bronzes *,1916,1910s,Arts and Archaeology,Bronzes,True,,1632,4893,1390,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1916_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1916_01.txt
,1916_02.txt,,1916,1910s,,,True,,4575,13722,3847,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1916_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1916_02.txt
MASTER_00368,1916_03.txt,Notes on the flora of the W. Ssuch ' uan Mountains,1916,1910s,Natural Sciences,Botany,True,,1890,5667,1471,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1916_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1916_03.txt
MASTER_00367,1916_04.txt,"Freshwater sponges from the T'ai Hu (Great Lake) of the Kiangsu Province, China",1916,1910s,Natural Sciences,Zoology,True,,607,1818,421,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1916_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1916_04.txt
MASTER_00369,1916_05.txt,Recent research upon the mammalia of North China,1916,1910s,Natural Sciences,Zoology,True,,4782,14343,3471,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1916_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1916_05.txt
MASTER_00372,1916_06.txt,Two new species of Chinese snakes *,1916,1910s,Natural Sciences,Zoology,True,,353,1056,262,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1916_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1916_06.txt
MASTER_00370,1916_07.txt,Some notes on the history and folk lore of old Shanghai,1916,1910s,History and Chronology,History,True,,2979,8934,2514,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1916_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1916_07.txt
MASTER_00371,1916_08.txt,Survey of the work by Western students of Chinese history,1916,1910s,History and Chronology,History,True,,1929,5784,1542,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1916_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1916_08.txt
MASTER_00213,1916_09.txt,Where was Ta - ts ' in ?,1886,1880s,Geography and Travel,Geography,True,,3768,11301,2920,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1916_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1916_09.txt
MASTER_00389,1917_01.txt,"Vows of Amida, The",1917,1910s,Religion and Philosophy,Buddhism,True,,1732,5193,1381,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_01.txt
MASTER_00384,1917_02.txt,"Nestorian share in Buddhist translation, The",1917,1910s,Religion and Philosophy,Buddhism,True,,620,1857,467,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_02.txt
MASTER_00381,1917_03.txt,Magical practice in China,1917,1910s,Religion and Philosophy,Religion,True,,873,2616,689,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_03.txt
MASTER_00381,1917_04.txt,Magical practice in China,1917,1910s,Religion and Philosophy,Religion,True,,2872,8613,2246,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_04.txt
MASTER_00376,1917_05.txt,"Dragon, The",1917,1910s,Anthropology and Social Customs,Mythology,True,,2718,8151,2321,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_05.txt
MASTER_00375,1917_06.txt,"Country and some customs of the Szechwan Mantze, The",1917,1910s,Anthropology and Social Customs,Ethnology,True,,2999,8994,2255,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_06.txt
MASTER_00330,1917_07.txt,T'ai Shan *,1912,1910s,Religion and Philosophy,Religion,True,,2739,8214,2334,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_07.txt
MASTER_00380,1917_08.txt,Land birds and others met with at sea off the coast of China in 1915,1917,1910s,Natural Sciences,Zoology,True,,2273,6816,1841,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_08.txt
MASTER_00382,1917_09.txt,"Method of making ink rubbings, The *",1917,1910s,Arts and Archaeology,Art,True,,293,876,219,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_09.txt
MASTER_00388,1917_10.txt,Stone implements on the Upper Yangtze and Min Rivers *,1917,1910s,Arts and Archaeology,Archaeology,True,,442,1323,323,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_10.txt
MASTER_00383,1917_11.txt,"Morrison Library, The G. E.",1917,1910s,Literature and Language,Literature,True,,511,1530,413,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_11.txt
MASTER_00379,1917_12.txt,"Kinship of the English and Chinese languages, The",1917,1910s,Literature and Language,Language and languages,True,,2064,6189,1574,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_12.txt
MASTER_00378,1917_13.txt,Introduction to the Buddhist library of Huen chwang by the Emperor Tai Tsung,1917,1910s,Religion and Philosophy,Buddhism,True,,445,1332,386,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_13.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_13.txt
MASTER_00374,1917_14.txt,Coins of the Republic of China *,1917,1910s,Arts and Archaeology,Numismatics,True,,326,975,263,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_14.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_14.txt
MASTER_00374,1917_15.txt,Coins of the Republic of China *,1917,1910s,Arts and Archaeology,Numismatics,True,,5172,15513,4534,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_15.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_15.txt
