master_id,year,volume,author,page,page_original,content_page_number,subject,title,year_start,year_end,Article?,In PDF?,notes,url,article_id,source,In Index?,need to check subject?,toc_source_pdf
MASTER_00450,1922,NS 53,"Werner, E. T. C.",238,238-246,,Christianity,"Christ in the "" Li Tai Shen Hsien Tung Chien "" *",1922,1922,,y,,,,,y,,
MASTER_00451,1923,NS 54,"Budd, C.",1,46024,,Literature,"Snowstorm, A",1923,1923,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00452,1923,NS 54,"Jamieson, C. A.",3,46093,,Literature,Chu - goh Leang and the arrows,1923,1923,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00453,1923,NS 54,"Hudson, E.",13,13,,Literature,"Drought, The",1923,1923,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00454,1923,NS 54,"Hudson, E.",14,14,,Literature,Then and now,1923,1923,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00455,1923,NS 54,"Hudson, E.",15,15,,Literature,"Night in the mountains, A",1923,1923,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00456,1923,NS 54,"Stael - Holstein, Baron A. von",16,16-24,,Buddhism,Hsuan - tsang and modern research,1923,1923,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00457,1923,NS 54,Hutson J.,25,25-54,,Archaeology,The Shuh country,1923,1923,,y,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=51,_1923-1924_06,source_b,y,,v.54-55 1923-24.pdf
MASTER_00458,1923,NS 54,"Ferguson, J. C.",55,55-64,,Art,"Culture, the basis of Chinese art",1923,1923,,y,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=81,_1923-1924_07,source_b,y,,v.54-55 1923-24.pdf
MASTER_00459,1923,NS 54,"Chatley, H.",65,65-80,,Science,Science in old China *,1923,1923,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00460,1923,NS 54,"Fischer, E. S.",81,81-113,,Travel,Modern travel from Tai Yuan Fu via Mount Wu Tai to the Mongolian frontier,1923,1923,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00461,1923,NS 54,"Darroch, J.",114,114-128,,Biography,A page of ancient Chinese history,1923,1923,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00462,1923,NS 54,"Ayscough, F. W.",129,129-149,,Travel,"Preliminary notes on the literary background of the "" Great River """,1923,1923,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00463,1923,NS 54,"Torrance, T.",150,150-167,,Religion,"Religion of the Ch'iang, The *",1923,1923,,y,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=192,_1923-1924_12,source_b,y,,v.54-55 1923-24.pdf
MASTER_00464,1923,NS 54,"Jacot, A. P.",168,168-181,,Zoology,"Oribatoidae Sinensis, Part II",1923,1923,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00465,1923,NS 54,"Heeren, J. J.",182,182-199,,Christianity,Bishop Della Chiesa and the story of his lost grave *,1923,1923,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00466,1923,NS 54,"Kliene, C.",200,200-224,,Ethnology,Some similarities in Chinese and ancient Egyptian culture,1923,1923,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00467,1922,NS 54,"Riley, J. H. and Richmond, C. W.",225,225-226,,Zoology,"Partial bibliography of Chinese birds, A (complementary to the List given in Vol 53, pp. 196-237)",1922,1922,,y,,,,,y,,
MASTER_00468,1923,NS 54,"Morgan, E.",227,227-228,,Manners and customs,How tonnage was measured in ancient China,1923,1923,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00469,1923,NS 54,"Morgan, E.",229,229-245,,Taoism,"Taoist superman, The",1923,1923,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00470,1923,NS 54,"Shirokogoroff, S. M.",246,246-249,,Religion,General theory of shamanism among the Tungus,1923,1923,,y,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=292,_1923-1924_18,source_b,y,,v.54-55 1923-24.pdf
MASTER_00471,1923,NS 54,"Werner, E. T. C.",250,250-267,,Religion,Chinese composite deities,1923,1923,,y,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=296,_1923-1924_19,source_b,y,,v.54-55 1923-24.pdf
MASTER_00472,1924,NS 55,"Shirokogoroff, S. M.",1,46035,,Ethnology,Who are the Northern Chinese ?,1924,1924,,y,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=383,_1923-1924_20,source_b,y,,v.54-55 1923-24.pdf
MASTER_00473,1924,NS 55,"Ferguson, J. C.",14,14-27,,Ethnology,Southern Migration of the Sung Dynasty,1924,1924,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00474,1924,NS 55,"Warren, G. G.",28,28-44,,Philosophy,Was Chu Hsi a materialist ?,1924,1924,,y,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=410,_1923-1924_22,source_b,y,,v.54-55 1923-24.pdf
MASTER_00475,1924,NS 55,"Chatley, H.",45,45-59,,Folklore,"Dead Hand in China, The",1924,1924,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00476,1924,NS 55,"Torrance, T.",60,60-65,,Agriculture,Origin and history of the irrigation work of the Chengtu Plain,1924,1924,,y,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=442,_1923-1924_24,source_b,y,,v.55-56 1924-1925.pdf
MASTER_00477,1924,NS 55,"Torrance, T.",66,66-77,,Geography,History of Shuh a free translation of the Shuh Chi,1924,1924,,y,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=448,_1923-1924_25,source_b,y,,v.54-55 1923-24.pdf
MASTER_00478,1924,NS 55,"Jacot, A. P.",78,78-83,,Zoology,"Oribatoidea Sinensis, Part III",1924,1924,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00479,1924,NS 55,"Hayes, L. N.",84,84-104,,China--Religion,"Gods of the Chinese, The",1924,1924,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00480,1924,NS 55,"Mironov, N. D. and Shirokogoroff, S. M.",105,105-130,,Folklore,Sramana - Shaman,1924,1924,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00481,1924,NS 55,"Ayscough, F. W.",131,131-155,,China--Religion,Cult of the Ch'eng Huang Lao Yeh,1924,1924,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00482,1924,NS 55,"Wilder, G. D. and Hubbard, H. W.",156,156-239,,Zoology,List of the birds of Chihli Province,1924,1924,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00483,1924,NS 55,"Shirokogoroff, S. M.",261,261-269,,East Asian languages,Critical bibliographical notes : study of the Tungus languages,1924,1924,,y,,,,,y,,v.54-55 1923-24.pdf
MASTER_00484,1925,NS 56,"MacNair, H. F.",1,46051,,Asia,Some observation on China's international relations,1925,1925,,y,,,,,y,,v.55-56 1924-1925.pdf
MASTER_00485,1925,NS 56,"Sheppard, G. W. (ed.)",30,30-31,,Literature,"Edict of Ch ' in Shih Huang, A",1925,1925,,y,,,,,y,,v.55-56 1924-1925.pdf
MASTER_00486,1925,NS 56,"Pott, F. L. H.",32,32-50,,Philosophy,"Teaching of Micius, The",1925,1925,,y,,,,,y,,v.56-57 1925-1926.pdf
MASTER_00487,1925,NS 56,"Dovey, J. W.",51,51-69,,China--Religion,"Life and times of Confucius, The",1925,1925,,y,,,,,y,,v.56-57 1925-1926.pdf
MASTER_00488,1925,NS 56,"Barbour, G. B.",70,70-75,,Geology,"Springs of Tsinanfu, The",1925,1925,,y,,,,,y,,v.55-56 1924-1925.pdf
MASTER_00489,1925,NS 56,"Jacot, A. P.",76,76-79,,Zoology,Shantung foraminifera,1925,1925,,y,,,,,y,,v.56-57 1925-1926.pdf
MASTER_00490,1925,NS 56,"Werner, E. T. C.",80,80-86,,Geography,"Burial place of Genghis Kwan, The",1925,1925,,y,,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401695&seq=440,_1925_07,source_b,y,,v.55-56 1924-1925.pdf
MASTER_00491,1925,NS 56,"Heeren, J. J.",87,87-109,,Religion,Some new light on the life and times of Bishop Della Chiesa,1925,1925,,y,,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401695&seq=451,_1925_08,source_b,y,,v.56-57 1925-1926.pdf
MASTER_00492,1925,NS 56,"Ferguson, J. C.",110,110-133,,Literature,"Stories in Chinese paintings, I",1925,1925,,y,,,,,y,,v.55-56 1924-1925.pdf
MASTER_00493,1925,NS 56,"Werner, E. T. C.",134,134-148,,China--Religion,Rebuttal notes on chinese religion and dynastic tombs,1925,1925,,y,,,,,y,,v.55-56 1924-1925.pdf
MASTER_00494,1925,NS 56,"Gillis, I. V.",149,149-171,,East Asian languages,"Critical review of Chalfant's notes upon the "" Shuo Wen """,1925,1925,,y,,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401695&seq=517,_1925_11,source_b,y,,v.55-56 1924-1925.pdf
MASTER_00495,1925,NS 56,"Mason, I.",172,172-215,,Islam,Notes on Chinese Mohammedan Literature,1925,1925,,y,,,,,y,,v.56-57 1925-1926.pdf
MASTER_00496,1926,NS 57,"Turner, F. B.",1,46040,,Geology,Flood and famine in North China,1926,1926,,y,,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=31,_1926-1927_01,source_b,y,,v.57-58 1926-1927.pdf
MASTER_00497,1926,NS 57,Hosie,19,19-27,,Geography,"Map of China in the making, A",1926,1926,,y,,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=55,_1926-1927_02,source_b,y,,v.57-58 1926-1927.pdf
MASTER_00498,1926,NS 57,"Edgar, J. H.",28,28-49,,Geography,"Tibetan and his environment : an interpretation, The",1926,1926,,y,,,,,y,,v.57-58 1926-1927.pdf
MASTER_00499,1926,NS 57,"Morgan, E.",50,50-56,,"History, Ancient",League of nations in ancient China,1926,1926,,y,,,,,y,,v.57-58 1926-1927.pdf
MASTER_00500,1926,NS 57,"Ferguson, J. C.",57,57-69,,Asia,General survey of standard Chinese histories,1926,1926,,y,,,,,y,,v.57-58 1926-1927.pdf
MASTER_00501,1926,NS 57,"Freeman, M.",70,70-91,,Philosophy,"Yen Hsi Chai, a 17th century philosopher",1926,1926,,y,,,,,y,,v.57-58 1926-1927.pdf
MASTER_00502,1926,NS 57,"Teesdale, J. H.",92,92-109,,Biography,"Li Sin Cheng, the Chung Wang or "" Faithful Prince """,1926,1926,,y,,,,,y,,v.57-58 1926-1927.pdf
MASTER_00503,1926,NS 57,"Gee, N. G.",110,110-112,,Zoology,Chinese fresh water sponges,1926,1926,,y,,,,,y,,v.57-58 1926-1927.pdf
MASTER_00504,1926,NS 57,"Torrance, T.",113,113-122,,Zoology,"Chinese cat, The",1926,1926,,y,,,,,y,,v.57-58 1926-1927.pdf
MASTER_00505,1926,NS 57,"Shirokogoroff, S. M.",123,123-183,,Ethnology,Northern Tungus migrations in the Far East,1926,1926,,y,,,,,y,,v.57-58 1926-1927.pdf
MASTER_00506,1926,NS 57,"Wilder, G. D. and Hubbard, H. W.",184,184-194,,Zoology,Corrections and additions to the list of the birds of Chihli Province,1926,1926,,y,,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=222,_1926-1927_10,source_b,y,,v.57-58 1926-1927.pdf
MASTER_00507,1926,NS 57,"Werner, E. T. C.",195,195-198,,Antiquities,"Postscript on tomb - destruction, A",1926,1926,,y,,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=235,_1926-1927_11,source_b,y,,v.57-58 1926-1927.pdf
MASTER_00508,1926,NS 57,G. S. S. G.,199,199-200,,Antiquities,Some notes on the remains of a phallic shrine in Japan,1926,1926,,y,,,,,y,,v.57-58 1926-1927.pdf
MASTER_00509,1927,NS 58,"Moule, A. C.",1,1-35,#297p255,Asia,"Siege of Saianfu and the murder of Achmach Bailo, The",1927,1927,,y,,,,,y,,v.57-58 1926-1927.pdf
MASTER_00510,1927,NS 58,"Ferguson, J. C.",36,36-56,,Political science,Political parties of the Northern Sung Dynasty,1927,1927,,y,,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=348,_1926-1927_15,source_b,y,,v.57-58 1926-1927.pdf
MASTER_00511,1927,NS 58,"Leung, G. K.",57,57-69,,Literature,Mei Lan - Fang (the man and his art),1927,1927,,y,,,,,y,,v.57-58 1926-1927.pdf
MASTER_00512,1927,NS 58,"Abraham, R. D.",70,70-81,,Art,"Motives of Chinese art, The",1927,1927,,y,,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=388,_1926-1927_17,source_b,y,,v.57-58 1926-1927.pdf
MASTER_00513,1927,NS 58,"Hudson, E.",82,82-84,,Literature,"Little Lu - fu, and looking at a painting by Wang - tzu",1927,1927,,y,,,,,y,,v.57-58 1926-1927.pdf
MASTER_00514,1927,NS 58,"Jacot, A. P.",85,85-125,,Zoology,"Genus gueldenstaedtia (leguminoseae), The",1927,1927,,y,,,,,y,,v.57-58 1926-1927.pdf
MASTER_00515,1927,NS 58,"Morgan, E.",126,126-141,,Biography,Chou - kung ; The Duke of Chou,1927,1927,,y,,,,,y,,v.57-58 1926-1927.pdf
MASTER_00516,1927,NS 58,"Kojeuroff, G. P.",142,142-157,,Ethnology,Some contributions to the anthropology of the buriats,1927,1927,,y,,,,,y,,v.57-58 1926-1927.pdf
MASTER_00517,1927,NS 58,"Couling, C. E.",158,158-171,,China--Religion,"Partriarch Lu, The",1927,1927,,y,,,,,y,,v.57-58 1926-1927.pdf
MASTER_00518,1928,NS 59,"Mason, I.",1,46044,,"Associations, institutions, etc.",Three score years and ten,1928,1928,,y,,,,,y,,v.59-60 1928-1929.pdf
MASTER_00519,1928,NS 59,"MacGillivray, D.",23,23-49,,Geography,"Jews of Honan, The",1928,1928,,y,,,,,y,,v.59-60 1928-1929.pdf
MASTER_00520,1928,NS 59,"Ferguson, J. C.",50,50-58,,Porcelain,Shapes of porcelain vessels,1928,1928,,y,,,,,y,,v.59-60 1928-1929.pdf
MASTER_00521,1928,NS 59,"Hayes, L. N.",59,59-77,,Geography,The Great Wall of China,1928,1928,,y,,,,,y,,v.59-60 1928-1929.pdf
MASTER_00522,1928,NS 59,"Freeman, M.",78,78-110,,Political science,"Ch'ing dynasty criticism of Sung politico - philosophy, The",1928,1928,,y,,,,,y,,v.59-60 1928-1929.pdf
MASTER_00523,1928,NS 59,Wang Kuo Wei,111,111-123,,Folklore,Chinese foot measures of the past nineteen centuries,1928,1928,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=173,_1928-1929_06,source_b,y,,v.59-60 1928-1929.pdf
MASTER_00524,1928,NS 59,"Meerkerk, M. E. R. F.",124,124-127,,Literature,"A German translation of the Hsi Hsiang Chi, A review",1928,1928,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=190,_1928-1929_07,source_b,y,,v.59-60 1928-1929.pdf
MASTER_00525,1928,NS 59,"Phelps, D. L.",128,128-145,,Education,"Place of Music in the Platonic and Confucian systems of moral education, The",1928,1928,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=194,_1928-1929_08,source_b,y,,v.59-60 1928-1929.pdf
MASTER_00526,1928,NS 59,"Englaender, A. L.",146,146-168,,Geology,"Origin and growth of deserts and the encroachment of the desert on North - China, The",1928,1928,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=212,_1928-1929_09,source_b,y,,v.59-60 1928-1929.pdf
MASTER_00527,1928,NS 59,"White, L. M.",169,169-187,,Religion,Early Christianity in Japan,1928,1928,,y,,,,,y,,v.59-60 1928-1929.pdf
MASTER_00528,1928,NS 59,"Werner, E. T. C.",188,188-199,,China--Religion,"Origin of the Chinese priesthood, The",1928,1928,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=258,_1928-1929_11,source_b,y,,v.59-60 1928-1929.pdf
MASTER_00529,1928,NS 59,"Jacot, A. P.",200,200-217,,Botany,Contributions from the Herbarium of the Shantung Christian University,1928,1928,,y,,,,,y,,v.59-60 1928-1929.pdf
MASTER_00530,1928,NS 59,Hu Shih,218,218-230,,Biography,"Wang Mang, the socialist emperor of nineteen centuries ago",1928,1928,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=294,_1928-1929_13,source_b,y,,v.59-60 1928-1929.pdf
MASTER_00531,1928,NS 59,"Biallas, F. X.",231,231-253,,Literature,"K'u Yuan, his life and poems",1928,1928,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=307,_1928-1929_14,source_b,y,,v.59-60 1928-1929.pdf
MASTER_00532,1928,NS 59,"trans. Hudson, E.",254,,,Literature,"Kite's message, The",1928,1928,,y,,,,,y,,v.59-60 1928-1929.pdf
MASTER_00533,1928,NS 59,"Moule, A. C.",256,256-257,,Asia,"Murder of Achmach Bailo, The",1928,1928,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=332,_1928-1929_16,source_b,y,,v.59-60 1928-1929.pdf
MASTER_00534,1929,NS 60,Chang Hsin - hai,1,46041,#447p371,Asia,Some types of Chinese historical thought,1929,1929,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=461,_1928-1929_17,source_b,y,,v.59-60 1928-1929.pdf
MASTER_00535,1929,NS 60,Hu Shih,20,20-41,,China--Religion,"Establishment of Confucianism as a state religion during the Han dynasty, The",1929,1929,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=482,_1928-1929_18,source_b,y,,v.59-60 1928-1929.pdf
MASTER_00536,1929,NS 60,"Mason, I.",,,,Islam,"Mohammedans of China : when, and how they first came, The",1929,1929,,y,,,,,y,,v.59-60 1928-1929.pdf
MASTER_00537,1929,NS 60,"Chatley, H.",,,,Ethnology,Did ancient Chinese culture come from Egypt ?,1929,1929,,y,,,,,y,,v.59-60 1928-1929.pdf
MASTER_00538,1929,NS 60,"Kann, E.",84,84-100,,Political Economy,"Gold in China : in its historical, practical and financial aspects",1929,1929,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=546,_1928-1929_21,source_b,y,,v.59-60 1928-1929.pdf
MASTER_00539,1929,NS 60,"Englaender, A. L.",100,100-114,,Geology,Some notes on Aisa's Ice Age,1929,1929,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=563,_1928-1929_22,source_b,y,,v.59-60 1928-1929.pdf
MASTER_00540,1929,NS 60,"Edgar, J. H.",,,,China--Religion,Did Manicheism influence Lamaism ?,1929,1929,,y,,,,,y,,v.59-60 1928-1929.pdf
MASTER_00541,1929,NS 60,"Liu, J. C.",120,120-126,,Botany,"List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A",1929,1929,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=584,_1928-1929_24,source_b,y,,v.59-60 1928-1929.pdf
MASTER_00542,1929,NS 60,"Talbot, R. M.",127,127-128,,Antiquities,"List of legible inscriptions on stones in the foreign cemetery on Double Island, Swatow, 1922",1929,1929,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=591,_1928-1929_25,source_b,y,,v.59-60 1928-1929.pdf
MASTER_00543,1929,NS 60,"Morgan, E.",129,,,Art,"The George Eumorfopoulos collection : catalogue of the Chinese and Corean bronzes, sculpture, jades, jewellery and miscellaneous objects : by W. Percival Yetts, A",1929,1929,,y,,,,,y,,v.59-60 1928-1929.pdf
MASTER_00544,1930,NS 61,"Buxton, D.",,,,"History, Ancient","Light thrown on ancient Chinese history by recent archaeological discoveries, The *",1930,1930,,y,,,,,y,,v.61-62 1930-31.pdf
MASTER_00545,1930,NS 61,"Vacca, G.",,,,Science,Some points on the history of science in China *,1930,1930,,y,,,,,y,,v.61-62 1930-31.pdf
MASTER_00546,1930,NS 61,"Fischer, E. S.",,,,Geography,"Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A",1930,1930,,y,,,,,y,,v.61-62 1930-31.pdf
MASTER_00547,1930,NS 61,"Ferguson, J. C.",,,,Literature,"Stories in Chinese painting, II",1930,1930,,y,,,,,y,,v.61-62 1930-31.pdf
MASTER_00548,1930,NS 61,"Morgan, E.",,,,East Asian languages,"Language and new thought, or new words for new ideas",1930,1930,,y,,,,,y,,v.61-62 1930-31.pdf
MASTER_00549,1930,NS 61,"Chatley, H.",,,,East Asian languages,Can Chinese writing be simplified ?,1930,1930,,y,,,,,y,,v.61-62 1930-31.pdf
MASTER_00550,1930,NS 61,"Wells, H. R.",81,81-91,,China--Religion,"Book of changes and genesis, The",1930,1930,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=119,_1930-1931_07,source_b,y,,v.61-62 1930-31.pdf
MASTER_00551,1930,NS 61,"Soothill, W. E.",92,92-99,,"History, Ancient",Kingship in China *,1930,1930,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=130,_1930-1931_08,source_b,y,,v.61-62 1930-31.pdf
MASTER_00552,1930,NS 61,"Bruce, P.",,,,China--Religion,The I - Wei a problem in criticism *,1930,1930,,y,,,,,y,,v.61-62 1930-31.pdf
MASTER_00553,1930,NS 61,"Forke, A.",108,108-110,,Philosophy,"Philosopher Yang Hsiung, The *",1930,1930,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=146,_1930-1931_10,source_b,y,,v.61-62 1930-31.pdf
MASTER_00554,1930,NS 61,"Ayscough, F. W.",,,,Geography,"Symbolism of the Forbidden City, Peking, The *",1930,1930,,y,,,,,y,,v.61-62 1930-31.pdf
MASTER_00529,1930,NS 61,"Jacot, A. P.",94,,,Botany,Contributions from the Herbarium of the Shantung Christian University,1930,1930,,y,,,,,y,,v.61-62 1930-31.pdf
MASTER_00555,1930,NS 61,"Hauer, Erich",156,156-164,,East Asian languages,Why the sinologue should study manchu ?,1930,1930,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=198,_1930-1931_13,source_b,y,,v.61-62 1930-31.pdf
MASTER_00556,1930,NS 61,"trans. Budd, C.",,,,Literature,Chinese poems,1930,1930,,y,,,,,y,,v.61-62 1930-31.pdf
MASTER_00557,1931,NS 62,Wu Lieh - teh,,,,Medicine,Early days of Western medicine in China,1931,1931,,y,,,,,y,,v.61-62 1930-31.pdf
MASTER_00558,1931,NS 62,Coching Chu,32,32-40,,Astronomy,Climatic changes during historic time in China,1931,1931,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=314,_1930-1931_16,source_b,y,,v.61-62 1930-31.pdf
MASTER_00559,1931,NS 62,"Porterfield, W. M.",41,,,Botany,Bamboos in China,1931,1931,,y,,,,,y,,v.61-62 1930-31.pdf
MASTER_00560,1931,NS 62,"Ping, C.",57,57-82,,Zoology,Preliminary notes on the natural history of Nanking,1931,1931,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=343,_1930-1931_18,source_b,y,,v.61-62 1930-31.pdf
MASTER_00561,1931,NS 62,"Chatley, H.",83,,,"Chronology, Historical","History of the days of the week, The",1931,1931,,y,,,,,y,,v.61-62 1930-31.pdf
MASTER_00529,1931,NS 62,"Jacot, A. P.",94,,,Botany,Contributions from the Herbarium of the Shantung Christian University,1931,1931,,y,,,,,y,,v.61-62 1930-31.pdf
MASTER_00562,1931,NS 62,"Abraham, R. D.",107,107-116,,Porcelain,Chinese pottery and porcelain : an appreciation,1931,1931,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=395,_1930-1931_21,source_b,y,,v.61-62 1930-31.pdf
MASTER_00563,1931,NS 62,"Mason, I.",117,,,Islam,Chinese - Moslem chronology,1931,1931,,y,,,,,y,,v.61-62 1930-31.pdf
MASTER_00564,1931,NS 62,"Haward, E.",,,,"History, Modern","Indian frontier, The",1931,1931,,y,,,,,y,,v.61-62 1930-31.pdf
MASTER_00565,1931,NS 62,Tsai Yuen - Pei,120,131-136,,Philosophy,"Chinese nation and the doctrine of the golden mean, The",1931,1931,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=421,_1930-1931_24,source_b,y,,v.61-62 1930-31.pdf
MASTER_00566,1931,NS 62,"Gardner, C. S.",,,,East Asian languages,"Western transcription of Chinese, The",1931,1931,,y,,,,,y,,v.61-62 1930-31.pdf
MASTER_00567,1931,NS 62,Lu Yen - Ying,148,148-152,,China--Religion,"Confucianism, Democracy and nationalism",1931,1931,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=438,_1930-1931_26,source_b,y,,v.61-62 1930-31.pdf
MASTER_00568,1931,NS 62,"Morgan, E.",153,,,Philosophy,"Cosmic spirit, The",1931,1931,,y,,,,,y,,v.61-62 1930-31.pdf
MASTER_00569,1931,NS 62,"Gapanovich, J. J.",172,172-198,,Ethnology,"Asiatic origin of South American man, The",1931,1931,,y,,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=462,_1930-1931_28,source_b,y,,v.61-62 1930-31.pdf
MASTER_00570,1932,NS 63,"Ferguson, J. C.",,,,Porcelain,Porcelains of successive dynasties,1932,1932,,,,,,,,,
MASTER_00571,1932,NS 63,"Johnston, R. F.",,,,Religion,"Poet - monk of Modern China, A",1932,1932,,,,,,,,,
MASTER_00572,1932,NS 63,"Saeki, P. Y.",,,,Christianity,"Hsu - T'ing Mi - shi - so Sutra, or Jesus - Messian - Sutra, The",1932,1932,,,,,,,,,
MASTER_00573,1932,NS 63,"Hughes, E. R.",,,,History,Political indealists and realists of China of the fourth and third centruies B. C.,1932,1932,,,,,,,,,
MASTER_00574,1932,NS 63,"Moyer, R. T.",,,,Geography,"Aridity of North China, The",1932,1932,,,,,,,,,
MASTER_00575,1932,NS 63,"Ferguson, J. C.",,,,Painting,"Stories in Chinese paintings, III",1932,1932,,,,,,,,,
MASTER_00576,1932,NS 63,"Kulp, D. H",,,,Anthropology,Chinese anthropometrics : studies in Chekiang and Kwangtung,1932,1932,,,,,,,,,
MASTER_00577,1932,NS 63,"Murphy, D. C.",,,,Antiquities,"Research museum in Far Eastern antiquities, A",1932,1932,,,,,,,,,
MASTER_00578,1932,NS 63,"Morgan, E.",,,,Literature,Studies in conduct and character,1932,1932,,,,,,,,,
MASTER_00579,1933,NS 64,Wu Lieh - teh,,,,Travel,Early Chinese travellers and their successors,1933,1933,,,,,,,,,
MASTER_00580,1933,NS 64,"Bishop, C. W.",,,,Religion,"Worship of Earth in Ancient China, The",1933,1933,,,,,,,,,
MASTER_00581,1933,NS 64,"Ferguson, J. C.",,,,History,Loyang as the national capital,1933,1933,,,,,,,,,
MASTER_00582,1933,NS 64,"Freeman, M.",,,,Philosophy,"Philosophy of Tai Tung - yuan, The",1933,1933,,,,,,,,,
MASTER_00583,1933,NS 64,"Fischer, E. S.",,,,Archaeology,"T'ai Miao, a description of the supreme hall of sacrefices of the Forbidden City",1933,1933,,,,,,,,,
MASTER_00584,1933,NS 64,"Chatley, H.",,,,History,Futher notes on the history of the days of the week,1933,1933,,,,,,,,,
MASTER_00585,1933,NS 64,"Saeki, P. Y.",,,,Christianity,"Translation of the fragments of the Nestorian writing in China, The",1933,1933,,,,,,,,,
MASTER_00586,1933,NS 64,"Penniston, J. B.",,,,Geography,"Origin of loess, The",1933,1933,,,,,,,,,
MASTER_00587,1933,NS 64,"Gale, E. M.",,,,History,Some Chinese sources for the study of Northeastern Asia,1933,1933,,,,,,,,,
MASTER_00588,1933,NS 64,trans. Cheng Te - k'un,,,,Travel,"Travels of Emperor Mu, The",1933,1933,,,,,,,,,
