time_window,subject_l1,subject_l2,term,term_count,article_count,share,idf,tfidf
1858-1867,Arts and Archaeology,Architecture,canton,1,1,0.2,1.916290731874155,1.916290731874155
1858-1867,History and Chronology,History,political,1,1,0.2,1.916290731874155,1.916290731874155
1858-1867,Anthropology and Social Customs,Manners and customs,chess,1,1,0.09090909090909091,1.916290731874155,1.916290731874155
1858-1867,Natural Sciences,Geology,canton,1,1,0.03333333333333333,1.916290731874155,1.916290731874155
1858-1867,Natural Sciences,Geology,kwangtung,1,1,0.03333333333333333,1.916290731874155,1.916290731874155
1858-1867,Religion and Philosophy,Christianity,tablet,1,1,0.041666666666666664,1.916290731874155,1.916290731874155
1858-1867,Religion and Philosophy,Christianity,tang,1,1,0.041666666666666664,1.916290731874155,1.916290731874155
1858-1867,Natural Sciences,Astronomy,works,1,1,0.07142857142857142,1.916290731874155,1.916290731874155
1858-1867,Religion and Philosophy,Christianity,christianity,1,1,0.041666666666666664,1.916290731874155,1.916290731874155
1858-1867,Religion and Philosophy,Christianity,hung,1,1,0.041666666666666664,1.916290731874155,1.916290731874155
1858-1867,Religion and Philosophy,Christianity,books,1,1,0.041666666666666664,1.916290731874155,1.916290731874155
1858-1867,Natural Sciences,Geology,coal,1,1,0.03333333333333333,1.916290731874155,1.916290731874155
1858-1867,Natural Sciences,Geology,west,1,1,0.03333333333333333,1.916290731874155,1.916290731874155
1858-1867,Natural Sciences,Geology,peking,1,1,0.03333333333333333,1.916290731874155,1.916290731874155
1858-1867,Natural Sciences,Hydrology,han,1,1,0.03333333333333333,1.916290731874155,1.916290731874155
1858-1867,Religion and Philosophy,Buddhism,buddhist,1,1,0.25,1.6931471805599454,1.6931471805599454
1858-1867,Arts and Archaeology,Numismatics,coins,1,1,0.3333333333333333,1.6931471805599454,1.6931471805599454
1858-1867,Geography and Travel,Travel,formosa,1,1,0.016666666666666666,1.6931471805599454,1.6931471805599454
1858-1867,Natural Sciences,Astronomy,observed,1,1,0.07142857142857142,1.6931471805599454,1.6931471805599454
1858-1867,Arts and Archaeology,Antiquities,great,1,1,0.1,1.6931471805599454,1.6931471805599454
1858-1867,Natural Sciences,Meteorology,shan,1,1,0.024390243902439025,1.6931471805599454,1.6931471805599454
1858-1867,Natural Sciences,Geology,great,1,1,0.03333333333333333,1.6931471805599454,1.6931471805599454
1858-1867,Natural Sciences,Geology,tung,1,1,0.03333333333333333,1.6931471805599454,1.6931471805599454
1858-1867,Natural Sciences,Botany,northern,1,1,0.25,1.6931471805599454,1.6931471805599454
1858-1867,Arts and Archaeology,Architecture,great,1,1,0.2,1.6931471805599454,1.6931471805599454
1858-1867,Religion and Philosophy,Christianity,trans,1,1,0.041666666666666664,1.6931471805599454,1.6931471805599454
1858-1867,Religion and Philosophy,Christianity,tung,1,1,0.041666666666666664,1.6931471805599454,1.6931471805599454
1858-1867,Natural Sciences,Hydrology,yellow,1,1,0.03333333333333333,1.6931471805599454,1.6931471805599454
1858-1867,Anthropology and Social Customs,Ethnology,asia,1,1,0.16666666666666666,1.5108256237659907,1.5108256237659907
1858-1867,Education,Education,study,1,1,0.25,1.5108256237659907,1.5108256237659907
1858-1867,Religion and Philosophy,Confucianism,confucius,1,1,0.3333333333333333,1.5108256237659907,1.5108256237659907
1858-1867,Natural Sciences,Geology,province,1,1,0.03333333333333333,1.5108256237659907,1.5108256237659907
1858-1867,Natural Sciences,Geology,journey,1,1,0.03333333333333333,1.5108256237659907,1.5108256237659907
1858-1867,Natural Sciences,Agriculture,shantung,1,1,0.05263157894736842,1.5108256237659907,1.5108256237659907
1858-1867,Natural Sciences,Hydrology,times,1,1,0.03333333333333333,1.5108256237659907,1.5108256237659907
1858-1867,Natural Sciences,Meteorology,law,1,1,0.024390243902439025,1.3566749439387324,1.3566749439387324
1858-1867,Education,Education,japan,1,1,0.25,1.3566749439387324,1.3566749439387324
1858-1867,Natural Sciences,Meteorology,shanghai,1,1,0.024390243902439025,1.3566749439387324,1.3566749439387324
1858-1867,Natural Sciences,Meteorology,japan,1,1,0.024390243902439025,1.3566749439387324,1.3566749439387324
1858-1867,Natural Sciences,Astronomy,shanghai,1,1,0.07142857142857142,1.3566749439387324,1.3566749439387324
1858-1867,Religion and Philosophy,Confucianism,life,1,1,0.3333333333333333,1.3566749439387324,1.3566749439387324
1858-1867,Natural Sciences,Geology,japan,1,1,0.03333333333333333,1.3566749439387324,1.3566749439387324
1858-1867,Geography and Travel,Travel,city,1,1,0.016666666666666666,1.3566749439387324,1.3566749439387324
1858-1867,"Politics, Government, and Law",Law,law,1,1,0.14285714285714285,1.3566749439387324,1.3566749439387324
1858-1867,Natural Sciences,Chemistry,shanghai,1,1,0.3333333333333333,1.3566749439387324,1.3566749439387324
1858-1867,Natural Sciences,Agriculture,north,1,1,0.05263157894736842,1.3566749439387324,1.3566749439387324
1858-1867,Natural Sciences,Zoology,shanghai,1,1,0.07142857142857142,1.3566749439387324,1.3566749439387324
1858-1867,Religion and Philosophy,Christianity,western,1,1,0.041666666666666664,1.2231435513142097,1.2231435513142097
1858-1867,Arts and Archaeology,Numismatics,dynasty,1,1,0.3333333333333333,1.1053605156578263,1.1053605156578263
1858-1867,Natural Sciences,Hydrology,ancient,1,1,0.03333333333333333,1.0,1.0
1858-1867,Arts and Archaeology,Archaeology,ancient,1,1,0.3333333333333333,1.0,1.0
1868-1877,History and Chronology,"History, Modern (20th century)",events,6,6,0.25,2.203972804325936,13.223836825955615
1868-1877,History and Chronology,"History, Modern (20th century)",retrospect,5,5,0.20833333333333334,2.203972804325936,11.01986402162968
1868-1877,Anthropology and Social Customs,Ethnology,aborigines,2,2,0.1,2.6094379124341005,5.218875824868201
1868-1877,Natural Sciences,Meteorology,septembre,2,1,0.09523809523809523,2.6094379124341005,5.218875824868201
1868-1877,"Economy, Trade, and Technology",Economics,sur,2,2,0.18181818181818182,2.203972804325936,4.407945608651872
1868-1877,"Economy, Trade, and Technology",Economics,les,2,2,0.18181818181818182,2.203972804325936,4.407945608651872
1868-1877,"Economy, Trade, and Technology",Economics,chine,2,2,0.18181818181818182,2.203972804325936,4.407945608651872
1868-1877,Geography and Travel,Travel,shen,2,2,0.08,2.203972804325936,4.407945608651872
1868-1877,Natural Sciences,Geology,geology,2,2,0.07142857142857142,1.916290731874155,3.83258146374831
1868-1877,Arts and Archaeology,Music,music,2,2,0.25,1.916290731874155,3.83258146374831
1868-1877,Arts and Archaeology,Antiquities,tablet,2,2,0.14285714285714285,1.916290731874155,3.83258146374831
1868-1877,History and Chronology,History,han,2,1,0.07407407407407407,1.916290731874155,3.83258146374831
1868-1877,History and Chronology,"History, Ancient",han,2,1,0.4,1.916290731874155,3.83258146374831
1868-1877,History and Chronology,"History, Modern (20th century)",japan,2,2,0.08333333333333333,1.3566749439387324,2.713349887877465
1868-1877,Geography and Travel,Travel,hsi,2,1,0.08,1.3566749439387324,2.713349887877465
1868-1877,"Economy, Trade, and Technology",Economics,petites,1,1,0.09090909090909091,2.6094379124341005,2.6094379124341005
1868-1877,"Economy, Trade, and Technology",Economics,societes,1,1,0.09090909090909091,2.6094379124341005,2.6094379124341005
1868-1877,"Economy, Trade, and Technology",Economics,d'argent,1,1,0.09090909090909091,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Geology,fields,1,1,0.03571428571428571,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Geology,elevations,1,1,0.03571428571428571,2.6094379124341005,2.6094379124341005
1868-1877,History and Chronology,Biography,lok,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1868-1877,History and Chronology,Biography,ping,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1868-1877,History and Chronology,Biography,chiung,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1868-1877,History and Chronology,Biography,late,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1868-1877,History and Chronology,Biography,governor,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1868-1877,History and Chronology,Biography,sze,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1868-1877,History and Chronology,Biography,chuen,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Geology,quelques,1,1,0.03571428571428571,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Geology,unes,1,1,0.03571428571428571,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Geology,des,1,1,0.03571428571428571,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Geology,recherches,1,1,0.03571428571428571,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Geology,que,1,1,0.03571428571428571,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Geology,l'on,1,1,0.03571428571428571,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Geology,pourrait,1,1,0.03571428571428571,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Geology,faire,1,1,0.03571428571428571,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Geology,japon,1,1,0.03571428571428571,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Geology,point,1,1,0.03571428571428571,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Geology,vue,1,1,0.03571428571428571,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Geology,geologie,1,1,0.03571428571428571,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Geology,paleontologie,1,1,0.03571428571428571,2.6094379124341005,2.6094379124341005
1868-1877,Geography and Travel,Travel,itinerary,1,1,0.04,2.6094379124341005,2.6094379124341005
1868-1877,Geography and Travel,Travel,jouney,1,1,0.04,2.6094379124341005,2.6094379124341005
1868-1877,Geography and Travel,Travel,hoo,1,1,0.04,2.6094379124341005,2.6094379124341005
1868-1877,Geography and Travel,Travel,pih,1,1,0.04,2.6094379124341005,2.6094379124341005
1868-1877,Geography and Travel,Travel,sze,1,1,0.04,2.6094379124341005,2.6094379124341005
1868-1877,Geography and Travel,Travel,chuen,1,1,0.04,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Hydrology,course,1,1,0.25,2.6094379124341005,2.6094379124341005
1868-1877,Geography and Travel,Travel,tsiuhsien,1,1,0.04,2.6094379124341005,2.6094379124341005
1868-1877,Religion and Philosophy,Religion,god,1,1,0.08333333333333333,2.6094379124341005,2.6094379124341005
1868-1877,Religion and Philosophy,Buddhism,fabulous,1,1,0.1111111111111111,2.6094379124341005,2.6094379124341005
1868-1877,Religion and Philosophy,Buddhism,source,1,1,0.1111111111111111,2.6094379124341005,2.6094379124341005
1868-1877,Religion and Philosophy,Buddhism,hoang-ho,1,1,0.1111111111111111,2.6094379124341005,2.6094379124341005
1868-1877,"Economy, Trade, and Technology",Economics,institutions,1,1,0.09090909090909091,2.6094379124341005,2.6094379124341005
1868-1877,"Economy, Trade, and Technology",Economics,dit,1,1,0.09090909090909091,2.6094379124341005,2.6094379124341005
1868-1877,Military,Military art and science,gunpower,1,1,0.125,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Science,gunpower,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1868-1877,Military,Military art and science,firearms,1,1,0.125,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Science,firearms,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1868-1877,Military,Military art and science,engines,1,1,0.125,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Science,engines,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1868-1877,Military,Military art and science,warfare,1,1,0.125,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Science,warfare,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1868-1877,Anthropology and Social Customs,Manners and customs,compared,1,1,0.1111111111111111,2.6094379124341005,2.6094379124341005
1868-1877,Anthropology and Social Customs,Ethnology,chihkiang,1,1,0.05,2.6094379124341005,2.6094379124341005
1868-1877,Anthropology and Social Customs,Ethnology,miautsz,1,1,0.05,2.6094379124341005,2.6094379124341005
1868-1877,Education,Education,provincial,1,1,0.16666666666666666,2.6094379124341005,2.6094379124341005
1868-1877,Education,Education,version,1,1,0.16666666666666666,2.6094379124341005,2.6094379124341005
1868-1877,Education,Education,essays,1,1,0.16666666666666666,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Agriculture,manufactures,1,1,0.16666666666666666,2.6094379124341005,2.6094379124341005
1868-1877,Arts and Archaeology,Antiquities,commemorating,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1868-1877,Arts and Archaeology,Antiquities,repairs,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1868-1877,Arts and Archaeology,Antiquities,hwang,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1868-1877,Arts and Archaeology,Antiquities,tutelary,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1868-1877,Arts and Archaeology,Antiquities,deity,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1868-1877,Anthropology and Social Customs,Manners and customs,example,1,1,0.1111111111111111,2.6094379124341005,2.6094379124341005
1868-1877,Anthropology and Social Customs,Manners and customs,torture,1,1,0.1111111111111111,2.6094379124341005,2.6094379124341005
1868-1877,History and Chronology,History,statistical,1,1,0.037037037037037035,2.6094379124341005,2.6094379124341005
1868-1877,History and Chronology,History,hainan,1,1,0.037037037037037035,2.6094379124341005,2.6094379124341005
1868-1877,Anthropology and Social Customs,Ethnology,hainan,1,1,0.05,2.6094379124341005,2.6094379124341005
1868-1877,Geography and Travel,Travel,exploring,1,1,0.04,2.6094379124341005,2.6094379124341005
1868-1877,Geography and Travel,Travel,hainan,1,1,0.04,2.6094379124341005,2.6094379124341005
1868-1877,Arts and Archaeology,Music,lyrics,1,1,0.125,2.6094379124341005,2.6094379124341005
1868-1877,History and Chronology,History,mythical,1,1,0.037037037037037035,2.6094379124341005,2.6094379124341005
1868-1877,History and Chronology,History,djow,1,1,0.037037037037037035,2.6094379124341005,2.6094379124341005
1868-1877,History and Chronology,History,set,1,1,0.037037037037037035,2.6094379124341005,2.6094379124341005
1868-1877,History and Chronology,History,forth,1,1,0.037037037037037035,2.6094379124341005,2.6094379124341005
1868-1877,History and Chronology,History,shoo-king,1,1,0.037037037037037035,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Science,obligations,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Science,matter,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Science,acknowledged,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1868-1877,History and Chronology,History,wen-kung,1,1,0.037037037037037035,2.6094379124341005,2.6094379124341005
1868-1877,History and Chronology,"History, Ancient",wen-kung,1,1,0.2,2.6094379124341005,2.6094379124341005
1868-1877,Arts and Archaeology,Archaeology,cambodia,1,1,0.16666666666666666,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Zoology,quelques,1,1,0.07692307692307693,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Zoology,renseignments,1,1,0.07692307692307693,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Zoology,l'histoire,1,1,0.07692307692307693,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Zoology,naturelle,1,1,0.07692307692307693,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Zoology,septentrionale,1,1,0.07692307692307693,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Zoology,occidentale,1,1,0.07692307692307693,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Medicine,shad,1,1,0.08333333333333333,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Medicine,consumption,1,1,0.08333333333333333,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Medicine,iodine,1,1,0.08333333333333333,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Medicine,scrofula,1,1,0.08333333333333333,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Medicine,mutton,1,1,0.08333333333333333,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Medicine,wine,1,1,0.08333333333333333,2.6094379124341005,2.6094379124341005
1868-1877,Natural Sciences,Medicine,analagous,1,1,0.08333333333333333,2.6094379124341005,2.6094379124341005
