master_id,year,volume,author,author_raw,subject,subject_l1,subject_l2,subject_raw,subject_raw_norm,subject_split,title,year_start,year_end,notes,time_window,n_subjects_article_all,n_subjects_article_network,subject_weight,mapping_note
MASTER_00412,1919,NS 50,"Gee, N. G.","Gee, N. G.",Botany,Natural Sciences,Botany,Botany,botany,botany,"Beginning of the study of the flora and fauna of Soochow and vicinity, A",1919,1919,,1918-1927,1,1,1.0,
MASTER_00413,1919,NS 50,"King, G. E.","King, G. E.",Travel,Geography and Travel,Travel,Travel,travel,travel,Notes on Kansu,1919,1919,"KANSU, Gansu Province, <U+7518><U+8083><U+7701>",1918-1927,1,1,1.0,
MASTER_00414,1919,NS 50,"Howell, E. B.","Howell, E. B.",Art,Arts and Archaeology,Art,Art,art,art,"Exhibition of pictures by a Russian artist, An *",1919,1919,,1918-1927,1,1,1.0,Corrected exact old subject: Art
MASTER_00415,1920,NS 51,"Dodd, W. C.","Dodd, W. C.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,"Relation of Chinese and Siamese, The *",1920,1920,,1918-1927,1,1,1.0,
MASTER_00416,1920,NS 51,"Stanley, A.","Stanley, A.",Art,Arts and Archaeology,Art,Art,art,art,Greek and Chinese art ideals,1920,1920,,1918-1927,1,1,1.0,Corrected exact old subject: Art
MASTER_00417,1920,NS 51,"Morgan, E.","Morgan, E.",Philosophy,Religion and Philosophy,Philosophy,Philosophy,philosophy,philosophy,"Destiny, fate",1920,1920,,1918-1927,1,1,1.0,
MASTER_00418,1920,NS 51,"Chatley, H.","Chatley, H.",Geology,Natural Sciences,Geology,Geology,geology,geology,China's petrified sun - rays,1920,1920,,1918-1927,1,1,1.0,
MASTER_00419,1920,NS 51,Hutson J.,Hutson J.,Art,Arts and Archaeology,Art,Art,art,art,Chinese ideas of antiques,1920,1920,,1918-1927,1,1,1.0,Corrected exact old subject: Art
MASTER_00420,1920,NS 51,"Lanning, G.","Lanning, G.",History,History and Chronology,History,History,history,history,Names and nicknames of the Shanghai settlements,1920,1920,,1918-1927,1,1,1.0,
MASTER_00421,1920,NS 51,"Ayscough, F. W.","Ayscough, F. W.",Literature,Literature and Language,Literature,Literature,literature,literature,Chinese poetry and its connotations *,1920,1920,,1918-1927,1,1,1.0,
MASTER_00422,1920,NS 51,"Skvortzow, B. W.","Skvortzow, B. W.",Agriculture,Natural Sciences,Agriculture,Agriculture,agriculture,agriculture,"Notes on the agriculture, botany and the zoology of China, Sections xxxiii- xxxviii *",1920,1920,,1918-1927,1,1,1.0,
MASTER_00423,1920,NS 51,"Mason, I.","Mason, I.",Islam,Religion and Philosophy,Islam,Islam,islam,islam,"Chinese life of Mohammed, A",1920,1920,,1918-1927,1,1,1.0,
MASTER_00424,1921,NS 52,"Morgan, E.","Morgan, E.",Taoism,Religion and Philosophy,Taoism,Taoism,taoism,taoism,"Operations and manifestations of the Tao exemplified in history, The",1921,1921,,1918-1927,1,1,1.0,
MASTER_00425,1921,NS 52,"Moninger, M. M.","Moninger, M. M.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,"Hainanese Miao, The *",1921,1921,"HAINANESE MIAO, <U+6D77><U+5357><U+7701><U+82D7><U+4EBA>",1918-1927,1,1,1.0,
MASTER_00426,1921,NS 52,"Ayscough, F. W.","Ayscough, F. W.",Travel,Geography and Travel,Travel,Travel,travel,travel,Notes on the symbolism of the Purple Forbidden City *,1921,1921,,1918-1927,1,1,1.0,
MASTER_00427,1921,NS 52,"Skvortzow, B. W.","Skvortzow, B. W.",Agriculture,Natural Sciences,Agriculture,Agriculture,agriculture,agriculture,"Notes on the agriculture, botany and the zoology of China, Sections xxxix - xlvi *",1921,1921,,1918-1927,1,1,1.0,
MASTER_00428,1921,NS 52,"Wilkinson, H. P.","Wilkinson, H. P.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,Exogamy in China,1921,1921,,1918-1927,1,1,1.0,
MASTER_00429,1921,NS 52,"Morse, H. B.","Morse, H. B.",Geography,Geography and Travel,Geography,Geography,geography,geography,"Lampacao, a mystery of the Far East",1921,1921,"Lampacao, Lampacau, <U+6D6A><U+767D><U+6FB3>",1918-1927,1,1,1.0,
MASTER_00430,1921,NS 52,"Kliene, C.","Kliene, C.",Literature,Literature and Language,Literature,Literature,literature,literature,"Marriage maker, The",1921,1921,,1918-1927,1,1,1.0,
MASTER_00431,1921,NS 52,"Kemp, E. G.","Kemp, E. G.",Travel,Geography and Travel,Travel,Travel,travel,travel,"Highways and byways of Kweichow, The *",1921,1921,"KWEICHOW, Guizhou, <U+8D35><U+5DDE><U+7701>",1918-1927,1,1,1.0,
MASTER_00432,1921,NS 52,"Werner, E. T. C.","Werner, E. T. C.",Christianity,Religion and Philosophy,Christianity,Christianity,christianity,christianity,"Christ in the "" Li Tai Shen Hsien T'ung Chien """,1921,1921,"LI TAI SHEN HSIEN T<U+2019>UNG CHIEN, Li Dai Shen Xian Tong Jian, <U+5386><U+4EE3><U+795E><U+4ED9><U+901A><U+9274>",1918-1927,1,1,1.0,
MASTER_00433,1921,NS 52,"Fletcher, W. J. B.","Fletcher, W. J. B.",Literature,Literature and Language,Literature,Literature,literature,literature,"Trip to Hua Kang, A",1921,1921,,1918-1927,1,1,1.0,
MASTER_00434,1921,NS 52,"Fletcher, W. J. B.","Fletcher, W. J. B.",Literature,Literature and Language,Literature,Literature,literature,literature,"Song of a skirt, The",1921,1921,,1918-1927,1,1,1.0,
MASTER_00435,1922,NS 53,"Sowerby, A. de C.","Sowerby, A. de C.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,"Natural history of China, The",1922,1922,,1918-1927,1,1,1.0,
MASTER_00436,1922,NS 53,Heidenstem,Heidenstem,Geology,Natural Sciences,Geology,Geology,geology,geology,"Growth of the Yangtze delta, The *",1922,1922,,1918-1927,1,1,1.0,
MASTER_00437,1922,NS 53,Hutson J.,Hutson J.,Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,"Shuh country, The",1922,1922,,1918-1927,1,1,1.0,
MASTER_00438,1922,NS 53,"Edgar, J. H.","Edgar, J. H.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,Notes on names of non - Chinese tribes in Western Szechwan,1922,1922,,1918-1927,1,1,1.0,
MASTER_00439,1922,NS 53,"Edgar, J. H.","Edgar, J. H.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,Note on Chiang sacrifice and litholatry,1922,1922,,1918-1927,1,1,1.0,
MASTER_00440,1922,NS 53,"Ferguson, J. C.","Ferguson, J. C.",Literature,Literature and Language,Literature,Literature,literature,literature,""" Fir - flower Tablets """,1922,1922,,1918-1927,1,1,1.0,
MASTER_00441,1922,NS 53,"Hudson, E.","Hudson, E.",Literature,Literature and Language,Literature,Literature,literature,literature,Lan - tsih *,1922,1922,,1918-1927,1,1,1.0,
MASTER_00442,1922,NS 53,"Gaunt, T.","Gaunt, T.",Literature,Literature and Language,Literature,Literature,literature,literature,Ling Yin monastery poem,1922,1922,,1918-1927,1,1,1.0,
MASTER_00443,1922,NS 53,"Norin, E.","Norin, E.",Geology,Natural Sciences,Geology,Geology,geology,geology,Notes on the coal and Iron Ore deposits of Central Shansi,1922,1922,,1918-1927,1,1,1.0,
MASTER_00444,1922,NS 53,"Hers, J.","Hers, J.",Botany,Natural Sciences,Botany,Botany,botany,botany,Chinese names of plants ; a preliminary list of the trees and shrubs of North Honan,1922,1922,,1918-1927,1,1,1.0,
MASTER_00445,1922,NS 53,"Jacot, A. P.","Jacot, A. P.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,"Oribatoidae Sinensis, Part I",1922,1922,,1918-1927,1,1,1.0,
MASTER_00446,1922,NS 53,"Sjolander, D.","Sjolander, D.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,"Distribution and habits of the Argali sheep of Central Asia, The *",1922,1922,,1918-1927,1,1,1.0,
MASTER_00447,1922,NS 53,"Cowdry, N. H.","Cowdry, N. H.",Botany,Natural Sciences,Botany,Botany,botany,botany,Plants from Peitaiho,1922,1922,,1918-1927,1,1,1.0,
MASTER_00448,1922,NS 53,"Skvortzow, B. W.","Skvortzow, B. W.",Agriculture,Natural Sciences,Agriculture,Agriculture,agriculture,agriculture,"Notes on the agriculture, botany and the zoology of China, Sections xlvii - xlix *",1922,1922,,1918-1927,1,1,1.0,
MASTER_00449,1922,NS 53,"Riley, J. H. and Richmond, C. W.","Riley, J. H. and Richmond, C. W.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,"Partial bibliography of Chinese birds, A",1922,1922,,1918-1927,1,1,1.0,
MASTER_00450,1922,NS 53,"Werner, E. T. C.","Werner, E. T. C.",Christianity,Religion and Philosophy,Christianity,Christianity,christianity,christianity,"Christ in the "" Li Tai Shen Hsien Tung Chien "" *",1922,1922,,1918-1927,1,1,1.0,
MASTER_00451,1923,NS 54,"Budd, C.","Budd, C.",Literature,Literature and Language,Literature,Literature,literature,literature,"Snowstorm, A",1923,1923,,1918-1927,1,1,1.0,
MASTER_00452,1923,NS 54,"Jamieson, C. A.","Jamieson, C. A.",Literature,Literature and Language,Literature,Literature,literature,literature,Chu - goh Leang and the arrows,1923,1923,,1918-1927,1,1,1.0,
MASTER_00453,1923,NS 54,"Hudson, E.","Hudson, E.",Literature,Literature and Language,Literature,Literature,literature,literature,"Drought, The",1923,1923,,1918-1927,1,1,1.0,
MASTER_00454,1923,NS 54,"Hudson, E.","Hudson, E.",Literature,Literature and Language,Literature,Literature,literature,literature,Then and now,1923,1923,,1918-1927,1,1,1.0,
MASTER_00455,1923,NS 54,"Hudson, E.","Hudson, E.",Literature,Literature and Language,Literature,Literature,literature,literature,"Night in the mountains, A",1923,1923,,1918-1927,1,1,1.0,
MASTER_00456,1923,NS 54,"Stael - Holstein, Baron A. von","Stael-Holstein, Baron A. von",Buddhism,Religion and Philosophy,Buddhism,Buddhism,buddhism,buddhism,Hsuan - tsang and modern research,1923,1923,,1918-1927,1,1,1.0,
MASTER_00457,1923,NS 54,Hutson J.,Hutson J.,Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,The Shuh country,1923,1923,,1918-1927,1,1,1.0,
MASTER_00458,1923,NS 54,"Ferguson, J. C.","Ferguson, J. C.",Art,Arts and Archaeology,Art,Art,art,art,"Culture, the basis of Chinese art",1923,1923,,1918-1927,1,1,1.0,Corrected exact old subject: Art
MASTER_00459,1923,NS 54,"Chatley, H.","Chatley, H.",Science,Natural Sciences,Science,Science,science,science,Science in old China *,1923,1923,,1918-1927,1,1,1.0,Corrected exact old subject: Science
MASTER_00460,1923,NS 54,"Fischer, E. S.","Fischer, E. S.",Travel,Geography and Travel,Travel,Travel,travel,travel,Modern travel from Tai Yuan Fu via Mount Wu Tai to the Mongolian frontier,1923,1923,,1918-1927,1,1,1.0,
MASTER_00461,1923,NS 54,"Darroch, J.","Darroch, J.",Biography,History and Chronology,Biography,Biography,biography,biography,A page of ancient Chinese history,1923,1923,,1918-1927,1,1,1.0,
MASTER_00462,1923,NS 54,"Ayscough, F. W.","Ayscough, F. W.",Travel,Geography and Travel,Travel,Travel,travel,travel,"Preliminary notes on the literary background of the "" Great River """,1923,1923,,1918-1927,1,1,1.0,
MASTER_00463,1923,NS 54,"Torrance, T.","Torrance, T.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,"Religion of the Ch'iang, The *",1923,1923,,1918-1927,1,1,1.0,
MASTER_00464,1923,NS 54,"Jacot, A. P.","Jacot, A. P.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,"Oribatoidae Sinensis, Part II",1923,1923,,1918-1927,1,1,1.0,
MASTER_00465,1923,NS 54,"Heeren, J. J.","Heeren, J. J.",Christianity,Religion and Philosophy,Christianity,Christianity,christianity,christianity,Bishop Della Chiesa and the story of his lost grave *,1923,1923,,1918-1927,1,1,1.0,
MASTER_00466,1923,NS 54,"Kliene, C.","Kliene, C.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,Some similarities in Chinese and ancient Egyptian culture,1923,1923,,1918-1927,1,1,1.0,
MASTER_00467,1922,NS 54,"Riley, J. H. and Richmond, C. W.","Riley, J. H. and Richmond, C. W.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,"Partial bibliography of Chinese birds, A (complementary to the List given in Vol 53, pp. 196-237)",1922,1922,,1918-1927,1,1,1.0,
MASTER_00468,1923,NS 54,"Morgan, E.","Morgan, E.",Manners and customs,Anthropology and Social Customs,Manners and customs,Manners and customs,manners and customs,manners,How tonnage was measured in ancient China,1923,1923,,1918-1927,1,1,1.0,Corrected exact old subject: Manners and customs
MASTER_00469,1923,NS 54,"Morgan, E.","Morgan, E.",Taoism,Religion and Philosophy,Taoism,Taoism,taoism,taoism,"Taoist superman, The",1923,1923,,1918-1927,1,1,1.0,
MASTER_00470,1923,NS 54,"Shirokogoroff, S. M.","Shirokogoroff, S. M.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,General theory of shamanism among the Tungus,1923,1923,,1918-1927,1,1,1.0,
MASTER_00471,1923,NS 54,"Werner, E. T. C.","Werner, E. T. C.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,Chinese composite deities,1923,1923,,1918-1927,1,1,1.0,
MASTER_00472,1924,NS 55,"Shirokogoroff, S. M.","Shirokogoroff, S. M.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,Who are the Northern Chinese ?,1924,1924,,1918-1927,1,1,1.0,
MASTER_00473,1924,NS 55,"Ferguson, J. C.","Ferguson, J. C.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,Southern Migration of the Sung Dynasty,1924,1924,,1918-1927,1,1,1.0,
MASTER_00474,1924,NS 55,"Warren, G. G.","Warren, G. G.",Philosophy,Religion and Philosophy,Philosophy,Philosophy,philosophy,philosophy,Was Chu Hsi a materialist ?,1924,1924,,1918-1927,1,1,1.0,
MASTER_00475,1924,NS 55,"Chatley, H.","Chatley, H.",Folklore,Anthropology and Social Customs,Folklore,Folklore,folklore,folklore,"Dead Hand in China, The",1924,1924,,1918-1927,1,1,1.0,
MASTER_00476,1924,NS 55,"Torrance, T.","Torrance, T.",Agriculture,Natural Sciences,Agriculture,Agriculture,agriculture,agriculture,Origin and history of the irrigation work of the Chengtu Plain,1924,1924,,1918-1927,1,1,1.0,
MASTER_00477,1924,NS 55,"Torrance, T.","Torrance, T.",Geography,Geography and Travel,Geography,Geography,geography,geography,History of Shuh a free translation of the Shuh Chi,1924,1924,,1918-1927,1,1,1.0,
MASTER_00478,1924,NS 55,"Jacot, A. P.","Jacot, A. P.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,"Oribatoidea Sinensis, Part III",1924,1924,,1918-1927,1,1,1.0,
MASTER_00479,1924,NS 55,"Hayes, L. N.","Hayes, L. N.",China--Religion,Religion and Philosophy,China--Religion,China--Religion,china--religion,china--religion,"Gods of the Chinese, The",1924,1924,,1918-1927,1,1,1.0,Corrected exact old subject: China--Religion
MASTER_00480,1924,NS 55,"Mironov, N. D. and Shirokogoroff, S. M.","Mironov, N. D. and Shirokogoroff, S. M.",Folklore,Anthropology and Social Customs,Folklore,Folklore,folklore,folklore,Sramana - Shaman,1924,1924,,1918-1927,1,1,1.0,
MASTER_00481,1924,NS 55,"Ayscough, F. W.","Ayscough, F. W.",China--Religion,Religion and Philosophy,China--Religion,China--Religion,china--religion,china--religion,Cult of the Ch'eng Huang Lao Yeh,1924,1924,,1918-1927,1,1,1.0,Corrected exact old subject: China--Religion
MASTER_00482,1924,NS 55,"Wilder, G. D. and Hubbard, H. W.","Wilder, G. D. and Hubbard, H. W.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,List of the birds of Chihli Province,1924,1924,,1918-1927,1,1,1.0,
MASTER_00483,1924,NS 55,"Shirokogoroff, S. M.","Shirokogoroff, S. M.",East Asian languages,Literature and Language,East Asian languages,East Asian languages,east asian languages,east asian languages,Critical bibliographical notes : study of the Tungus languages,1924,1924,,1918-1927,1,1,1.0,Corrected exact old subject: East Asian languages
MASTER_00484,1925,NS 56,"MacNair, H. F.","MacNair, H. F.",Asia,Geography and Travel,Asia,Asia,asia,asia,Some observation on China's international relations,1925,1925,,1918-1927,1,1,1.0,
MASTER_00485,1925,NS 56,"Sheppard, G. W. (ed.)","Sheppard, G. W. (ed.)",Literature,Literature and Language,Literature,Literature,literature,literature,"Edict of Ch ' in Shih Huang, A",1925,1925,,1918-1927,1,1,1.0,
MASTER_00486,1925,NS 56,"Pott, F. L. H.","Pott, F. L. H.",Philosophy,Religion and Philosophy,Philosophy,Philosophy,philosophy,philosophy,"Teaching of Micius, The",1925,1925,,1918-1927,1,1,1.0,
MASTER_00487,1925,NS 56,"Dovey, J. W.","Dovey, J. W.",China--Religion,Religion and Philosophy,China--Religion,China--Religion,china--religion,china--religion,"Life and times of Confucius, The",1925,1925,,1918-1927,1,1,1.0,Corrected exact old subject: China--Religion
MASTER_00488,1925,NS 56,"Barbour, G. B.","Barbour, G. B.",Geology,Natural Sciences,Geology,Geology,geology,geology,"Springs of Tsinanfu, The",1925,1925,,1918-1927,1,1,1.0,
MASTER_00489,1925,NS 56,"Jacot, A. P.","Jacot, A. P.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,Shantung foraminifera,1925,1925,,1918-1927,1,1,1.0,
MASTER_00490,1925,NS 56,"Werner, E. T. C.","Werner, E. T. C.",Geography,Geography and Travel,Geography,Geography,geography,geography,"Burial place of Genghis Kwan, The",1925,1925,,1918-1927,1,1,1.0,
MASTER_00491,1925,NS 56,"Heeren, J. J.","Heeren, J. J.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,Some new light on the life and times of Bishop Della Chiesa,1925,1925,,1918-1927,1,1,1.0,
MASTER_00492,1925,NS 56,"Ferguson, J. C.","Ferguson, J. C.",Literature,Literature and Language,Literature,Literature,literature,literature,"Stories in Chinese paintings, I",1925,1925,,1918-1927,1,1,1.0,
MASTER_00493,1925,NS 56,"Werner, E. T. C.","Werner, E. T. C.",China--Religion,Religion and Philosophy,China--Religion,China--Religion,china--religion,china--religion,Rebuttal notes on chinese religion and dynastic tombs,1925,1925,,1918-1927,1,1,1.0,Corrected exact old subject: China--Religion
MASTER_00494,1925,NS 56,"Gillis, I. V.","Gillis, I. V.",East Asian languages,Literature and Language,East Asian languages,East Asian languages,east asian languages,east asian languages,"Critical review of Chalfant's notes upon the "" Shuo Wen """,1925,1925,,1918-1927,1,1,1.0,Corrected exact old subject: East Asian languages
MASTER_00495,1925,NS 56,"Mason, I.","Mason, I.",Islam,Religion and Philosophy,Islam,Islam,islam,islam,Notes on Chinese Mohammedan Literature,1925,1925,,1918-1927,1,1,1.0,
MASTER_00496,1926,NS 57,"Turner, F. B.","Turner, F. B.",Geology,Natural Sciences,Geology,Geology,geology,geology,Flood and famine in North China,1926,1926,,1918-1927,1,1,1.0,
MASTER_00497,1926,NS 57,Hosie,Hosie,Geography,Geography and Travel,Geography,Geography,geography,geography,"Map of China in the making, A",1926,1926,,1918-1927,1,1,1.0,
MASTER_00498,1926,NS 57,"Edgar, J. H.","Edgar, J. H.",Geography,Geography and Travel,Geography,Geography,geography,geography,"Tibetan and his environment : an interpretation, The",1926,1926,,1918-1927,1,1,1.0,
MASTER_00499,1926,NS 57,"Morgan, E.","Morgan, E.",History,History and Chronology,History,"History, Ancient","history, ancient",history,League of nations in ancient China,1926,1926,,1918-1927,2,2,0.5,
MASTER_00499,1926,NS 57,"Morgan, E.","Morgan, E.","History, Ancient",History and Chronology,"History, Ancient","History, Ancient","history, ancient",ancient,League of nations in ancient China,1926,1926,,1918-1927,2,2,0.5,"Corrected split from History, Ancient"
MASTER_00500,1926,NS 57,"Ferguson, J. C.","Ferguson, J. C.",Asia,Geography and Travel,Asia,Asia,asia,asia,General survey of standard Chinese histories,1926,1926,,1918-1927,1,1,1.0,
MASTER_00501,1926,NS 57,"Freeman, M.","Freeman, M.",Philosophy,Religion and Philosophy,Philosophy,Philosophy,philosophy,philosophy,"Yen Hsi Chai, a 17th century philosopher",1926,1926,,1918-1927,1,1,1.0,
MASTER_00502,1926,NS 57,"Teesdale, J. H.","Teesdale, J. H.",Biography,History and Chronology,Biography,Biography,biography,biography,"Li Sin Cheng, the Chung Wang or "" Faithful Prince """,1926,1926,,1918-1927,1,1,1.0,
MASTER_00503,1926,NS 57,"Gee, N. G.","Gee, N. G.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,Chinese fresh water sponges,1926,1926,,1918-1927,1,1,1.0,
MASTER_00504,1926,NS 57,"Torrance, T.","Torrance, T.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,"Chinese cat, The",1926,1926,,1918-1927,1,1,1.0,
MASTER_00505,1926,NS 57,"Shirokogoroff, S. M.","Shirokogoroff, S. M.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,Northern Tungus migrations in the Far East,1926,1926,,1918-1927,1,1,1.0,
MASTER_00506,1926,NS 57,"Wilder, G. D. and Hubbard, H. W.","Wilder, G. D. and Hubbard, H. W.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,Corrections and additions to the list of the birds of Chihli Province,1926,1926,,1918-1927,1,1,1.0,
MASTER_00507,1926,NS 57,"Werner, E. T. C.","Werner, E. T. C.",Antiquities,Arts and Archaeology,Antiquities,Antiquities,antiquities,antiquities,"Postscript on tomb - destruction, A",1926,1926,,1918-1927,1,1,1.0,
MASTER_00508,1926,NS 57,G. S. S. G.,G. S. S. G.,Antiquities,Arts and Archaeology,Antiquities,Antiquities,antiquities,antiquities,Some notes on the remains of a phallic shrine in Japan,1926,1926,,1918-1927,1,1,1.0,
MASTER_00509,1927,NS 58,"Moule, A. C.","Moule, A. C.",Asia,Geography and Travel,Asia,Asia,asia,asia,"Siege of Saianfu and the murder of Achmach Bailo, The",1927,1927,,1918-1927,1,1,1.0,
MASTER_00510,1927,NS 58,"Ferguson, J. C.","Ferguson, J. C.",Political science,"Politics, Government, and Law",Political science,Political science,political science,political science,Political parties of the Northern Sung Dynasty,1927,1927,,1918-1927,1,1,1.0,
MASTER_00511,1927,NS 58,"Leung, G. K.","Leung, G. K.",Literature,Literature and Language,Literature,Literature,literature,literature,Mei Lan - Fang (the man and his art),1927,1927,,1918-1927,1,1,1.0,
MASTER_00512,1927,NS 58,"Abraham, R. D.","Abraham, R. D.",Art,Arts and Archaeology,Art,Art,art,art,"Motives of Chinese art, The",1927,1927,,1918-1927,1,1,1.0,Corrected exact old subject: Art
MASTER_00513,1927,NS 58,"Hudson, E.","Hudson, E.",Literature,Literature and Language,Literature,Literature,literature,literature,"Little Lu - fu, and looking at a painting by Wang - tzu",1927,1927,,1918-1927,1,1,1.0,
MASTER_00514,1927,NS 58,"Jacot, A. P.","Jacot, A. P.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,"Genus gueldenstaedtia (leguminoseae), The",1927,1927,,1918-1927,1,1,1.0,
MASTER_00515,1927,NS 58,"Morgan, E.","Morgan, E.",Biography,History and Chronology,Biography,Biography,biography,biography,Chou - kung ; The Duke of Chou,1927,1927,,1918-1927,1,1,1.0,
MASTER_00516,1927,NS 58,"Kojeuroff, G. P.","Kojeuroff, G. P.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,Some contributions to the anthropology of the buriats,1927,1927,,1918-1927,1,1,1.0,
MASTER_00517,1927,NS 58,"Couling, C. E.","Couling, C. E.",China--Religion,Religion and Philosophy,China--Religion,China--Religion,china--religion,china--religion,"Partriarch Lu, The",1927,1927,,1918-1927,1,1,1.0,Corrected exact old subject: China--Religion
MASTER_00518,1928,NS 59,"Mason, I.","Mason, I.","Associations, institutions, etc.","Politics, Government, and Law","Associations, institutions, etc.","Associations, institutions, etc.","associations, institutions, etc.",associations,Three score years and ten,1928,1928,,1928-1937,1,1,1.0,"Corrected split from Associations, institutions, etc."
MASTER_00519,1928,NS 59,"MacGillivray, D.","MacGillivray, D.",Geography,Geography and Travel,Geography,Geography,geography,geography,"Jews of Honan, The",1928,1928,,1928-1937,1,1,1.0,
MASTER_00520,1928,NS 59,"Ferguson, J. C.","Ferguson, J. C.",Porcelain,Arts and Archaeology,Porcelain,Porcelain,porcelain,porcelain,Shapes of porcelain vessels,1928,1928,,1928-1937,1,1,1.0,
MASTER_00521,1928,NS 59,"Hayes, L. N.","Hayes, L. N.",Geography,Geography and Travel,Geography,Geography,geography,geography,The Great Wall of China,1928,1928,,1928-1937,1,1,1.0,
MASTER_00522,1928,NS 59,"Freeman, M.","Freeman, M.",Political science,"Politics, Government, and Law",Political science,Political science,political science,political science,"Ch'ing dynasty criticism of Sung politico - philosophy, The",1928,1928,,1928-1937,1,1,1.0,
MASTER_00523,1928,NS 59,Wang Kuo Wei（王国维）,Wang Kuo Wei（王国维）,Folklore,Anthropology and Social Customs,Folklore,Folklore,folklore,folklore,Chinese foot measures of the past nineteen centuries,1928,1928,,1928-1937,1,1,1.0,
MASTER_00524,1928,NS 59,"Meerkerk, M. E. R. F.","Meerkerk, M. E. R. F.",Literature,Literature and Language,Literature,Literature,literature,literature,"A German translation of the Hsi Hsiang Chi, A review",1928,1928,,1928-1937,1,1,1.0,
MASTER_00525,1928,NS 59,"Phelps, D. L.","Phelps, D. L.",Education,Education,Education,Education,education,education,"Place of Music in the Platonic and Confucian systems of moral education, The",1928,1928,,1928-1937,1,1,1.0,
MASTER_00526,1928,NS 59,"Englaender, A. L.","Englaender, A. L.",Geology,Natural Sciences,Geology,Geology,geology,geology,"Origin and growth of deserts and the encroachment of the desert on North - China, The",1928,1928,,1928-1937,1,1,1.0,
MASTER_00527,1928,NS 59,"White, L. M.","White, L. M.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,Early Christianity in Japan,1928,1928,,1928-1937,1,1,1.0,
MASTER_00528,1928,NS 59,"Werner, E. T. C.","Werner, E. T. C.",China--Religion,Religion and Philosophy,China--Religion,China--Religion,china--religion,china--religion,"Origin of the Chinese priesthood, The",1928,1928,,1928-1937,1,1,1.0,Corrected exact old subject: China--Religion
MASTER_00529,1928,NS 59,"Jacot, A. P.","Jacot, A. P.",Botany,Natural Sciences,Botany,Botany,botany,botany,Contributions from the Herbarium of the Shantung Christian University,1928,1928,,1928-1937,1,1,1.0,
MASTER_00530,1928,NS 59,Hu Shih（胡适）,Hu Shih（胡适）,Biography,History and Chronology,Biography,Biography,biography,biography,"Wang Mang, the socialist emperor of nineteen centuries ago",1928,1928,,1928-1937,1,1,1.0,
MASTER_00531,1928,NS 59,"Biallas, F. X.","Biallas, F. X.",Literature,Literature and Language,Literature,Literature,literature,literature,"K'u Yuan, his life and poems",1928,1928,,1928-1937,1,1,1.0,
MASTER_00532,1928,NS 59,"trans. Hudson, E.","Hudson, E.",Literature,Literature and Language,Literature,Literature,literature,literature,"Kite's message, The",1928,1928,,1928-1937,1,1,1.0,
MASTER_00533,1928,NS 59,"Moule, A. C.","Moule, A. C.",Asia,Geography and Travel,Asia,Asia,asia,asia,"Murder of Achmach Bailo, The",1928,1928,,1928-1937,1,1,1.0,
MASTER_00534,1929,NS 60,Chang Hsin - hai,Chang Hsin-hai（张歆海）,Asia,Geography and Travel,Asia,Asia,asia,asia,Some types of Chinese historical thought,1929,1929,,1928-1937,1,1,1.0,
MASTER_00535,1929,NS 60,Hu Shih（胡适）,Hu Shih（胡适）,China--Religion,Religion and Philosophy,China--Religion,China--Religion,china--religion,china--religion,"Establishment of Confucianism as a state religion during the Han dynasty, The",1929,1929,,1928-1937,1,1,1.0,Corrected exact old subject: China--Religion
