master_id,time_window,author_raw,title,year_start,term
MASTER_00397,1918-1927,"Hodous, L.","Kite Festival in Foochow, China, The",1918,kite
MASTER_00397,1918-1927,"Hodous, L.","Kite Festival in Foochow, China, The",1918,festival
MASTER_00397,1918-1927,"Hodous, L.","Kite Festival in Foochow, China, The",1918,foochow
MASTER_00398,1918-1927,"Harding, H. L.",On a method of divination practised at Foochow,1918,method
MASTER_00398,1918-1927,"Harding, H. L.",On a method of divination practised at Foochow,1918,divination
MASTER_00398,1918-1927,"Harding, H. L.",On a method of divination practised at Foochow,1918,practised
MASTER_00398,1918-1927,"Harding, H. L.",On a method of divination practised at Foochow,1918,foochow
MASTER_00399,1918-1927,"Ottewill, H. A.","Note on the Tu Ti'en Hui held at Chinkiang on the 31st May, 1917",1918,ti'en
MASTER_00399,1918-1927,"Ottewill, H. A.","Note on the Tu Ti'en Hui held at Chinkiang on the 31st May, 1917",1918,hui
MASTER_00399,1918-1927,"Ottewill, H. A.","Note on the Tu Ti'en Hui held at Chinkiang on the 31st May, 1917",1918,held
MASTER_00399,1918-1927,"Ottewill, H. A.","Note on the Tu Ti'en Hui held at Chinkiang on the 31st May, 1917",1918,chinkiang
MASTER_00399,1918-1927,"Ottewill, H. A.","Note on the Tu Ti'en Hui held at Chinkiang on the 31st May, 1917",1918,may
MASTER_00400,1918-1927,Hutson J.,"Domestic altar, The",1918,domestic
MASTER_00400,1918-1927,Hutson J.,"Domestic altar, The",1918,altar
MASTER_00401,1918-1927,"Ferguson, J. C.",Ku K'ai - chih's scroll in the British Museum *,1918,k'ai
MASTER_00401,1918-1927,"Ferguson, J. C.",Ku K'ai - chih's scroll in the British Museum *,1918,chih
MASTER_00401,1918-1927,"Ferguson, J. C.",Ku K'ai - chih's scroll in the British Museum *,1918,scroll
MASTER_00401,1918-1927,"Ferguson, J. C.",Ku K'ai - chih's scroll in the British Museum *,1918,british
MASTER_00401,1918-1927,"Ferguson, J. C.",Ku K'ai - chih's scroll in the British Museum *,1918,museum
MASTER_00402,1918-1927,"Bruce, J. P.","Theistic import of the Sung philosophy, The",1918,theistic
MASTER_00402,1918-1927,"Bruce, J. P.","Theistic import of the Sung philosophy, The",1918,import
MASTER_00402,1918-1927,"Bruce, J. P.","Theistic import of the Sung philosophy, The",1918,sung
MASTER_00402,1918-1927,"Bruce, J. P.","Theistic import of the Sung philosophy, The",1918,philosophy
MASTER_00403,1918-1927,"Morgan, E.","Case of ritualism, A",1918,case
MASTER_00403,1918-1927,"Morgan, E.","Case of ritualism, A",1918,ritualism
MASTER_00404,1918-1927,"Kliene, C.",Chinese puzzledom,1918,puzzledom
MASTER_00405,1918-1927,"Edmunds, C. K.",Thirty thousand miles in China *,1919,thirty
MASTER_00405,1918-1927,"Edmunds, C. K.",Thirty thousand miles in China *,1919,thousand
MASTER_00405,1918-1927,"Edmunds, C. K.",Thirty thousand miles in China *,1919,miles
MASTER_00406,1918-1927,"Williams, C. A. S.",Chinese metaphorical zoology,1919,metaphorical
MASTER_00406,1918-1927,"Williams, C. A. S.",Chinese metaphorical zoology,1919,zoology
MASTER_00407,1918-1927,"Lobingier, C. S.","Early Malays and their neighbours, The",1919,early
MASTER_00407,1918-1927,"Lobingier, C. S.","Early Malays and their neighbours, The",1919,malays
MASTER_00407,1918-1927,"Lobingier, C. S.","Early Malays and their neighbours, The",1919,neighbours
MASTER_00408,1918-1927,"Skvortzow, B. W.","Notes on the agriculture, botany and the zoology of China, Sections i - xxxii *",1919,agriculture
MASTER_00408,1918-1927,"Skvortzow, B. W.","Notes on the agriculture, botany and the zoology of China, Sections i - xxxii *",1919,botany
MASTER_00408,1918-1927,"Skvortzow, B. W.","Notes on the agriculture, botany and the zoology of China, Sections i - xxxii *",1919,zoology
MASTER_00408,1918-1927,"Skvortzow, B. W.","Notes on the agriculture, botany and the zoology of China, Sections i - xxxii *",1919,sections
MASTER_00408,1918-1927,"Skvortzow, B. W.","Notes on the agriculture, botany and the zoology of China, Sections i - xxxii *",1919,xxxii
MASTER_00409,1918-1927,"Kliene, C.","Land of Peach Bloom, The",1919,land
MASTER_00409,1918-1927,"Kliene, C.","Land of Peach Bloom, The",1919,peach
MASTER_00409,1918-1927,"Kliene, C.","Land of Peach Bloom, The",1919,bloom
MASTER_00410,1918-1927,"Ferguson, J. C.",Recent books by a Chinese scholar,1919,recent
MASTER_00410,1918-1927,"Ferguson, J. C.",Recent books by a Chinese scholar,1919,books
MASTER_00410,1918-1927,"Ferguson, J. C.",Recent books by a Chinese scholar,1919,scholar
MASTER_00411,1918-1927,Yan Taz Chiu,Chemical industry in Kwangtung Province,1919,chemical
MASTER_00411,1918-1927,Yan Taz Chiu,Chemical industry in Kwangtung Province,1919,industry
MASTER_00411,1918-1927,Yan Taz Chiu,Chemical industry in Kwangtung Province,1919,kwangtung
MASTER_00411,1918-1927,Yan Taz Chiu,Chemical industry in Kwangtung Province,1919,province
MASTER_00412,1918-1927,"Kellogg, C. R.","List of the birds in the Museum of the Anglo - Chinese College of Foochow, China",1919,list
MASTER_00412,1918-1927,"Kellogg, C. R.","List of the birds in the Museum of the Anglo - Chinese College of Foochow, China",1919,birds
MASTER_00412,1918-1927,"Kellogg, C. R.","List of the birds in the Museum of the Anglo - Chinese College of Foochow, China",1919,museum
MASTER_00412,1918-1927,"Kellogg, C. R.","List of the birds in the Museum of the Anglo - Chinese College of Foochow, China",1919,anglo
MASTER_00412,1918-1927,"Kellogg, C. R.","List of the birds in the Museum of the Anglo - Chinese College of Foochow, China",1919,college
MASTER_00412,1918-1927,"Kellogg, C. R.","List of the birds in the Museum of the Anglo - Chinese College of Foochow, China",1919,foochow
MASTER_00413,1918-1927,,Formosa,1919,formosa
MASTER_00414,1918-1927,"Moore, A.","Attractions of entomology, The",1919,attractions
MASTER_00414,1918-1927,"Moore, A.","Attractions of entomology, The",1919,entomology
MASTER_00415,1918-1927,"Gee, N. G.","Beginning of the study of the flora and fauna of Soochow and vicinity, A",1919,beginning
MASTER_00415,1918-1927,"Gee, N. G.","Beginning of the study of the flora and fauna of Soochow and vicinity, A",1919,study
MASTER_00415,1918-1927,"Gee, N. G.","Beginning of the study of the flora and fauna of Soochow and vicinity, A",1919,flora
MASTER_00415,1918-1927,"Gee, N. G.","Beginning of the study of the flora and fauna of Soochow and vicinity, A",1919,fauna
MASTER_00415,1918-1927,"Gee, N. G.","Beginning of the study of the flora and fauna of Soochow and vicinity, A",1919,soochow
MASTER_00415,1918-1927,"Gee, N. G.","Beginning of the study of the flora and fauna of Soochow and vicinity, A",1919,vicinity
MASTER_00416,1918-1927,"King, G. E.",Notes on Kansu,1919,kansu
MASTER_00417,1918-1927,"Howell, E. B.","Exhibition of pictures by a Russian artist, An *",1919,exhibition
MASTER_00417,1918-1927,"Howell, E. B.","Exhibition of pictures by a Russian artist, An *",1919,pictures
MASTER_00417,1918-1927,"Howell, E. B.","Exhibition of pictures by a Russian artist, An *",1919,russian
MASTER_00417,1918-1927,"Howell, E. B.","Exhibition of pictures by a Russian artist, An *",1919,artist
MASTER_00418,1918-1927,"Dodd, W. C.","Relation of Chinese and Siamese, The *",1920,relation
MASTER_00418,1918-1927,"Dodd, W. C.","Relation of Chinese and Siamese, The *",1920,siamese
MASTER_00419,1918-1927,"Stanley, A.",Greek and Chinese art ideals,1920,greek
MASTER_00419,1918-1927,"Stanley, A.",Greek and Chinese art ideals,1920,art
MASTER_00419,1918-1927,"Stanley, A.",Greek and Chinese art ideals,1920,ideals
MASTER_00420,1918-1927,"Morgan, E.","Destiny, fate",1920,destiny
MASTER_00420,1918-1927,"Morgan, E.","Destiny, fate",1920,fate
MASTER_00421,1918-1927,"Chatley, H.",China's petrified sun - rays,1920,petrified
MASTER_00421,1918-1927,"Chatley, H.",China's petrified sun - rays,1920,sun
MASTER_00421,1918-1927,"Chatley, H.",China's petrified sun - rays,1920,rays
MASTER_00422,1918-1927,Hutson J.,Chinese ideas of antiques,1920,ideas
MASTER_00422,1918-1927,Hutson J.,Chinese ideas of antiques,1920,antiques
MASTER_00423,1918-1927,"Lanning, G.",Names and nicknames of the Shanghai settlements,1920,names
MASTER_00423,1918-1927,"Lanning, G.",Names and nicknames of the Shanghai settlements,1920,nicknames
MASTER_00423,1918-1927,"Lanning, G.",Names and nicknames of the Shanghai settlements,1920,shanghai
MASTER_00423,1918-1927,"Lanning, G.",Names and nicknames of the Shanghai settlements,1920,settlements
MASTER_00424,1918-1927,"Ayscough, F. W.",Chinese poetry and its connotations *,1920,poetry
MASTER_00424,1918-1927,"Ayscough, F. W.",Chinese poetry and its connotations *,1920,connotations
MASTER_00425,1918-1927,"Skvortzow, B. W.","Notes on the agriculture, botany and the zoology of China, Sections xxxiii- xxxviii *",1920,agriculture
MASTER_00425,1918-1927,"Skvortzow, B. W.","Notes on the agriculture, botany and the zoology of China, Sections xxxiii- xxxviii *",1920,botany
MASTER_00425,1918-1927,"Skvortzow, B. W.","Notes on the agriculture, botany and the zoology of China, Sections xxxiii- xxxviii *",1920,zoology
MASTER_00425,1918-1927,"Skvortzow, B. W.","Notes on the agriculture, botany and the zoology of China, Sections xxxiii- xxxviii *",1920,sections
MASTER_00425,1918-1927,"Skvortzow, B. W.","Notes on the agriculture, botany and the zoology of China, Sections xxxiii- xxxviii *",1920,xxxiii
MASTER_00425,1918-1927,"Skvortzow, B. W.","Notes on the agriculture, botany and the zoology of China, Sections xxxiii- xxxviii *",1920,xxxviii
MASTER_00426,1918-1927,"Mason, I.","Chinese life of Mohammed, A",1920,life
MASTER_00426,1918-1927,"Mason, I.","Chinese life of Mohammed, A",1920,mohammed
MASTER_00427,1918-1927,"Morgan, E.","Operations and manifestations of the Tao exemplified in history, The",1921,operations
MASTER_00427,1918-1927,"Morgan, E.","Operations and manifestations of the Tao exemplified in history, The",1921,manifestations
MASTER_00427,1918-1927,"Morgan, E.","Operations and manifestations of the Tao exemplified in history, The",1921,tao
MASTER_00427,1918-1927,"Morgan, E.","Operations and manifestations of the Tao exemplified in history, The",1921,exemplified
MASTER_00427,1918-1927,"Morgan, E.","Operations and manifestations of the Tao exemplified in history, The",1921,history
MASTER_00428,1918-1927,"Moninger, M. M.","Hainanese Miao, The *",1921,hainanese
MASTER_00428,1918-1927,"Moninger, M. M.","Hainanese Miao, The *",1921,miao
MASTER_00429,1918-1927,"Ayscough, F. W.",Notes on the symbolism of the Purple Forbidden City *,1921,symbolism
MASTER_00429,1918-1927,"Ayscough, F. W.",Notes on the symbolism of the Purple Forbidden City *,1921,purple
MASTER_00429,1918-1927,"Ayscough, F. W.",Notes on the symbolism of the Purple Forbidden City *,1921,forbidden
MASTER_00429,1918-1927,"Ayscough, F. W.",Notes on the symbolism of the Purple Forbidden City *,1921,city
MASTER_00430,1918-1927,"Skvortzow, B. W.","Notes on the agriculture, botany and the zoology of China, Sections xxxix - xlvi *",1921,agriculture
MASTER_00430,1918-1927,"Skvortzow, B. W.","Notes on the agriculture, botany and the zoology of China, Sections xxxix - xlvi *",1921,botany
MASTER_00430,1918-1927,"Skvortzow, B. W.","Notes on the agriculture, botany and the zoology of China, Sections xxxix - xlvi *",1921,zoology
MASTER_00430,1918-1927,"Skvortzow, B. W.","Notes on the agriculture, botany and the zoology of China, Sections xxxix - xlvi *",1921,sections
MASTER_00430,1918-1927,"Skvortzow, B. W.","Notes on the agriculture, botany and the zoology of China, Sections xxxix - xlvi *",1921,xxxix
MASTER_00430,1918-1927,"Skvortzow, B. W.","Notes on the agriculture, botany and the zoology of China, Sections xxxix - xlvi *",1921,xlvi
MASTER_00431,1918-1927,"Wilkinson, H. P.",Exogamy in China,1921,exogamy
MASTER_00432,1918-1927,"Morse, H. B.","Lampacao, a mystery of the Far East",1921,lampacao
MASTER_00432,1918-1927,"Morse, H. B.","Lampacao, a mystery of the Far East",1921,mystery
MASTER_00432,1918-1927,"Morse, H. B.","Lampacao, a mystery of the Far East",1921,far
MASTER_00432,1918-1927,"Morse, H. B.","Lampacao, a mystery of the Far East",1921,east
MASTER_00433,1918-1927,"Kliene, C.","Marriage maker, The",1921,marriage
MASTER_00433,1918-1927,"Kliene, C.","Marriage maker, The",1921,maker
MASTER_00434,1918-1927,"Kemp, E. G.","Highways and byways of Kweichow, The *",1921,highways
MASTER_00434,1918-1927,"Kemp, E. G.","Highways and byways of Kweichow, The *",1921,byways
MASTER_00434,1918-1927,"Kemp, E. G.","Highways and byways of Kweichow, The *",1921,kweichow
MASTER_00435,1918-1927,"Werner, E. T. C.","Christ in the "" Li Tai Shen Hsien T'ung Chien """,1921,christ
MASTER_00435,1918-1927,"Werner, E. T. C.","Christ in the "" Li Tai Shen Hsien T'ung Chien """,1921,tai
MASTER_00435,1918-1927,"Werner, E. T. C.","Christ in the "" Li Tai Shen Hsien T'ung Chien """,1921,shen
MASTER_00435,1918-1927,"Werner, E. T. C.","Christ in the "" Li Tai Shen Hsien T'ung Chien """,1921,hsien
MASTER_00435,1918-1927,"Werner, E. T. C.","Christ in the "" Li Tai Shen Hsien T'ung Chien """,1921,t'ung
MASTER_00435,1918-1927,"Werner, E. T. C.","Christ in the "" Li Tai Shen Hsien T'ung Chien """,1921,chien
MASTER_00436,1918-1927,"Fletcher, W. J. B.","Trip to Hua Kang, A",1921,trip
MASTER_00436,1918-1927,"Fletcher, W. J. B.","Trip to Hua Kang, A",1921,hua
MASTER_00436,1918-1927,"Fletcher, W. J. B.","Trip to Hua Kang, A",1921,kang
MASTER_00437,1918-1927,"Fletcher, W. J. B.","Song of a skirt, The",1921,song
MASTER_00437,1918-1927,"Fletcher, W. J. B.","Song of a skirt, The",1921,skirt
MASTER_00438,1918-1927,"Sowerby, A. de C.","Natural history of China, The",1922,natural
MASTER_00438,1918-1927,"Sowerby, A. de C.","Natural history of China, The",1922,history
MASTER_00439,1918-1927,Heidenstem,"Growth of the Yangtze delta, The *",1922,growth
MASTER_00439,1918-1927,Heidenstem,"Growth of the Yangtze delta, The *",1922,yangtze
MASTER_00439,1918-1927,Heidenstem,"Growth of the Yangtze delta, The *",1922,delta
MASTER_00440,1918-1927,Hutson J.,"Shuh country, The",1922,shuh
MASTER_00440,1918-1927,Hutson J.,"Shuh country, The",1922,country
MASTER_00441,1918-1927,"Edgar, J. H.",Notes on names of non - Chinese tribes in Western Szechwan,1922,names
MASTER_00441,1918-1927,"Edgar, J. H.",Notes on names of non - Chinese tribes in Western Szechwan,1922,non
MASTER_00441,1918-1927,"Edgar, J. H.",Notes on names of non - Chinese tribes in Western Szechwan,1922,tribes
MASTER_00441,1918-1927,"Edgar, J. H.",Notes on names of non - Chinese tribes in Western Szechwan,1922,western
MASTER_00441,1918-1927,"Edgar, J. H.",Notes on names of non - Chinese tribes in Western Szechwan,1922,szechwan
MASTER_00442,1918-1927,"Edgar, J. H.",Note on Chiang sacrifice and litholatry,1922,chiang
MASTER_00442,1918-1927,"Edgar, J. H.",Note on Chiang sacrifice and litholatry,1922,sacrifice
MASTER_00442,1918-1927,"Edgar, J. H.",Note on Chiang sacrifice and litholatry,1922,litholatry
MASTER_00443,1918-1927,"Ferguson, J. C.",""" Fir - flower Tablets """,1922,fir
MASTER_00443,1918-1927,"Ferguson, J. C.",""" Fir - flower Tablets """,1922,flower
MASTER_00443,1918-1927,"Ferguson, J. C.",""" Fir - flower Tablets """,1922,tablets
MASTER_00444,1918-1927,"Hudson, E.",Lan - tsih *,1922,lan
MASTER_00444,1918-1927,"Hudson, E.",Lan - tsih *,1922,tsih
MASTER_00445,1918-1927,"Gaunt, T.",Ling Yin monastery poem,1922,ling
MASTER_00445,1918-1927,"Gaunt, T.",Ling Yin monastery poem,1922,yin
MASTER_00445,1918-1927,"Gaunt, T.",Ling Yin monastery poem,1922,monastery
MASTER_00445,1918-1927,"Gaunt, T.",Ling Yin monastery poem,1922,poem
MASTER_00446,1918-1927,"Norin, E.",Notes on the coal and Iron Ore deposits of Central Shansi,1922,coal
MASTER_00446,1918-1927,"Norin, E.",Notes on the coal and Iron Ore deposits of Central Shansi,1922,iron
MASTER_00446,1918-1927,"Norin, E.",Notes on the coal and Iron Ore deposits of Central Shansi,1922,ore
MASTER_00446,1918-1927,"Norin, E.",Notes on the coal and Iron Ore deposits of Central Shansi,1922,deposits
MASTER_00446,1918-1927,"Norin, E.",Notes on the coal and Iron Ore deposits of Central Shansi,1922,central
MASTER_00446,1918-1927,"Norin, E.",Notes on the coal and Iron Ore deposits of Central Shansi,1922,shansi
MASTER_00447,1918-1927,"Hers, J.",Chinese names of plants ; a preliminary list of the trees and shrubs of North Honan,1922,names
MASTER_00447,1918-1927,"Hers, J.",Chinese names of plants ; a preliminary list of the trees and shrubs of North Honan,1922,plants
MASTER_00447,1918-1927,"Hers, J.",Chinese names of plants ; a preliminary list of the trees and shrubs of North Honan,1922,preliminary
MASTER_00447,1918-1927,"Hers, J.",Chinese names of plants ; a preliminary list of the trees and shrubs of North Honan,1922,list
MASTER_00447,1918-1927,"Hers, J.",Chinese names of plants ; a preliminary list of the trees and shrubs of North Honan,1922,trees
