master_id,year,volume,author,author_raw,subject,subject_l1,subject_l2,subject_raw,subject_raw_norm,subject_split,title,year_start,year_end,notes,time_window,n_subjects_article_all,n_subjects_article_network,subject_weight,mapping_note
MASTER_00082,1867,NS 4,"Edkins, J.","Edkins, J.",Geology,Natural Sciences,Geology,geology,geology,geology,The Bituminous coal mines west of Peking,1867,1867,,1858-1867,1,1,1.0,
MASTER_00083,1867,NS 4,"Kingsmill, T. W.","Kingsmill, T. W.","History, Modern (20th century)",History and Chronology,"History, Modern (20th century)",contemporary history,contemporary history,contemporary history,"Retrospect of events in China and Japan, 1867",1867,1867,,1858-1867,1,1,1.0,"Use 20th century, not docx 21st century"
MASTER_00084,1867,NS 4,The Hankow Times,The Hankow Times,Hydrology,Natural Sciences,Hydrology,hydrology,hydrology,hydrology,"Flood in the Han River 1857 "" The Hankow Times """,1867,1867,,1858-1867,1,1,1.0,
MASTER_00085,1868,NS 5,"Simon, G. E.","Simon, G. E.",Economics,"Economy, Trade, and Technology",Economics,economics,economics,economics,Note sur les petites societes d'argent en Chine,1868,1868,,1868-1877,1,1,1.0,
MASTER_00086,1868,NS 5,"Kingsmill, T. W.","Kingsmill, T. W.",Geology,Natural Sciences,Geology,geology,geology,geology,Notes on the coal fields and general geology of the neighbourhood of Nagasaki *,1868,1868,,1868-1877,1,1,1.0,
MASTER_00087,1868,NS 5,"Jenkins, B.","Jenkins, B.",Music,Arts and Archaeology,Music,music,music,music,Notions of the ancient Chinese respecting music,1868,1868,,1868-1877,1,1,1.0,
MASTER_00088,1868,NS 5,"Bickmore, A. S.","Bickmore, A. S.",Geology,Natural Sciences,Geology,geology,geology,geology,Some remarks on recent elevations of land in China and Japan,1868,1868,,1868-1877,1,1,1.0,
MASTER_00089,1868,NS 5,"Preston, C. F.","Preston, C. F.",Biography,History and Chronology,Biography,biographical history and individuals of history,biographical history and individuals of history,biographical history,"Lok Ping Chiung, late Governor General of Sze - chuen, Notices of",1868,1868,"LOK PING CHEUNG, Luo Bingzhang, <U+9A86><U+79C9><U+7AE0>; SZE CHUEN, Sichuan Province, <U+56DB><U+5DDD><U+7701>",1868-1877,1,1,1.0,
MASTER_00090,1868,NS 5,"Medhurst, W. H.","Medhurst, W. H.",Inscriptions,Inscriptions and Miscellaneous,Inscriptions,inscriptions,inscriptions,inscriptions,"Tablet of Y<U+00FC>, The",1868,1868,"Y<U+00FC>, Yu or Da Yu, <U+79B9><U+6216><U+5927><U+79B9>",1868-1877,1,1,1.0,Reviewed category: inscriptions
MASTER_00091,1868,NS 5,"Simon, G. E.","Simon, G. E.",Geology,Natural Sciences,Geology,geology and zoology,geology and zoology,geology,Note sur quelques unes des recherches que l'on pourrait faire en Chine at au Japon au point de vue de la geologie et de la paleontologie,1868,1868,,1868-1877,2,2,0.5,
MASTER_00091,1868,NS 5,"Simon, G. E.","Simon, G. E.",Zoology,Natural Sciences,Zoology,geology and zoology,geology and zoology,zoology,Note sur quelques unes des recherches que l'on pourrait faire en Chine at au Japon au point de vue de la geologie et de la paleontologie,1868,1868,,1868-1877,2,2,0.5,
MASTER_00092,1868,NS 5,"Wylie, A.","Wylie, A.",Travel,Geography and Travel,Travel,travel and general descriptions,travel and general descriptions,travel,"Itinerary of a jouney through the Provinces of Hoo - pih, Sze - chuen and Shen - se",1868,1868,,1868-1877,1,1,1.0,
MASTER_00093,1868,NS 5,"Ellias, N.","Ellias, N.",Hydrology,Natural Sciences,Hydrology,hydrology,hydrology,hydrology,Report of an exploration of the new course of the Yellow River,1868,1868,,1868-1877,1,1,1.0,
MASTER_00094,1868,NS 5,Editorial Committee,Editorial Committee,"History, Modern (20th century)",History and Chronology,"History, Modern (20th century)",contemporary history,contemporary history,contemporary history,"Retrospect of events in China and Japan, 1868",1868,1868,,1868-1877,1,1,1.0,"Use 20th century, not docx 21st century"
MASTER_00095,1869-70,NS 6,"Markham, J.","Markham, J.",Travel,Geography and Travel,Travel,travel and general descriptions,travel and general descriptions,travel,"Notes on the Shantung Province, being a journey from Chefoo to Tsiuhsien, the city of Mencius",1869,1870,,1868-1877,1,1,1.0,
MASTER_00096,1869-70,NS 6,"Mayers, W. F.","Mayers, W. F.",Religion,Religion and Philosophy,Religion,religion,religion,religion,"On Wen - ch'ang, the god of literature, his history and worship",1869,1870,,1868-1877,1,1,1.0,
MASTER_00097,1869-70,NS 6,"Eitel, E. J.","Eitel, E. J.",Buddhism,Religion and Philosophy,Buddhism,"Buddhism, geography and hydrology","buddhism, geography and hydrology",buddhism,The Fabulous source of the Hoang-ho,1869,1870,,1868-1877,3,3,0.333333333333333,
MASTER_00097,1869-70,NS 6,"Eitel, E. J.","Eitel, E. J.",Geography,Geography and Travel,Geography,"Buddhism, geography and hydrology","buddhism, geography and hydrology",geography,The Fabulous source of the Hoang-ho,1869,1870,,1868-1877,3,3,0.333333333333333,
MASTER_00097,1869-70,NS 6,"Eitel, E. J.","Eitel, E. J.",Hydrology,Natural Sciences,Hydrology,"Buddhism, geography and hydrology","buddhism, geography and hydrology",hydrology,The Fabulous source of the Hoang-ho,1869,1870,,1868-1877,3,3,0.333333333333333,
MASTER_00098,1869-70,NS 6,"Simon, G. E.","Simon, G. E.",Economics,"Economy, Trade, and Technology",Economics,economics,economics,economics,Sur les Institutions de Cr<U+00E9>dit en Chine,1869,1870,,1868-1877,1,1,1.0,
MASTER_00099,1869-70,NS 6,"Mayers, W. F.","Mayers, W. F.",Military art and science,Military,Military art and science,military,military,military,"On the Introduction and use of gunpower and firearms among the Chinese, with notes on some ancient engines of warfare",1869,1870,,1868-1877,1,1,1.0,LCSH standard form
MASTER_00100,1869-70,NS 6,"Himly, K.","Himly, K.",Manners and customs,Anthropology and Social Customs,Manners and customs,social customs,social customs,social customs,The Chinese game of chess as compared with that practised by Western nations,1869,1870,,1868-1877,1,1,1.0,LCSH standard form
MASTER_00101,1869-70,NS 6,"Macgowan, D. J.","Macgowan, D. J.",Ethnology,Anthropology and Social Customs,Ethnology,ethnology and anthropology,ethnology and anthropology,ethnology,Notes on the Chihkiang Miautsz,1869,1870,,1868-1877,2,2,0.5,
MASTER_00101,1869-70,NS 6,"Macgowan, D. J.","Macgowan, D. J.",Anthropology,Anthropology and Social Customs,Anthropology,ethnology and anthropology,ethnology and anthropology,anthropology,Notes on the Chihkiang Miautsz,1869,1870,,1868-1877,2,2,0.5,
MASTER_00102,1869-70,NS 6,"Moule, G. E.","Moule, G. E.",Education,Education,Education,education,education,education,"Notes on the provincial examination of Chekiang, 1870, with a version of one of the essays",1869,1870,,1868-1877,1,1,1.0,
MASTER_00103,1869-70,NS 6,"Smith, F. P.","Smith, F. P.",Agriculture,Natural Sciences,Agriculture,"agriculture, industry, trade and chemistry","agriculture, industry, trade and chemistry",agriculture,Chinese chemical manufactures,1869,1870,,1868-1877,4,4,0.25,
MASTER_00103,1869-70,NS 6,"Smith, F. P.","Smith, F. P.",Industries,"Economy, Trade, and Technology",Industries,"agriculture, industry, trade and chemistry","agriculture, industry, trade and chemistry",industry,Chinese chemical manufactures,1869,1870,,1868-1877,4,4,0.25,LCSH standard form
MASTER_00103,1869-70,NS 6,"Smith, F. P.","Smith, F. P.",Commerce,"Economy, Trade, and Technology",Commerce,"agriculture, industry, trade and chemistry","agriculture, industry, trade and chemistry",trade,Chinese chemical manufactures,1869,1870,,1868-1877,4,4,0.25,LCSH standard form
MASTER_00103,1869-70,NS 6,"Smith, F. P.","Smith, F. P.",Chemistry,Natural Sciences,Chemistry,"agriculture, industry, trade and chemistry","agriculture, industry, trade and chemistry",chemistry,Chinese chemical manufactures,1869,1870,,1868-1877,4,4,0.25,
MASTER_00104,1869-70,NS 6,"Williams, S. W.","Williams, S. W.",History,History and Chronology,History,"history, travel and general descriptions","history, travel and general descriptions",history,Journal of a mission to Lewchew in 1801,1869,1870,,1868-1877,2,2,0.5,
MASTER_00104,1869-70,NS 6,"Williams, S. W.","Williams, S. W.",Travel,Geography and Travel,Travel,"history, travel and general descriptions","history, travel and general descriptions",travel,Journal of a mission to Lewchew in 1801,1869,1870,,1868-1877,2,2,0.5,
MASTER_00105,1869-70,NS 6,"McCartee, D. B.","McCartee, D. B.",Inscriptions,Inscriptions and Miscellaneous,Inscriptions,inscriptions,inscriptions,inscriptions,"Trans. of the inscriptions upon a stone tablet commemorating the repairs upon the Ch'eng Hwang Miau, or Temple of the Tutelary Deity of the City",1869,1870,,1868-1877,1,1,1.0,Reviewed category: inscriptions
MASTER_00106,1869-70,NS 6,,,"History, Modern (20th century)",History and Chronology,"History, Modern (20th century)",contemporary history,contemporary history,contemporary history,"Retrospect of events in China and Japan, 1869, 1870",1869,1870,,1868-1877,1,1,1.0,"Use 20th century, not docx 21st century"
MASTER_00107,1869-70,NS 6,North China Daily News,North China Daily News,Manners and customs,Anthropology and Social Customs,Manners and customs,social customs,social customs,social customs,Example of Chinese torture,1869,1870,,1868-1877,1,1,1.0,LCSH standard form
MASTER_00108,1871-72,NS 7,"Mayers, W. F.","Mayers, W. F.",History,History and Chronology,History,history,history,history,A Historical and statistical sketch of the island of Hainan,1871,1872,,1868-1877,1,1,1.0,
MASTER_00109,1871-72,NS 7,"Swinhoe, R.","Swinhoe, R.",Ethnology,Anthropology and Social Customs,Ethnology,"ethnology, anthropology, literature and language","ethnology, anthropology, literature and language",ethnology,The Aborigines of Hainan,1871,1872,,1868-1877,4,4,0.25,
MASTER_00109,1871-72,NS 7,"Swinhoe, R.","Swinhoe, R.",Anthropology,Anthropology and Social Customs,Anthropology,"ethnology, anthropology, literature and language","ethnology, anthropology, literature and language",anthropology,The Aborigines of Hainan,1871,1872,,1868-1877,4,4,0.25,
MASTER_00109,1871-72,NS 7,"Swinhoe, R.","Swinhoe, R.",Literature,Literature and Language,Literature,"ethnology, anthropology, literature and language","ethnology, anthropology, literature and language",literature,The Aborigines of Hainan,1871,1872,,1868-1877,4,4,0.25,
MASTER_00109,1871-72,NS 7,"Swinhoe, R.","Swinhoe, R.",Language and languages,Literature and Language,Language and languages,"ethnology, anthropology, literature and language","ethnology, anthropology, literature and language",language,The Aborigines of Hainan,1871,1872,,1868-1877,4,4,0.25,LCSH standard form
MASTER_00110,1871-72,NS 7,"Swinhoe, R.","Swinhoe, R.",Travel,Geography and Travel,Travel,travel and general descriptions,travel and general descriptions,travel,Narrative of an exploring visit to Hainan,1871,1872,,1868-1877,1,1,1.0,
MASTER_00111,1871-72,NS 7,"Stent, G. C.","Stent, G. C.",Music,Arts and Archaeology,Music,"music, literature and language","music, literature and language",music,Chinese lyrics,1871,1872,,1868-1877,3,3,0.333333333333333,
MASTER_00111,1871-72,NS 7,"Stent, G. C.","Stent, G. C.",Literature,Literature and Language,Literature,"music, literature and language","music, literature and language",literature,Chinese lyrics,1871,1872,,1868-1877,3,3,0.333333333333333,
MASTER_00111,1871-72,NS 7,"Stent, G. C.","Stent, G. C.",Language and languages,Literature and Language,Language and languages,"music, literature and language","music, literature and language",language,Chinese lyrics,1871,1872,,1868-1877,3,3,0.333333333333333,LCSH standard form
MASTER_00112,1871-72,NS 7,"Kingsmill, T. W.","Kingsmill, T. W.",History,History and Chronology,History,history,history,history,"The Mythical origin of the Chow or Djow Dynasty, as set forth in the ""Shoo-king""",1871,1872,"THE CHOW OR DJOW DYNASTY, Zhou Dynasty, <U+5468><U+671D>; THE SHOO-KING. Shujing or Shangshu, <U+300A><U+4E66><U+7ECF><U+300B><U+6216><U+4F5C><U+300A><U+5C1A><U+4E66><U+300B>",1868-1877,1,1,1.0,
MASTER_00113,1871-72,NS 7,"Moule, G. E.","Moule, G. E.",Miscellaneous,Inscriptions and Miscellaneous,Miscellaneous,miscellaneous,miscellaneous,miscellaneous,The Obligations of China to Europe in the matter of physical science acknowledged by eminent Chinese,1871,1872,,1868-1877,1,1,1.0,Reviewed category: miscellaneous
MASTER_00114,1871-72,NS 7,"Watters, T.","Watters, T.",Language and languages,Literature and Language,Language and languages,literature and language,literature and language,literature and language,The Life and works of Han Yu or Han Wen-Kung,1871,1872,"HAN Yu OR HAN WeN-KUNG, Han Yu or Han Wengong, <U+97E9><U+6108><U+FF0C><U+4EBA><U+79F0><U+97E9><U+6587><U+516C>",1868-1877,1,1,1.0,Protected compound mapped to LCSH language term
MASTER_00115,1871-72,NS 7,"Stent, G. C.","Stent, G. C.",Language and languages,Literature and Language,Language and languages,literature and language,literature and language,literature and language,Chinese legends,1871,1872,,1868-1877,1,1,1.0,Protected compound mapped to LCSH language term
MASTER_00116,1871-72,NS 7,"Thompson, J.","Thompson, J.",Archaeology,Arts and Archaeology,Archaeology,archaeology,archaeology,archaeology,On the Antiquities of Cambodia,1871,1872,,1868-1877,1,1,1.0,
MASTER_00117,1871-72,NS 7,"David, Le P. A.","David, Le P. A.",Zoology,Natural Sciences,Zoology,"zoology, botany and geology","zoology, botany and geology",zoology,Quelques renseignments sur l'histoire naturelle de la Chine septentrionale et occidentale,1871,1872,,1868-1877,3,3,0.333333333333333,
MASTER_00117,1871-72,NS 7,"David, Le P. A.","David, Le P. A.",Botany,Natural Sciences,Botany,"zoology, botany and geology","zoology, botany and geology",botany,Quelques renseignments sur l'histoire naturelle de la Chine septentrionale et occidentale,1871,1872,,1868-1877,3,3,0.333333333333333,
MASTER_00117,1871-72,NS 7,"David, Le P. A.","David, Le P. A.",Geology,Natural Sciences,Geology,"zoology, botany and geology","zoology, botany and geology",geology,Quelques renseignments sur l'histoire naturelle de la Chine septentrionale et occidentale,1871,1872,,1868-1877,3,3,0.333333333333333,
MASTER_00118,1871-72,NS 7,"Macgowan, D. J.","Macgowan, D. J.",Language and languages,Literature and Language,Language and languages,literature and language,literature and language,literature and language,Chinese use of shad in consumption and iodine Plants in scrofula,1871,1872,,1868-1877,1,1,1.0,Protected compound mapped to LCSH language term
MASTER_00119,1871-72,NS 7,"Macgowan, D. J.","Macgowan, D. J.",Medicine,Natural Sciences,Medicine,medicine,medicine,medicine,"On the "" Mutton wine "" of the Mongols and analagous preparations of the Chinese",1871,1872,,1868-1877,1,1,1.0,
MASTER_00120,1871-72,NS 7,Editorial Committee,Editorial Committee,"History, Modern (20th century)",History and Chronology,"History, Modern (20th century)",contemporary history,contemporary history,contemporary history,"Retrospect of events in China, etc., 1871, 1872",1871,1872,,1868-1877,1,1,1.0,"Use 20th century, not docx 21st century"
MASTER_00121,1871-72,NS 7,Meteorological Committee,Meteorological Committee,Meteorology,Natural Sciences,Meteorology,meteorology,meteorology,meteorology,"Meteorological observations, April - December 1872",1871,1872,,1868-1877,1,1,1.0,
MASTER_00125,1873,,Shanghai Meteorological Committee,Shanghai Meteorological Committee,Meteorology,Natural Sciences,Meteorology,Meteorology,meteorology,meteorology,Weather report for 1873,1873,1873,,1868-1877,2,2,0.5,
MASTER_00123,1874,NS 8,"Williams, S. W.","Williams, S. W.","History, Modern (20th century)",History and Chronology,"History, Modern (20th century)",contemporary history,contemporary history,contemporary history,Recollections of China prior to 1840,1874,1874,,1868-1877,1,1,1.0,"Use 20th century, not docx 21st century"
MASTER_00124,1874,NS 8,"Kingsmill, T. W.","Kingsmill, T. W.",Biography,History and Chronology,Biography,biographical history and individuals of history,biographical history and individuals of history,biographical history,"The legend of Wen Wang, founder of the dynasty of the Chows in China",1874,1874,,1868-1877,1,1,1.0,
MASTER_00125,1874,NS 8,"Schmidt, C.","Schmidt, C.",History,History and Chronology,History,history,history,history,Extracts from the history of Shanghai,1874,1874,,1868-1877,2,2,0.5,
MASTER_00126,1874,NS 8,"Watters, T.","Watters, T.",Mythology,Anthropology and Social Customs,Mythology,mythology,mythology,mythology,Chinese fox - myths,1874,1874,,1868-1877,1,1,1.0,
MASTER_00127,1874,NS 8,"Viguier, S. A.","Viguier, S. A.","History, Modern (20th century)",History and Chronology,"History, Modern (20th century)",contemporary history,contemporary history,contemporary history,Brief account of the French Expedition of 1866 into Indo - China,1874,1874,,1868-1877,1,1,1.0,"Use 20th century, not docx 21st century"
MASTER_00128,1874,NS 8,"Edkins, J.","Edkins, J.",Confucianism,Religion and Philosophy,Confucianism,"Confucianism, travel and general descriptions","confucianism, travel and general descriptions",confucianism,"Visit to the city of Confucius, A",1874,1874,,1868-1877,2,2,0.5,
