left_model,left_K,left_topic_id,right_model,right_K,right_topic_id,jaccard_top_words,overlapping_words
lda,12,3,stm,15,6,0.05555555555555555,city; river
lda,12,3,stm,20,13,0.05555555555555555,city; temple
lda,12,3,stm,25,5,0.05555555555555555,feet; temple
lda,25,13,stm,15,6,0.05555555555555555,emperor; yuan
lda,15,10,stm,30,14,0.05555555555555555,father; law
nmf,20,1,stm,15,6,0.05555555555555555,city; river
stm,15,10,stm,30,13,0.05555555555555555,emperor; imperial
lda,25,11,stm,30,4,0.05555555555555555,black; white
nmf,8,3,stm,15,6,0.05555555555555555,emperor; yuan
lda,25,11,stm,30,14,0.05555555555555555,birds; family
lda,8,2,stm,30,9,0.05555555555555555,island; sea
lda,25,11,stm,10,4,0.05555555555555555,black; white
lda,25,11,stm,15,14,0.05555555555555555,family; white
nmf,20,1,stm,30,29,0.05555555555555555,city; feet
lda,30,19,stm,30,9,0.05555555555555555,city; feet
stm,10,5,stm,30,14,0.05555555555555555,family; law
corex_unanchored,30,22,stm,25,11,0.05555555555555555,characters; written
lda,25,11,stm,20,5,0.05555555555555555,species; white
nmf,25,1,stm,30,29,0.05555555555555555,city; feet
nmf,15,13,stm,15,6,0.05555555555555555,king; tong
corex_unanchored,15,5,stm,15,14,0.05555555555555555,house; night
nmf,25,3,stm,15,6,0.05555555555555555,emperor; yuan
lda,25,10,stm,15,13,0.05555555555555555,family; law
lda,25,10,stm,20,13,0.05555555555555555,emperor; shall
lda,25,10,stm,25,23,0.05555555555555555,emperor; sent
nmf,12,0,stm,30,4,0.05555555555555555,children; women
corex_anchored,20,1,stm,25,23,0.05555555555555555,treaty; went
lda,25,7,stm,30,9,0.05555555555555555,city; river
corex_unanchored,25,22,stm,25,11,0.05555555555555555,characters; written
nmf,20,0,stm,15,6,0.05555555555555555,king; son
nmf,25,4,stm,30,4,0.05555555555555555,green; white
lda,25,6,stm,15,6,0.05555555555555555,city; river
nmf,30,27,stm,30,9,0.05555555555555555,island; sea
nmf,20,0,stm,15,13,0.05555555555555555,family; law
corex_unanchored,25,14,stm,30,28,0.05555555555555555,shanghai; taels
lda,25,6,stm,25,19,0.05555555555555555,river; shan
nmf,30,28,stm,10,4,0.05555555555555555,black; white
lda,12,5,stm,30,28,0.05555555555555555,shanghai; taels
lda,25,6,stm,30,29,0.05555555555555555,city; shan
lda,25,5,stm,25,11,0.05555555555555555,works; written
corex_unanchored,20,4,stm,30,29,0.05555555555555555,emperor; imperial
lda,25,0,stm,30,27,0.05555555555555555,heaven; human
nmf,30,7,stm,15,6,0.05555555555555555,emperor; yuan
corex_unanchored,15,9,stm,15,13,0.05555555555555555,government; money
nmf,20,0,stm,15,14,0.05555555555555555,children; family
lda,30,26,stm,15,13,0.05555555555555555,family; law
lda,8,3,stm,30,14,0.05555555555555555,birds; family
lda,12,7,stm,25,11,0.05555555555555555,ang; han
nmf,8,4,stm,10,4,0.05555555555555555,black; white
lda,20,19,stm,20,13,0.05555555555555555,emperor; temple
lda,10,0,stm,30,14,0.05555555555555555,family; law
lda,20,19,stm,30,4,0.05555555555555555,black; white
lda,12,7,stm,20,13,0.05555555555555555,city; emperor
lda,20,18,stm,15,6,0.05555555555555555,king; tong
corex_unanchored,20,18,stm,30,9,0.05555555555555555,island; miles
nmf,15,10,stm,25,5,0.05555555555555555,art; buddhist
lda,20,17,stm,25,11,0.05555555555555555,ang; han
nmf,15,10,stm,25,11,0.05555555555555555,bronzes; porcelain
nmf,15,10,stm,30,4,0.05555555555555555,design; porcelain
nmf,25,0,stm,10,4,0.05555555555555555,black; white
lda,20,15,stm,30,28,0.05555555555555555,shanghai; taels
nmf,30,4,stm,30,4,0.05555555555555555,green; white
nmf,15,10,stm,30,27,0.05555555555555555,art; human
lda,20,13,stm,15,0,0.05555555555555555,family; leaves
nmf,25,1,stm,15,6,0.05555555555555555,city; river
lda,20,13,stm,15,6,0.05555555555555555,king; shi
corex_unanchored,15,13,stm,20,19,0.05555555555555555,feet; mountains
stm,10,9,stm,15,10,0.05555555555555555,city; temple
corex_unanchored,30,0,stm,15,6,0.05555555555555555,emperor; son
corex_unanchored,15,13,stm,25,5,0.05555555555555555,feet; stone
nmf,30,27,stm,20,19,0.05555555555555555,island; sea
nmf,15,11,stm,20,5,0.05555555555555555,flowers; leaves
corex_unanchored,15,13,stm,25,19,0.05555555555555555,feet; mountains
corex_unanchored,15,13,stm,30,29,0.05555555555555555,feet; stone
corex_unanchored,25,10,stm,10,2,0.05555555555555555,eastern; sea
nmf,10,3,stm,20,13,0.05555555555555555,city; emperor
lda,10,7,stm,20,13,0.05555555555555555,city; emperor
nmf,30,3,stm,30,11,0.05555555555555555,chou; uan
corex_unanchored,20,16,stm,30,4,0.05555555555555555,red; round
lda,10,3,stm,15,6,0.05555555555555555,city; river
lda,20,11,stm,15,14,0.05555555555555555,family; white
lda,30,23,stm,15,6,0.05555555555555555,king; shi
stm,10,6,stm,30,13,0.05555555555555555,emperor; sent
lda,20,11,stm,20,5,0.05555555555555555,species; white
lda,20,11,stm,30,4,0.05555555555555555,black; white
stm,10,6,stm,30,15,0.05555555555555555,king; shi
lda,30,28,stm,10,4,0.05555555555555555,black; white
corex_unanchored,30,18,stm,30,28,0.05555555555555555,tael; taels
lda,30,28,stm,30,4,0.05555555555555555,black; white
nmf,10,3,stm,30,29,0.05555555555555555,city; emperor
lda,20,11,stm,30,14,0.05555555555555555,birds; family
corex_unanchored,20,16,stm,20,19,0.05555555555555555,feet; iron
lda,20,11,stm,10,4,0.05555555555555555,black; white
corex_unanchored,30,11,stm,25,23,0.05555555555555555,sent; went
nmf,20,19,stm,10,4,0.05555555555555555,bronze; porcelain
stm,10,6,stm,30,23,0.05555555555555555,emperor; sent
nmf,30,29,stm,10,4,0.05555555555555555,characters; musical
nmf,20,19,stm,25,5,0.05555555555555555,art; buddhist
nmf,20,19,stm,30,27,0.05555555555555555,art; human
lda,20,10,stm,15,13,0.05555555555555555,family; law
lda,20,10,stm,20,13,0.05555555555555555,emperor; shall
nmf,15,10,stm,10,4,0.05555555555555555,bronze; porcelain
corex_unanchored,25,10,stm,15,2,0.05555555555555555,eastern; sea
corex_unanchored,25,10,stm,20,2,0.05555555555555555,eastern; sea
corex_unanchored,15,14,stm,30,14,0.05555555555555555,filial; piety
lda,12,10,stm,15,6,0.05555555555555555,emperor; king
corex_unanchored,25,10,stm,25,2,0.05555555555555555,eastern; sea
lda,30,23,stm,20,5,0.05555555555555555,leaves; white
lda,12,10,stm,15,13,0.05555555555555555,family; law
lda,30,22,stm,10,2,0.05555555555555555,magnetic; magnetism
nmf,20,18,stm,10,4,0.05555555555555555,black; white
nmf,20,18,stm,15,14,0.05555555555555555,family; white
nmf,30,2,stm,15,6,0.05555555555555555,city; emperor
nmf,30,2,stm,20,13,0.05555555555555555,city; emperor
lda,12,10,stm,30,14,0.05555555555555555,family; law
lda,12,10,stm,30,27,0.05555555555555555,heaven; law
nmf,20,18,stm,20,5,0.05555555555555555,species; white
nmf,20,18,stm,30,4,0.05555555555555555,black; white
nmf,20,18,stm,30,14,0.05555555555555555,birds; family
lda,30,22,stm,15,2,0.05555555555555555,magnetic; magnetism
lda,30,22,stm,20,2,0.05555555555555555,magnetic; magnetism
lda,8,6,stm,15,6,0.05555555555555555,city; river
lda,20,9,stm,20,19,0.05555555555555555,coal; surface
lda,8,6,stm,30,29,0.05555555555555555,city; feet
corex_unanchored,25,11,stm,25,5,0.05555555555555555,feet; wall
lda,20,7,stm,20,13,0.05555555555555555,city; emperor
lda,20,7,stm,25,23,0.05555555555555555,emperor; river
lda,20,7,stm,30,9,0.05555555555555555,city; river
lda,20,7,stm,30,29,0.05555555555555555,city; emperor
lda,30,26,stm,30,27,0.05555555555555555,heaven; law
lda,20,6,stm,30,29,0.05555555555555555,city; feet
lda,30,22,stm,30,9,0.05555555555555555,city; keang
lda,12,11,stm,30,14,0.05555555555555555,birds; family
corex_unanchored,20,3,stm,25,23,0.05555555555555555,sent; went
lda,15,7,stm,20,13,0.05555555555555555,city; emperor
lda,20,6,stm,15,6,0.05555555555555555,city; river
lda,20,4,stm,30,4,0.05555555555555555,red; white
lda,15,0,stm,30,4,0.05555555555555555,children; women
lda,15,7,stm,30,29,0.05555555555555555,city; emperor
nmf,12,6,stm,15,6,0.05555555555555555,king; shi
nmf,8,4,stm,30,4,0.05555555555555555,black; white
nmf,15,6,stm,15,6,0.05555555555555555,king; shi
lda,8,5,stm,15,6,0.05555555555555555,emperor; yuan
lda,15,0,stm,30,14,0.05555555555555555,children; family
lda,20,0,stm,30,4,0.05555555555555555,children; women
nmf,8,0,stm,30,27,0.05555555555555555,art; book
nmf,8,1,stm,15,6,0.05555555555555555,city; river
nmf,30,1,stm,15,6,0.05555555555555555,city; river
corex_unanchored,20,4,stm,15,13,0.05555555555555555,family; government
nmf,30,1,stm,30,29,0.05555555555555555,city; feet
stm,25,14,stm,30,13,0.05555555555555555,eunuchs; magistrate
lda,8,5,stm,25,11,0.05555555555555555,ang; han
nmf,10,1,stm,15,6,0.05555555555555555,city; river
nmf,30,29,stm,25,11,0.05555555555555555,characters; written
nmf,8,0,stm,25,11,0.05555555555555555,characters; works
nmf,15,4,stm,15,14,0.05555555555555555,fish; white
corex_unanchored,30,28,stm,15,13,0.05555555555555555,cash; silver
nmf,20,16,stm,10,4,0.05555555555555555,black; white
nmf,15,4,stm,30,4,0.05555555555555555,black; white
nmf,25,24,stm,25,11,0.05555555555555555,characters; written
corex_unanchored,30,0,stm,30,14,0.05555555555555555,father; son
nmf,12,4,stm,30,4,0.05555555555555555,black; white
nmf,30,0,stm,30,4,0.05555555555555555,wear; women
nmf,25,22,stm,25,5,0.05555555555555555,buddhist; tai
nmf,20,13,stm,15,6,0.05555555555555555,king; tong
nmf,10,1,stm,30,29,0.05555555555555555,city; feet
nmf,8,7,stm,30,14,0.05555555555555555,family; law
lda,8,3,stm,10,4,0.05555555555555555,black; white
corex_unanchored,25,13,stm,20,5,0.05555555555555555,species; white
lda,8,3,stm,15,14,0.05555555555555555,family; white
nmf,8,7,stm,15,13,0.05555555555555555,family; law
lda,8,4,stm,30,27,0.05555555555555555,art; book
nmf,15,4,stm,10,4,0.05555555555555555,black; white
corex_unanchored,30,5,stm,15,0,0.05555555555555555,flowers; leaves
nmf,20,10,stm,15,7,0.05405405405405406,earth; heaven
nmf,20,10,stm,25,4,0.05405405405405406,god; gods
stm,10,0,stm,20,15,0.05405405405405406,flowers; leaves
nmf,8,6,stm,10,6,0.05405405405405406,king; shi
nmf,25,21,stm,10,6,0.05405405405405406,king; son
nmf,30,23,stm,15,7,0.05405405405405406,confucius; tzu
nmf,30,23,stm,20,12,0.05405405405405406,confucius; tzu
nmf,30,23,stm,30,5,0.05405405405405406,lao; tai
nmf,30,24,stm,10,0,0.05405405405405406,dorsal; length
nmf,10,6,stm,25,15,0.05405405405405406,king; shi
nmf,10,6,stm,30,15,0.05405405405405406,king; shi
stm,10,6,stm,20,17,0.05405405405405406,emperor; sent
corex_unanchored,10,1,stm,20,12,0.05405405405405406,things; world
nmf,30,21,stm,10,6,0.05405405405405406,mohammed; prophet
nmf,25,19,stm,10,6,0.05405405405405406,mohammed; prophet
nmf,20,7,stm,30,13,0.05405405405405406,emperor; government
nmf,12,3,nmf,30,3,0.05405405405405406,ch; fu
corex_unanchored,10,0,stm,25,14,0.05405405405405406,death; son
nmf,15,3,nmf,30,3,0.05405405405405406,ch; fu
nmf,8,2,stm,30,13,0.05405405405405406,emperor; government
lda,8,7,stm,25,15,0.05405405405405406,plant; shi
nmf,15,3,stm,10,6,0.05405405405405406,emperor; yuan
nmf,15,3,stm,30,10,0.05405405405405406,emperor; yuan
corex_anchored,20,15,stm,30,13,0.05405405405405406,emperor; prince
lda,8,7,stm,30,15,0.05405405405405406,plant; shi
nmf,25,18,stm,30,10,0.05405405405405406,mongol; mongols
corex_unanchored,30,0,stm,10,6,0.05405405405405406,emperor; son
nmf,20,6,stm,10,6,0.05405405405405406,king; shi
corex_unanchored,25,14,nmf,30,3,0.05405405405405406,per; taels
nmf,30,25,stm,30,13,0.05405405405405406,government; prince
nmf,20,6,stm,20,16,0.05405405405405406,language; word
nmf,20,6,stm,25,15,0.05405405405405406,king; shi
nmf,20,6,stm,30,15,0.05405405405405406,king; shi
nmf,15,0,stm,15,10,0.05405405405405406,heaven; temple
nmf,8,1,stm,30,10,0.05405405405405406,city; river
nmf,25,13,stm,10,6,0.05405405405405406,garnier; king
lda,15,3,stm,30,10,0.05405405405405406,city; emperor
lda,15,3,stm,30,13,0.05405405405405406,emperor; imperial
corex_unanchored,25,19,stm,10,9,0.05405405405405406,bank; mile
corex_unanchored,20,4,stm,15,10,0.05405405405405406,emperor; imperial
nmf,30,15,stm,15,7,0.05405405405405406,earth; heaven
nmf,20,3,stm,30,10,0.05405405405405406,emperor; yuan
corex_anchored,20,15,stm,15,10,0.05405405405405406,emperor; heaven
lda,30,19,stm,10,6,0.05405405405405406,city; emperor
nmf,25,15,stm,15,7,0.05405405405405406,earth; heaven
nmf,15,1,stm,30,10,0.05405405405405406,city; river
lda,10,4,stm,15,11,0.05405405405405406,les; manchu
lda,30,20,stm,30,5,0.05405405405405406,shansi; shensi
lda,30,21,stm,30,13,0.05405405405405406,government; sent
lda,15,3,stm,10,6,0.05405405405405406,city; emperor
nmf,12,1,stm,30,10,0.05405405405405406,city; river
nmf,25,7,stm,15,10,0.05405405405405406,emperor; imperial
nmf,20,3,nmf,30,3,0.05405405405405406,ch; fu
corex_unanchored,20,10,stm,10,0,0.05405405405405406,species; white
lda,15,6,stm,30,10,0.05405405405405406,city; river
lda,15,10,stm,10,6,0.05405405405405406,emperor; sent
nmf,20,3,stm,10,6,0.05405405405405406,emperor; yuan
nmf,20,3,stm,15,10,0.05405405405405406,emperor; yuan
lda,15,10,stm,25,14,0.05405405405405406,father; law
lda,10,3,stm,30,10,0.05405405405405406,city; river
nmf,25,6,stm,25,15,0.05405405405405406,king; shi
nmf,25,6,stm,30,15,0.05405405405405406,king; shi
corex_unanchored,30,17,stm,15,10,0.05405405405405406,imperial; palace
nmf,8,3,stm,10,6,0.05405405405405406,emperor; yuan
nmf,8,3,stm,15,10,0.05405405405405406,emperor; yuan
nmf,30,26,stm,30,5,0.05405405405405406,migration; race
nmf,20,1,stm,30,10,0.05405405405405406,city; river
stm,10,6,stm,15,12,0.05405405405405406,emperor; sent
nmf,25,3,stm,10,6,0.05405405405405406,emperor; yuan
nmf,25,3,stm,30,10,0.05405405405405406,emperor; yuan
stm,10,6,stm,20,11,0.05405405405405406,emperor; yuan
stm,10,6,stm,20,15,0.05405405405405406,king; shi
nmf,20,0,stm,10,6,0.05405405405405406,king; son
nmf,30,7,stm,30,10,0.05405405405405406,emperor; yuan
corex_unanchored,30,10,stm,10,8,0.05405405405405406,century; languages
nmf,8,3,stm,30,10,0.05405405405405406,emperor; yuan
nmf,30,28,stm,25,4,0.05405405405405406,games; white
nmf,30,6,stm,25,15,0.05405405405405406,king; shi
nmf,30,6,stm,30,10,0.05405405405405406,city; shi
nmf,30,6,stm,30,15,0.05405405405405406,king; shi
nmf,30,7,stm,10,6,0.05405405405405406,emperor; yuan
nmf,30,7,stm,15,10,0.05405405405405406,emperor; yuan
nmf,20,0,stm,25,15,0.05405405405405406,family; king
lda,10,0,stm,25,14,0.05405405405405406,family; law
nmf,25,1,stm,30,10,0.05405405405405406,city; river
nmf,20,0,stm,30,15,0.05405405405405406,family; king
lda,8,1,stm,15,7,0.05405405405405406,heaven; king
lda,8,1,stm,20,12,0.05405405405405406,heaven; king
corex_unanchored,20,14,nmf,30,3,0.05405405405405406,ch; fu
nmf,25,0,stm,10,9,0.05405405405405406,island; village
lda,30,19,stm,30,10,0.05405405405405406,city; emperor
corex_unanchored,30,18,nmf,30,3,0.05405405405405406,per; taels
nmf,10,3,nmf,30,3,0.05405405405405406,ch; fu
corex_unanchored,30,0,stm,15,10,0.05405405405405406,emperor; heaven
lda,30,19,stm,30,13,0.05405405405405406,emperor; imperial
nmf,12,7,stm,30,13,0.05405405405405406,emperor; government
corex_unanchored,30,26,nmf,30,3,0.05405405405405406,kiang; si
lda,30,23,stm,10,6,0.05405405405405406,king; shi
lda,15,9,stm,25,15,0.05405405405405406,flowers; leaves
lda,15,9,stm,30,5,0.05405405405405406,forms; species
lda,15,9,stm,30,15,0.05405405405405406,flowers; leaves
nmf,30,3,nmf,8,3,0.05405405405405406,ch; fu
nmf,12,6,stm,30,15,0.05405405405405406,king; shi
stm,20,16,stm,25,7,0.05405405405405406,language; word
stm,20,16,stm,30,7,0.05405405405405406,language; word
nmf,10,7,stm,30,13,0.05405405405405406,emperor; government
nmf,25,0,stm,10,0,0.05405405405405406,fish; white
nmf,15,7,stm,10,6,0.05405405405405406,emperor; sent
nmf,30,2,stm,30,10,0.05405405405405406,city; emperor
nmf,30,3,nmf,8,2,0.05405405405405406,taels; year
lda,8,6,stm,30,10,0.05405405405405406,city; river
corex_unanchored,25,11,stm,10,9,0.05405405405405406,city; feet
nmf,30,2,stm,10,6,0.05405405405405406,city; emperor
lda,30,16,nmf,30,3,0.05405405405405406,ch; year
corex_anchored,20,16,stm,30,13,0.05405405405405406,empire; government
corex_unanchored,25,12,stm,30,13,0.05405405405405406,government; official
lda,30,14,stm,30,11,0.05405405405405406,art; sung
lda,8,5,stm,10,6,0.05405405405405406,emperor; yuan
nmf,12,6,stm,10,6,0.05405405405405406,king; shi
lda,15,7,stm,25,15,0.05405405405405406,king; shi
lda,15,7,stm,30,15,0.05405405405405406,king; shi
nmf,15,6,stm,20,16,0.05405405405405406,language; word
nmf,15,6,stm,25,15,0.05405405405405406,king; shi
nmf,30,1,stm,30,10,0.05405405405405406,city; river
nmf,15,6,stm,30,15,0.05405405405405406,king; shi
nmf,20,16,stm,10,0,0.05405405405405406,fish; white
lda,25,19,stm,30,10,0.05405405405405406,city; emperor
lda,10,7,stm,25,15,0.05405405405405406,king; shi
lda,10,7,stm,30,11,0.05405405405405406,ang; han
lda,25,19,stm,10,6,0.05405405405405406,city; emperor
nmf,12,6,stm,25,15,0.05405405405405406,king; shi
lda,25,17,stm,30,15,0.05405405405405406,king; shu
lda,10,5,stm,15,11,0.05405405405405406,book; books
lda,25,17,stm,15,7,0.05405405405405406,king; tzu
lda,25,17,stm,20,12,0.05405405405405406,king; tzu
lda,25,17,stm,25,15,0.05405405405405406,king; shu
nmf,8,7,stm,25,14,0.05405405405405406,family; law
lda,25,16,stm,15,10,0.05405405405405406,mohammed; prophet
lda,30,10,stm,30,23,0.05405405405405406,emperor; sent
lda,25,15,stm,10,6,0.05405405405405406,emperor; sent
lda,8,5,stm,15,10,0.05405405405405406,emperor; yuan
lda,12,3,stm,15,10,0.05405405405405406,city; temple
lda,10,7,stm,30,15,0.05405405405405406,king; shi
nmf,15,4,stm,30,5,0.05405405405405406,insects; species
lda,12,3,stm,30,10,0.05405405405405406,city; river
lda,25,13,stm,10,6,0.05405405405405406,emperor; yuan
nmf,8,6,stm,25,15,0.05405405405405406,king; shi
lda,25,13,stm,30,10,0.05405405405405406,emperor; yuan
corex_unanchored,25,15,stm,10,8,0.05405405405405406,century; languages
stm,15,10,stm,30,16,0.05405405405405406,moslem; moslems
stm,15,11,stm,25,16,0.05405405405405406,book; books
lda,25,13,nmf,30,3,0.05405405405405406,ch; fu
nmf,8,6,stm,30,15,0.05405405405405406,king; shi
lda,30,9,stm,25,15,0.05405405405405406,flowers; leaves
corex_unanchored,25,5,stm,25,4,0.05405405405405406,away; women
lda,30,9,stm,30,15,0.05405405405405406,flowers; leaves
nmf,25,23,stm,10,0,0.05405405405405406,dorsal; length
lda,25,10,stm,30,15,0.05405405405405406,family; king
lda,25,10,stm,30,23,0.05405405405405406,emperor; sent
corex_unanchored,30,20,stm,30,23,0.05405405405405406,government; soon
corex_unanchored,15,5,stm,25,4,0.05405405405405406,house; night
nmf,25,21,stm,25,15,0.05405405405405406,family; king
nmf,25,21,stm,30,15,0.05405405405405406,family; king
lda,25,10,stm,25,15,0.05405405405405406,family; king
lda,10,2,stm,30,23,0.05405405405405406,japan; peking
lda,25,10,stm,30,13,0.05405405405405406,emperor; sent
lda,25,9,stm,25,15,0.05405405405405406,flowers; leaves
lda,25,9,stm,30,5,0.05405405405405406,forms; species
lda,25,9,stm,30,15,0.05405405405405406,flowers; leaves
lda,25,7,stm,15,10,0.05405405405405406,city; yuan
lda,8,5,stm,30,10,0.05405405405405406,emperor; yuan
lda,20,13,stm,10,6,0.05405405405405406,king; shi
lda,25,7,stm,10,9,0.05405405405405406,city; river
corex_unanchored,25,22,stm,15,5,0.05405405405405406,characters; written
corex_unanchored,10,6,stm,10,0,0.05405405405405406,species; white
lda,12,5,stm,15,11,0.05405405405405406,book; books
lda,12,5,stm,20,16,0.05405405405405406,book; books
lda,30,14,stm,15,10,0.05405405405405406,heaven; ming
lda,30,7,stm,10,9,0.05405405405405406,city; river
lda,12,5,stm,30,23,0.05405405405405406,government; peking
lda,30,7,stm,15,10,0.05405405405405406,city; yuan
lda,25,6,stm,30,10,0.05405405405405406,city; river
