model,K,topic_id,top_words,representative_documents,dominant_decades,dominant_L1,dominant_L2,suggested_label,researcher_label,interpretation_notes,keep_merge_drop
bertopic_chunk_dual_stopworded,,28,savages; garments; women wear; men wear; taiga; waist; petticoats; anduri; orotchi; pepos,,,,,,,,
bertopic_chunk_dual_stopworded,,29,vegetation; agricole; carte; sahara; carte agricole; grazing; cultures; glaciers; agricole rale; rale l'empire,,,,,,,,
bertopic_chunk_dual_stopworded,,30,tungus; goldi; northern tungus; reindeer; amur; shamanism; complex; amur river; orotchis; pal,,,,,,,,
bertopic_chunk_dual_stopworded,,31,l'on; leurs; ses; fait; guild; quelques; ceux; que l'on; temps; elles,,,,,,,,
bertopic_chunk_dual_stopworded,,32,airs; drama; actor; musical instruments; actors; chinese respecting; mei; ming huang; stone drums; hsuan wang,,,,,,,,
bertopic,,0,cochin; tab; chinensis; folio; sinensis; var; genus; breadth; chusan; infra,,,,,,,,
bertopic,,1,coal; limestone; mile; left bank; right bank; gorge; shore; sandstone; tide; navigable,,,,,,,,
bertopic,,2,altar; marble; pillars; pagodas; terrace; architecture; towers; monuments; offerings; coffin,,,,,,,,
bertopic,,3,treaty; garnier; tong-king; treaties; commissioners; kweiliang; mandarins; negotiations; americans; audience,,,,,,,,
bertopic,,4,kwo; rebels; eldest son; eunuch; an-shih; wang an-shih; annam; rebel; generals; defeat,,,,,,,,
bertopic,,5,aug; feb; mar; nov dec; jan feb; jan; july aug; aug sept; dec; sept oct,,,,,,,,
bertopic,,6,mint; obverse; coin; tael; coinage; annam; minor currency; annam minor; dollar; obverse reverse,,,,,,,,
bertopic,,7,wares; pottery; bronzes; porcelains; painting; chinese art; bronze; chinese porcelain; potteries; artistic,,,,,,,,
bertopic,,8,tom; western asia; central western; mohammedan; medieval geography; history central; turkish; notices medieval; uigurs; samarcand,,,,,,,,
bertopic,,9,destiny; ultimate; taoism; immortality; holy men; immaterial; plato; senses; cosmic; tse,,,,,,,,
bertopic,,10,road shanghai; honorary; branch asiatic; election; hon; society's; s'hai; robert; list members; histories,,,,,,,,
bertopic,,11,great drought; tls; likin; land-tax; taels year; hkiang; catties; tax; ch'wan; revenue,,,,,,,,
bertopic,,12,classifier; tones; shuo; corean; vowels; ideographic; elementary characters; elementary; k'ang hsi; vowel,,,,,,,,
bertopic,,13,chinese musical; musical instruments; holes; diameter; inches long; pipe; drum; inches diameter; pipes; gong,,,,,,,,
bertopic,,14,cycle; lunar; solar; eclipses; jupiter; equinox; solstice; astronomical; zodiac; asterisms,,,,,,,,
bertopic,,15,temperature; eastern asia; vapour; latitude; spring summer; celsius; minimum; humidity; hkiang; maximum,,,,,,,,
bertopic,,16,tai-y; fut; elle; tait; concubine; femme; madame; vous; ouang; avait,,,,,,,,
bertopic,,17,chinese law; witchcraft; penalty; law practice; offence; infanticide; offences; penal; district magistrate; robbery,,,,,,,,
bertopic,,18,family law; law chinese; exogamy; patria; marry; contract; bride; widow; husband's; marriages,,,,,,,,
bertopic,,19,migration; migrations; south america; tibetans; philippines; lamaism; aryan; anthropological; immigrants; lhasa,,,,,,,,
bertopic,,20,teachings; chu hsi; meh; chai; human nature; confucianists; micius; ssu-ma; disciple; yao shun,,,,,,,,
bertopic,,21,thou; thy; hell; sins; creator; yima; hells; brightness; demon; deus,,,,,,,,
bertopic,,22,pawn; games; cannon; chess; file; rook; moves; knight; adversary; diagram,,,,,,,,
bertopic,,23,mohammed; prophet; moslem; moslems; islam; koran; mecca; mosque; jews; medina,,,,,,,,
bertopic,,24,kabaran; iii iii; yukan; tze; heen; mun; tsz; keang; itinerary; yeh,,,,,,,,
bertopic,,25,magnetic; magnetism; terrestrial; terrestrial magnetism; periodical; hemisphere; axis; nucleus; dip; attraction,,,,,,,,
bertopic,,26,vols; bithe; road shanghai; manchu chinese; vide wylie; bithe vols; libraries; vols large; svo; der gabelentz,,,,,,,,
bertopic,,27,eunuchs; great officer; mencius reformers; reformers china; reformers; hospital; avoided; avoidance; exogamy; avoiding,,,,,,,,
bertopic,,28,savages; garments; women wear; men wear; taiga; waist; petticoats; anduri; orotchi; pepos,,,,,,,,
bertopic,,29,vegetation; agricole; carte; sahara; carte agricole; grazing; cultures; glaciers; agricole rale; rale l'empire,,,,,,,,
bertopic,,30,tungus; goldi; northern tungus; reindeer; amur; shamanism; complex; amur river; orotchis; pal,,,,,,,,
bertopic,,31,l'on; leurs; ses; fait; guild; quelques; ceux; que l'on; temps; elles,,,,,,,,
bertopic,,32,airs; drama; actor; musical instruments; actors; chinese respecting; mei; ming huang; stone drums; hsuan wang,,,,,,,,
corex_anchored,20,0,temple; buddhist; buddhism; everything; things; men; story; evil; life; thought; nothing; saying; ritual; asked; heart; person; says; man; spirit; saw,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1858_01.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt | Chinese children's games - Headland, I. T. - 1906 - XXXVII_1906_05.txt",1900s | 1870s | 1920s,Religion and Philosophy | History and Chronology | Geography and Travel,Confucianism | Sculpture | Political science,,,,
corex_anchored,20,1,trade; customs; treaty; passed; took; went; carried; state; since; back; gave; open; became; reached; days; city; land; commerce; taking; entered,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1858_01.txt | On Cyclones , or the Law of Storms - Nicolson, F. W. - 1858 - 1858_02.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt",1900s | 1870s | 1890s,"Politics, Government, and Law | Economy, Trade, and Technology | History and Chronology","Confucianism | Associations, institutions, etc. | Political science",,,,
corex_anchored,20,2,shih; yuan; tzu; hsi; ch; chih; huang; chien; hsien; ching; chi; hsiang; ssu; chia; chin; chou; ao; feng; fu; ai,"Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt | Notes on Chinese law and practice preceding revision - Alabaster, E. - 1906 - XXXVII_1906_04.txt | Jewish monument at Kaifungfu, The - Martin, W. A. P. - 1906 - XXXVII_1906_01.txt | Java - Mencarini, J. - 1905 - XXXVI_1905_05.txt",1940s | 1910s | 1920s,"Military | Natural Sciences | Politics, Government, and Law | Arts and Archaeology",Decorative arts | Bronzes | Sculpture,,,,
corex_anchored,20,3,foot; hair; bright; fish; beautiful; eyes; stone; front; ground; wood; looking; trees; tree; sight; black; dark; door; turned; wild; birds,"Sketches of the Miau - tsze - Bridgman, E. C. - 1859 - 1859_11.txt | Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | Narrative of the American Embassy to Peking - Williams, S. W. - 1859 - 1860_05.txt | Chinese children's games - Headland, I. T. - 1906 - XXXVII_1906_05.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt",1900s | 1870s | 1920s,Military | Natural Sciences | Geography and Travel | Anthropology and Social Customs,Sculpture | Folklore | Mythology | Music,,,,
corex_anchored,20,4,chine; des; vol; iv; les; et; un; le; une; viii; quoted; dans; qu; se; der; au; la; paris; chinois; de,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt | Ancient Tibet and its frontagers - Kingsmill, T. W. - 1906 - XXXVII_1906_02.txt | Coins of the Ta - ts'ing or present dynasty of China * - Wylie, A. - 1858 - 1858_03.txt | Limitations of comparative philology, On the - Mollendorf, P. G. von - 1896 - XXXIII_1896_05.txt",1940s | 1870s | 1890s,Education | Military | Natural Sciences | Anthropology and Social Customs,"Associations, institutions, etc. | Sculpture | Education",,,,
corex_anchored,20,5,thick; red; flat; sides; fine; top; white; upper; covered; green; brown; surface; blue; side; yellow; shape; tail; grass; bottom; size,"Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt | Chinese children's games - Headland, I. T. - 1906 - XXXVII_1906_05.txt | On Cyclones , or the Law of Storms - Nicolson, F. W. - 1858 - 1858_02.txt | Coins of the Ta - ts'ing or present dynasty of China * - Wylie, A. - 1858 - 1858_03.txt | Java - Mencarini, J. - 1905 - XXXVI_1905_05.txt",1860s | 1910s | 1850s,Natural Sciences | Military | Natural Sciences | Geography and Travel,Decorative arts | Porcelain | Sculpture,,,,
corex_anchored,20,6,feet; water; boats; near; dry; low; mud; south; miles; river; round; places; rice; salt; cut; reach; bank; tea; sea; iron,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | On Cyclones , or the Law of Storms - Nicolson, F. W. - 1858 - 1858_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt | Chinese children's games - Headland, I. T. - 1906 - XXXVII_1906_05.txt",1860s | 1900s | 1870s,"Geography and Travel | Economy, Trade, and Technology | Military | Natural Sciences","Folklore | Mythology | Travel | History, Modern (20th century)",,,,
corex_anchored,20,7,chu; yu; yen; ti; wu; chen; ts; ien; wang; shu; chang; tien; wen; ku; chung; ho; kung; kao; shun; jen,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt | Notes on Chinese law and practice preceding revision - Alabaster, E. - 1906 - XXXVII_1906_04.txt | Coins of the Ta - ts'ing or present dynasty of China * - Wylie, A. - 1858 - 1858_03.txt | Notes on Chinese banking system in Shanghai - Ferguson, J. C. - 1906 - XXXVII_1906_03.txt",1900s | 1870s | 1890s,"Military | Natural Sciences | Economy, Trade, and Technology | History and Chronology",Political science | Sculpture | Military art and science | Science,,,,
corex_anchored,20,8,even; words; shall; whether; always; consider; subject; already; know; respect; question; say; able; possess; really; certain; new; believe; better; general,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1858_01.txt | On Cyclones , or the Law of Storms - Nicolson, F. W. - 1858 - 1858_02.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt",1900s | 1870s | 1890s,"Education | Politics, Government, and Law | Religion and Philosophy","Education | Associations, institutions, etc. | Language and languages",,,,
corex_anchored,20,9,death; father; received; died; court; act; military; law; office; friends; committed; official; brother; conduct; personal; peace; receive; desire; refused; duties,"Sketches of the Miau - tsze - Bridgman, E. C. - 1859 - 1859_11.txt | Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1858_01.txt | On the Banishment of Criminals in China - Macgowan, D. J. - 1859 - 1860_02.txt | Narrative of the American Embassy to Peking - Williams, S. W. - 1859 - 1860_05.txt",1900s | 1870s | 1920s,"Politics, Government, and Law | Religion and Philosophy | History and Chronology","Confucianism | Associations, institutions, etc. | Judaism",,,,
corex_anchored,20,10,along; eastern; forming; almost; southern; plain; except; close; east; considerable; across; nearly; area; half; range; extending; throughout; somewhat; larger; features,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1858_01.txt | On Cyclones , or the Law of Storms - Nicolson, F. W. - 1858 - 1858_02.txt | Coins of the Ta - ts'ing or present dynasty of China * - Wylie, A. - 1858 - 1858_03.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt",1870s | 1890s | 1900s,"Geography and Travel | Military | Natural Sciences | Economy, Trade, and Technology",Sculpture | Folklore | Mythology | Travel,,,,
corex_anchored,20,11,dynasty; title; imperial; word; meaning; according; language; given; states; read; written; late; reign; term; author; post; name; intended; referred; characters,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt | Coins of the Ta - ts'ing or present dynasty of China * - Wylie, A. - 1858 - 1858_03.txt | Notes on Chinese law and practice preceding revision - Alabaster, E. - 1906 - XXXVII_1906_04.txt",1900s | 1870s | 1890s,"Military | Natural Sciences | Politics, Government, and Law | History and Chronology","Folklore | Associations, institutions, etc. | Military art and science | Science",,,,
corex_anchored,20,12,get; going; leave; coming; best; every; done; end; instead; getting; making; old; last; giving; ten; together; street; quite; provided; leaving,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | On Cyclones , or the Law of Storms - Nicolson, F. W. - 1858 - 1858_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt | Chinese children's games - Headland, I. T. - 1906 - XXXVII_1906_05.txt",1900s | 1890s | 1870s,"Military | Natural Sciences | Education | Politics, Government, and Law","Associations, institutions, etc. | Folklore | Mythology | Military art and science | Science",,,,
corex_anchored,20,13,idea; means; cannot; without; case; whole; course; way; fact; become; nature; necessary; less; alone; similar; reason; either; different; right; becomes,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1858_01.txt | On Cyclones , or the Law of Storms - Nicolson, F. W. - 1858 - 1858_02.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt",1900s | 1870s | 1890s,"Politics, Government, and Law | Economy, Trade, and Technology | Religion and Philosophy","Associations, institutions, etc. | Folklore | Mythology | Sculpture",,,,
corex_anchored,20,14,night; return; set; away; told; wife; hands; heard; young; home; keep; come; women; go; head; never; family; woman; husband; food,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | On Cyclones , or the Law of Storms - Nicolson, F. W. - 1858 - 1858_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt | Chinese children's games - Headland, I. T. - 1906 - XXXVII_1906_05.txt",1900s | 1890s | 1870s,"Politics, Government, and Law | History and Chronology | Religion and Philosophy","History | History, Modern (20th century) | Folklore | Mythology | Political science",,,,
corex_anchored,20,15,heaven; emperor; son; prince; king; affairs; book; ancient; world; throne; born; appointed; kingdom; ruler; wrote; authority; order; wisdom; self; virtue,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1858_01.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | Coins of the Ta - ts'ing or present dynasty of China * - Wylie, A. - 1858 - 1858_03.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt",1870s | 1900s | 1920s,"History and Chronology | Religion and Philosophy | Politics, Government, and Law","Biography | Associations, institutions, etc. | Confucianism",,,,
corex_anchored,20,16,empire; government; progress; events; legal; granted; past; interests; political; views; policy; relations; establishment; reasons; nations; administration; treated; responsibility; issued; consequence,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1858_01.txt | On Cyclones , or the Law of Storms - Nicolson, F. W. - 1858 - 1858_02.txt | Coins of the Ta - ts'ing or present dynasty of China * - Wylie, A. - 1858 - 1858_03.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt",1900s | 1870s | 1920s,"Military | Natural Sciences | Politics, Government, and Law | History and Chronology","Associations, institutions, etc. | Political science | Judaism",,,,
corex_anchored,20,17,valley; level; height; smaller; steep; plains; species; hills; sinensis; slopes; grey; valleys; shore; cultivated; forest; bay; islands; rapid; forests; climate,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | Contribution to the nomenclature of Chinese plants - Faber, E. - 1907 - XXXVIII_1907_03.txt | On Cyclones , or the Law of Storms - Nicolson, F. W. - 1858 - 1858_02.txt | Ancient Tibet and its frontagers - Kingsmill, T. W. - 1906 - XXXVII_1906_02.txt | Java - Mencarini, J. - 1905 - XXXVI_1905_05.txt",1940s | 1860s | 1880s,Natural Sciences | Geography and Travel | Anthropology and Social Customs,Botany | Geology | Hydrology,,,,
corex_anchored,20,18,origin; sense; understand; ideas; perhaps; earth; goes; real; forms; complete; age; knowledge; true; existence; later; elements; study; influences; sound; gives,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1858_01.txt | On Cyclones , or the Law of Storms - Nicolson, F. W. - 1858 - 1858_02.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt",1930s | 1920s | 1870s,Religion and Philosophy | Anthropology and Social Customs | Military | Natural Sciences,Decorative arts | Folklore | Mythology | Taoism,,,,
corex_anchored,20,19,natives; per; port; greater; england; ports; company; coast; report; canton; cargo; foreign; commercial; foreigners; native; mission; exchange; goods; merchants; villages,"Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1858_01.txt | On Cyclones , or the Law of Storms - Nicolson, F. W. - 1858 - 1858_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt | Notes on Chinese law and practice preceding revision - Alabaster, E. - 1906 - XXXVII_1906_04.txt",1860s | 1890s | 1900s,"Military | Natural Sciences | Economy, Trade, and Technology | Politics, Government, and Law","Associations, institutions, etc. | Government | History, Modern (20th century)",,,,
corex_unanchored,10,0,death; return; evil; away; home; went; gave; son; took; asked; story; told; man; women; power; tell; come; never; peace; bring,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1858_01.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt | Chinese children's games - Headland, I. T. - 1906 - XXXVII_1906_05.txt",1900s | 1870s | 1890s,"Politics, Government, and Law | History and Chronology | Religion and Philosophy","Confucianism | Associations, institutions, etc. | Political science",,,,
corex_unanchored,10,1,things; thought; world; lived; go; says; rule; understand; idea; life; know; ideas; ancient; find; spirit; daily; saying; really; spirits; thing,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1858_01.txt | On Cyclones , or the Law of Storms - Nicolson, F. W. - 1858 - 1858_02.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt",1870s | 1900s | 1920s,Religion and Philosophy | History and Chronology | Anthropology and Social Customs,Confucianism | Sculpture | Taoism,,,,
corex_unanchored,10,2,passed; died; carried; account; arrived; road; open; received; days; state; official; entered; day; taking; reached; back; chief; imperial; since; whose,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1858_01.txt | On Cyclones , or the Law of Storms - Nicolson, F. W. - 1858 - 1858_02.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt",1900s | 1870s | 1890s,"Politics, Government, and Law | History and Chronology | Geography and Travel","Confucianism | Associations, institutions, etc. | Political science",,,,
corex_unanchored,10,3,words; shall; without; book; men; language; authority; read; means; word; subject; given; meaning; even; desire; might; states; title; regard; others,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1858_01.txt | On Cyclones , or the Law of Storms - Nicolson, F. W. - 1858 - 1858_02.txt | Coins of the Ta - ts'ing or present dynasty of China * - Wylie, A. - 1858 - 1858_03.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt",1900s | 1870s | 1890s,"Education | Politics, Government, and Law | Religion and Philosophy","Confucianism | Associations, institutions, etc. | Education",,,,
corex_unanchored,10,4,night; feet; food; water; head; morning; making; ground; reach; behind; together; looking; eye; cut; front; foot; trees; wood; poor; high,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | On Cyclones , or the Law of Storms - Nicolson, F. W. - 1858 - 1858_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt | Chinese children's games - Headland, I. T. - 1906 - XXXVII_1906_05.txt",1900s | 1870s | 1890s,"Geography and Travel | Military | Natural Sciences | Politics, Government, and Law",Sculpture | Folklore | Mythology | Islam,,,,
corex_unanchored,10,5,trade; greater; southern; east; sea; eastern; coast; extent; south; geographical; considerable; miles; island; along; northern; direction; half; plain; bank; amount,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1858_01.txt | On Cyclones , or the Law of Storms - Nicolson, F. W. - 1858 - 1858_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt | Notes on Chinese law and practice preceding revision - Alabaster, E. - 1906 - XXXVII_1906_04.txt",1890s | 1860s | 1880s,"Economy, Trade, and Technology | Geography and Travel | Politics, Government, and Law","Associations, institutions, etc. | Sculpture | History, Modern (20th century)",,,,
corex_unanchored,10,6,thick; sides; fine; red; flat; smaller; white; brown; low; top; dark; upper; height; yellow; tail; species; grass; blue; black; green,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt | On Cyclones , or the Law of Storms - Nicolson, F. W. - 1858 - 1858_02.txt | Chinese children's games - Headland, I. T. - 1906 - XXXVII_1906_05.txt | Java - Mencarini, J. - 1905 - XXXVI_1905_05.txt",1900s | 1860s | 1880s,Military | Natural Sciences | Geography and Travel | Natural Sciences,Sculpture | Travel | Botany,,,,
corex_unanchored,10,7,yu; yen; chu; ai; wang; lu; wu; ti; yuan; ang; ien; ts; wei; jen; chin; chi; kao; ho; chih; feng,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt | Coins of the Ta - ts'ing or present dynasty of China * - Wylie, A. - 1858 - 1858_03.txt | Notes on Chinese law and practice preceding revision - Alabaster, E. - 1906 - XXXVII_1906_04.txt",1890s | 1900s | 1870s,"Military | Natural Sciences | Politics, Government, and Law | Religion and Philosophy",Bronzes | Sculpture | Military art and science | Science,,,,
corex_unanchored,10,8,office; pay; capital; twenty; government; paid; going; public; native; money; officials; authorities; last; carrying; civil; large; empire; ready; issued; send,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1858_01.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | Coins of the Ta - ts'ing or present dynasty of China * - Wylie, A. - 1858 - 1858_03.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt",1900s | 1890s | 1870s,"Politics, Government, and Law | Military | Natural Sciences | History and Chronology","Associations, institutions, etc. | Law | Judaism",,,,
corex_unanchored,10,9,france; chine; paris; se; french; une; ports; voyage; commerce; treaty; aux; deux; canton; dans; des; de; august; published; st; hongkong,"Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt | On Cyclones , or the Law of Storms - Nicolson, F. W. - 1858 - 1858_02.txt | Coins of the Ta - ts'ing or present dynasty of China * - Wylie, A. - 1858 - 1858_03.txt | Notes on Chinese law and practice preceding revision - Alabaster, E. - 1906 - XXXVII_1906_04.txt",1940s | 1880s | 1860s,"Economy, Trade, and Technology | Military | Natural Sciences | History and Chronology","Associations, institutions, etc. | History, Modern (20th century) | Sculpture",,,,
corex_unanchored,15,0,death; return; went; took; gave; died; told; set; peace; court; son; emperor; asked; affairs; sent; brother; received; hands; young; soldiers,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1858_01.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt | Chinese children's games - Headland, I. T. - 1906 - XXXVII_1906_05.txt",1900s | 1870s | 1890s,"Military | Natural Sciences | History and Chronology | Politics, Government, and Law","Confucianism | Associations, institutions, etc. | Military art and science | Science",,,,
corex_unanchored,15,1,red; thick; fine; sides; wood; white; low; yellow; green; flat; blue; foot; grass; covered; dry; heavy; top; dark; stones; smaller,"Notes on some new species of birds found on the island of Formosa - Swinhoe, R. - 1859 - 1859_08.txt | Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | Sketches of the Miau - tsze - Bridgman, E. C. - 1859 - 1859_11.txt | The Small Chinese Lark - Swinhoe, R. - 1859 - 1860_01.txt | Narrative of the American Embassy to Peking - Williams, S. W. - 1859 - 1860_05.txt",1860s | 1900s | 1910s,Military | Natural Sciences | Geography and Travel | Natural Sciences,Sculpture | Folklore | Mythology | Travel,,,,
corex_unanchored,15,2,evil; away; men; women; wife; home; father; dead; husband; go; story; children; spirits; person; heart; keep; life; good; family; put,"Two zodiacs (solar and lunar), their origin and connections, The - Kingsmill, T. W. - 1907 - XXXVIII_1907_04.txt | Witchcraft in the Chinese penal code - Williams, E. T. - 1907 - XXXVIII_1907_02.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt | Chinese children's games - Headland, I. T. - 1906 - XXXVII_1906_05.txt | Notes on Chinese law and practice preceding revision - Alabaster, E. - 1906 - XXXVII_1906_04.txt",1900s | 1870s | 1920s,"Religion and Philosophy | Politics, Government, and Law | Military | Natural Sciences",Confucianism | Sculpture | Taoism,,,,
