from,to,author,subject_l2,subject_l1,master_id,title,volume,year_start,year_end,time_window,subject_weight,subject_raw
A_200,S_7,"Fletcher, W. J. B.",Language and languages,Literature and Language,MASTER_00437,"Song of a skirt, The",NS 52,1921,1921,1918-1927,1.0,literature and language
A_166,S_12,"Sowerby, A. de C.",Zoology,Natural Sciences,MASTER_00438,"Natural history of China, The",NS 53,1922,1922,1918-1927,1.0,zoology
A_201,S_20,Heidenstem,Geology,Natural Sciences,MASTER_00439,"Growth of the Yangtze delta, The *",NS 53,1922,1922,1918-1927,0.5,geology and hydrology
A_201,S_10,Heidenstem,Hydrology,Natural Sciences,MASTER_00439,"Growth of the Yangtze delta, The *",NS 53,1922,1922,1918-1927,0.5,geology and hydrology
A_181,S_47,Hutson J.,Art,Arts and Archaeology,MASTER_00440,"Shuh country, The",NS 53,1922,1922,1918-1927,0.25,"arts, archaeology, history and social customs"
A_181,S_25,Hutson J.,Archaeology,Arts and Archaeology,MASTER_00440,"Shuh country, The",NS 53,1922,1922,1918-1927,0.25,"arts, archaeology, history and social customs"
A_181,S_31,Hutson J.,History,History and Chronology,MASTER_00440,"Shuh country, The",NS 53,1922,1922,1918-1927,0.25,"arts, archaeology, history and social customs"
A_181,S_26,Hutson J.,Manners and customs,Anthropology and Social Customs,MASTER_00440,"Shuh country, The",NS 53,1922,1922,1918-1927,0.25,"arts, archaeology, history and social customs"
A_158,S_3,"Edgar, J. H.",Ethnology,Anthropology and Social Customs,MASTER_00441,Notes on names of non - Chinese tribes in Western Szechwan,NS 53,1922,1922,1918-1927,0.5,ethnology and anthropology
A_158,S_4,"Edgar, J. H.",Anthropology,Anthropology and Social Customs,MASTER_00441,Notes on names of non - Chinese tribes in Western Szechwan,NS 53,1922,1922,1918-1927,0.5,ethnology and anthropology
A_158,S_37,"Edgar, J. H.",Religion,Religion and Philosophy,MASTER_00442,Note on Chiang sacrifice and litholatry,NS 53,1922,1922,1918-1927,1.0,religion
A_134,S_7,"Ferguson, J. C.",Language and languages,Literature and Language,MASTER_00443,""" Fir - flower Tablets """,NS 53,1922,1922,1918-1927,1.0,literature and language
A_202,S_7,"Hudson, E.",Language and languages,Literature and Language,MASTER_00444,Lan - tsih *,NS 53,1922,1922,1918-1927,1.0,literature and language
A_203,S_7,"Gaunt, T.",Language and languages,Literature and Language,MASTER_00445,Ling Yin monastery poem,NS 53,1922,1922,1918-1927,1.0,literature and language
A_204,S_20,"Norin, E.",Geology,Natural Sciences,MASTER_00446,Notes on the coal and Iron Ore deposits of Central Shansi,NS 53,1922,1922,1918-1927,1.0,geology
A_205,S_19,"Hers, J.",Botany,Natural Sciences,MASTER_00447,Chinese names of plants ; a preliminary list of the trees and shrubs of North Honan,NS 53,1922,1922,1918-1927,1.0,botany
A_206,S_12,"Jacot, A. P.",Zoology,Natural Sciences,MASTER_00448,"Oribatoidae Sinensis, Part I",NS 53,1922,1922,1918-1927,1.0,zoology
A_207,S_12,"Sjolander, D.",Zoology,Natural Sciences,MASTER_00449,"Distribution and habits of the Argali sheep of Central Asia, The *",NS 53,1922,1922,1918-1927,1.0,zoology
A_208,S_19,"Cowdry, N. H.",Botany,Natural Sciences,MASTER_00450,Plants from Peitaiho,NS 53,1922,1922,1918-1927,1.0,botany
A_187,S_14,"Skvortzow, B. W.",Agriculture,Natural Sciences,MASTER_00451,"Notes on the agriculture, botany and the zoology of China, Sections xlvii - xlix *",NS 53,1922,1922,1918-1927,0.333333333333333,"agriculture, botany and zoology"
A_187,S_19,"Skvortzow, B. W.",Botany,Natural Sciences,MASTER_00451,"Notes on the agriculture, botany and the zoology of China, Sections xlvii - xlix *",NS 53,1922,1922,1918-1927,0.333333333333333,"agriculture, botany and zoology"
A_187,S_12,"Skvortzow, B. W.",Zoology,Natural Sciences,MASTER_00451,"Notes on the agriculture, botany and the zoology of China, Sections xlvii - xlix *",NS 53,1922,1922,1918-1927,0.333333333333333,"agriculture, botany and zoology"
A_209,S_12,"Riley, J. H. and Richmond, C. W.",Zoology,Natural Sciences,MASTER_00452,"Partial bibliography of Chinese birds, A",NS 53,1922,1922,1918-1927,1.0,zoology
A_199,S_24,"Werner, E. T. C.",Christianity,Religion and Philosophy,MASTER_00453,"Christ in the "" Li Tai Shen Hsien Tung Chien "" *",NS 53,1922,1922,1918-1927,1.0,Christianity
A_210,S_7,"Budd, C.",Language and languages,Literature and Language,MASTER_00454,"Snowstorm, A",NS 54,1923,1923,1918-1927,1.0,literature and language
A_211,S_7,"Jamieson, C. A.",Language and languages,Literature and Language,MASTER_00455,Chu - goh Leang and the arrows,NS 54,1923,1923,1918-1927,1.0,literature and language
A_202,S_7,"Hudson, E.",Language and languages,Literature and Language,MASTER_00456,"Drought, The",NS 54,1923,1923,1918-1927,1.0,literature and language
A_202,S_7,"Hudson, E.",Language and languages,Literature and Language,MASTER_00457,Then and now,NS 54,1923,1923,1918-1927,1.0,literature and language
A_202,S_7,"Hudson, E.",Language and languages,Literature and Language,MASTER_00458,"Night in the mountains, A",NS 54,1923,1923,1918-1927,1.0,literature and language
A_212,S_1,"Stael-Holstein, Baron A. von",Buddhism,Religion and Philosophy,MASTER_00459,Hsuan - tsang and modern research,NS 54,1923,1923,1918-1927,1.0,Buddhism
A_181,S_47,Hutson J.,Art,Arts and Archaeology,MASTER_00460,The Shuh country,NS 54,1923,1923,1918-1927,0.25,"arts, archaeology, history and social customs"
A_181,S_25,Hutson J.,Archaeology,Arts and Archaeology,MASTER_00460,The Shuh country,NS 54,1923,1923,1918-1927,0.25,"arts, archaeology, history and social customs"
A_181,S_31,Hutson J.,History,History and Chronology,MASTER_00460,The Shuh country,NS 54,1923,1923,1918-1927,0.25,"arts, archaeology, history and social customs"
A_181,S_26,Hutson J.,Manners and customs,Anthropology and Social Customs,MASTER_00460,The Shuh country,NS 54,1923,1923,1918-1927,0.25,"arts, archaeology, history and social customs"
A_134,S_47,"Ferguson, J. C.",Art,Arts and Archaeology,MASTER_00461,"Culture, the basis of Chinese art",NS 54,1923,1923,1918-1927,0.5,arts and archaeology
A_134,S_25,"Ferguson, J. C.",Archaeology,Arts and Archaeology,MASTER_00461,"Culture, the basis of Chinese art",NS 54,1923,1923,1918-1927,0.5,arts and archaeology
A_170,S_40,"Chatley, H.",Miscellaneous,Inscriptions and Miscellaneous,MASTER_00462,Science in old China *,NS 54,1923,1923,1918-1927,1.0,miscellaneous
A_213,S_6,"Fischer, E. S.",Travel,Geography and Travel,MASTER_00463,Modern travel from Tai Yuan Fu via Mount Wu Tai to the Mongolian frontier,NS 54,1923,1923,1918-1927,1.0,travel and general descriptions
A_214,S_36,"Darroch, J.",Biography,History and Chronology,MASTER_00464,A page of ancient Chinese history,NS 54,1923,1923,1918-1927,1.0,biographical history and individuals of history
A_171,S_6,"Ayscough, F. W.",Travel,Geography and Travel,MASTER_00465,"Preliminary notes on the literary background of the "" Great River """,NS 54,1923,1923,1918-1927,1.0,travel and general descriptions
A_145,S_37,"Torrance, T.",Religion,Religion and Philosophy,MASTER_00466,"Religion of the Ch'iang, The *",NS 54,1923,1923,1918-1927,1.0,religion
A_206,S_12,"Jacot, A. P.",Zoology,Natural Sciences,MASTER_00467,"Oribatoidae Sinensis, Part II",NS 54,1923,1923,1918-1927,1.0,zoology
A_215,S_24,"Heeren, J. J.",Christianity,Religion and Philosophy,MASTER_00468,Bishop Della Chiesa and the story of his lost grave *,NS 54,1923,1923,1918-1927,1.0,Christianity
A_184,S_3,"Kliene, C.",Ethnology,Anthropology and Social Customs,MASTER_00469,Some similarities in Chinese and ancient Egyptian culture,NS 54,1923,1923,1918-1927,0.5,ethnology and anthropology
A_184,S_4,"Kliene, C.",Anthropology,Anthropology and Social Customs,MASTER_00469,Some similarities in Chinese and ancient Egyptian culture,NS 54,1923,1923,1918-1927,0.5,ethnology and anthropology
A_209,S_12,"Riley, J. H. and Richmond, C. W.",Zoology,Natural Sciences,MASTER_00470,"Partial bibliography of Chinese birds, A (complementary to the List given in Vol 53, pp. 196-237)",NS 54,1923,1923,1918-1927,1.0,zoology
A_183,S_26,"Morgan, E.",Manners and customs,Anthropology and Social Customs,MASTER_00471,How tonnage was measured in ancient China,NS 54,1923,1923,1918-1927,1.0,social customs
A_183,S_45,"Morgan, E.",Taoism,Religion and Philosophy,MASTER_00472,"Taoist superman, The",NS 54,1923,1923,1918-1927,1.0,Taoism
A_216,S_37,"Shirokogoroff, S. M.",Religion,Religion and Philosophy,MASTER_00473,General theory of shamanism among the Tungus,NS 54,1923,1923,1918-1927,1.0,religion
A_199,S_37,"Werner, E. T. C.",Religion,Religion and Philosophy,MASTER_00474,Chinese composite deities,NS 54,1923,1923,1918-1927,1.0,religion
A_216,S_3,"Shirokogoroff, S. M.",Ethnology,Anthropology and Social Customs,MASTER_00475,Who are the Northern Chinese ?,NS 55,1924,1924,1918-1927,0.5,ethnology and anthropology
A_216,S_4,"Shirokogoroff, S. M.",Anthropology,Anthropology and Social Customs,MASTER_00475,Who are the Northern Chinese ?,NS 55,1924,1924,1918-1927,0.5,ethnology and anthropology
A_134,S_3,"Ferguson, J. C.",Ethnology,Anthropology and Social Customs,MASTER_00476,Southern Migration of the Sung Dynasty,NS 55,1924,1924,1918-1927,0.5,ethnology and anthropology
A_134,S_4,"Ferguson, J. C.",Anthropology,Anthropology and Social Customs,MASTER_00476,Southern Migration of the Sung Dynasty,NS 55,1924,1924,1918-1927,0.5,ethnology and anthropology
A_148,S_9,"Warren, G. G.",Philosophy,Religion and Philosophy,MASTER_00477,Was Chu Hsi a materialist ?,NS 55,1924,1924,1918-1927,1.0,philosophy
A_170,S_53,"Chatley, H.",Folklore,Anthropology and Social Customs,MASTER_00478,"Dead Hand in China, The",NS 55,1924,1924,1918-1927,1.0,folklore
A_145,S_14,"Torrance, T.",Agriculture,Natural Sciences,MASTER_00479,Origin and history of the irrigation work of the Chengtu Plain,NS 55,1924,1924,1918-1927,1.0,agriculture
A_145,S_38,"Torrance, T.",Geography,Geography and Travel,MASTER_00480,History of Shuh a free translation of the Shuh Chi,NS 55,1924,1924,1918-1927,0.333333333333333,geography and travels - Asia
A_145,S_6,"Torrance, T.",Travel,Geography and Travel,MASTER_00480,History of Shuh a free translation of the Shuh Chi,NS 55,1924,1924,1918-1927,0.333333333333333,geography and travels - Asia
A_145,S_54,"Torrance, T.",Asia,Geography and Travel,MASTER_00480,History of Shuh a free translation of the Shuh Chi,NS 55,1924,1924,1918-1927,0.333333333333333,geography and travels - Asia
A_206,S_12,"Jacot, A. P.",Zoology,Natural Sciences,MASTER_00481,"Oribatoidea Sinensis, Part III",NS 55,1924,1924,1918-1927,1.0,zoology
A_217,S_55,"Hayes, L. N.",China--Religion,Religion and Philosophy,MASTER_00482,"Gods of the Chinese, The",NS 55,1924,1924,1918-1927,1.0,religion of China
A_218,S_53,"Mironov, N. D. and Shirokogoroff, S. M.",Folklore,Anthropology and Social Customs,MASTER_00483,Sramana - Shaman,NS 55,1924,1924,1918-1927,1.0,folklore
A_171,S_55,"Ayscough, F. W.",China--Religion,Religion and Philosophy,MASTER_00484,Cult of the Ch'eng Huang Lao Yeh,NS 55,1924,1924,1918-1927,0.5,religion of China and folklore
A_171,S_53,"Ayscough, F. W.",Folklore,Anthropology and Social Customs,MASTER_00484,Cult of the Ch'eng Huang Lao Yeh,NS 55,1924,1924,1918-1927,0.5,religion of China and folklore
A_219,S_12,"Wilder, G. D. and Hubbard, H. W.",Zoology,Natural Sciences,MASTER_00485,List of the birds of Chihli Province,NS 55,1924,1924,1918-1927,1.0,zoology
A_216,S_56,"Shirokogoroff, S. M.",East Asian languages,Literature and Language,MASTER_00486,Critical bibliographical notes : study of the Tungus languages,NS 55,1924,1924,1918-1927,1.0,Far Eastern languages
A_220,S_57,"MacNair, H. F.","History, Modern",History and Chronology,MASTER_00487,Some observation on China's international relations,NS 56,1925,1925,1918-1927,0.5,modern history - Asia
A_220,S_54,"MacNair, H. F.",Asia,Geography and Travel,MASTER_00487,Some observation on China's international relations,NS 56,1925,1925,1918-1927,0.5,modern history - Asia
A_221,S_34,"Sheppard, G. W. (ed.)",Literature,Literature and Language,MASTER_00488,"Edict of Ch ' in Shih Huang, A",NS 56,1925,1925,1918-1927,1.0,literature
A_222,S_9,"Pott, F. L. H.",Philosophy,Religion and Philosophy,MASTER_00489,"Teaching of Micius, The",NS 56,1925,1925,1918-1927,1.0,philosophy
A_223,S_55,"Dovey, J. W.",China--Religion,Religion and Philosophy,MASTER_00490,"Life and times of Confucius, The",NS 56,1925,1925,1918-1927,1.0,religion of China
A_224,S_20,"Barbour, G. B.",Geology,Natural Sciences,MASTER_00491,"Springs of Tsinanfu, The",NS 56,1925,1925,1918-1927,1.0,geology
A_206,S_12,"Jacot, A. P.",Zoology,Natural Sciences,MASTER_00492,Shantung foraminifera,NS 56,1925,1925,1918-1927,1.0,zoology
A_199,S_38,"Werner, E. T. C.",Geography,Geography and Travel,MASTER_00493,"Burial place of Genghis Kwan, The",NS 56,1925,1925,1918-1927,0.333333333333333,geography and travels - Asia
A_199,S_6,"Werner, E. T. C.",Travel,Geography and Travel,MASTER_00493,"Burial place of Genghis Kwan, The",NS 56,1925,1925,1918-1927,0.333333333333333,geography and travels - Asia
A_199,S_54,"Werner, E. T. C.",Asia,Geography and Travel,MASTER_00493,"Burial place of Genghis Kwan, The",NS 56,1925,1925,1918-1927,0.333333333333333,geography and travels - Asia
A_215,S_37,"Heeren, J. J.",Religion,Religion and Philosophy,MASTER_00494,Some new light on the life and times of Bishop Della Chiesa,NS 56,1925,1925,1918-1927,0.5,religion and mythology
A_215,S_17,"Heeren, J. J.",Mythology,Anthropology and Social Customs,MASTER_00494,Some new light on the life and times of Bishop Della Chiesa,NS 56,1925,1925,1918-1927,0.5,religion and mythology
A_134,S_34,"Ferguson, J. C.",Literature,Literature and Language,MASTER_00495,"Stories in Chinese paintings, I",NS 56,1925,1925,1918-1927,1.0,literature
A_199,S_55,"Werner, E. T. C.",China--Religion,Religion and Philosophy,MASTER_00496,Rebuttal notes on chinese religion and dynastic tombs,NS 56,1925,1925,1918-1927,1.0,religion of China
A_225,S_56,"Gillis, I. V.",East Asian languages,Literature and Language,MASTER_00497,"Critical review of Chalfant's notes upon the "" Shuo Wen """,NS 56,1925,1925,1918-1927,1.0,Far Eastern languages
A_195,S_52,"Mason, I.",Islam,Religion and Philosophy,MASTER_00498,Notes on Chinese Mohammedan Literature,NS 56,1925,1925,1918-1927,1.0,Mohammedanism
A_226,S_20,"Turner, F. B.",Geology,Natural Sciences,MASTER_00499,Flood and famine in North China,NS 57,1926,1926,1918-1927,1.0,geology
A_78,S_38,"Hosie, A.",Geography,Geography and Travel,MASTER_00500,"Map of China in the making, A",NS 57,1926,1926,1918-1927,0.333333333333333,geography and travels - Asia
A_78,S_6,"Hosie, A.",Travel,Geography and Travel,MASTER_00500,"Map of China in the making, A",NS 57,1926,1926,1918-1927,0.333333333333333,geography and travels - Asia
A_78,S_54,"Hosie, A.",Asia,Geography and Travel,MASTER_00500,"Map of China in the making, A",NS 57,1926,1926,1918-1927,0.333333333333333,geography and travels - Asia
A_158,S_38,"Edgar, J. H.",Geography,Geography and Travel,MASTER_00501,"Tibetan and his environment : an interpretation, The",NS 57,1926,1926,1918-1927,0.333333333333333,geography and travels - Asia
A_158,S_6,"Edgar, J. H.",Travel,Geography and Travel,MASTER_00501,"Tibetan and his environment : an interpretation, The",NS 57,1926,1926,1918-1927,0.333333333333333,geography and travels - Asia
A_158,S_54,"Edgar, J. H.",Asia,Geography and Travel,MASTER_00501,"Tibetan and his environment : an interpretation, The",NS 57,1926,1926,1918-1927,0.333333333333333,geography and travels - Asia
A_183,S_58,"Morgan, E.","History, Ancient",History and Chronology,MASTER_00502,League of nations in ancient China,NS 57,1926,1926,1918-1927,1.0,ancient history
A_134,S_57,"Ferguson, J. C.","History, Modern",History and Chronology,MASTER_00503,General survey of standard Chinese histories,NS 57,1926,1926,1918-1927,0.5,modern history - Asia
A_134,S_54,"Ferguson, J. C.",Asia,Geography and Travel,MASTER_00503,General survey of standard Chinese histories,NS 57,1926,1926,1918-1927,0.5,modern history - Asia
A_227,S_9,"Freeman, M.",Philosophy,Religion and Philosophy,MASTER_00504,"Yen Hsi Chai, a 17th century philosopher",NS 57,1926,1926,1918-1927,1.0,philosophy
A_228,S_36,"Teesdale, J. H.",Biography,History and Chronology,MASTER_00505,"Li Sin Cheng, the Chung Wang or "" Faithful Prince """,NS 57,1926,1926,1918-1927,1.0,biography
A_191,S_12,"Gee, N. G.",Zoology,Natural Sciences,MASTER_00506,Chinese fresh water sponges,NS 57,1926,1926,1918-1927,1.0,zoology
A_145,S_12,"Torrance, T.",Zoology,Natural Sciences,MASTER_00507,"Chinese cat, The",NS 57,1926,1926,1918-1927,1.0,zoology
A_216,S_3,"Shirokogoroff, S. M.",Ethnology,Anthropology and Social Customs,MASTER_00508,Northern Tungus migrations in the Far East,NS 57,1926,1926,1918-1927,0.5,ethnology and anthropology
A_216,S_4,"Shirokogoroff, S. M.",Anthropology,Anthropology and Social Customs,MASTER_00508,Northern Tungus migrations in the Far East,NS 57,1926,1926,1918-1927,0.5,ethnology and anthropology
A_219,S_12,"Wilder, G. D. and Hubbard, H. W.",Zoology,Natural Sciences,MASTER_00509,Corrections and additions to the list of the birds of Chihli Province,NS 57,1926,1926,1918-1927,1.0,zoology
A_199,S_23,"Werner, E. T. C.",Inscriptions,Inscriptions and Miscellaneous,MASTER_00510,"Postscript on tomb - destruction, A",NS 57,1926,1926,1918-1927,1.0,inscriptions
A_229,S_59,G. S. S. G.,Antiquities,Arts and Archaeology,MASTER_00511,Some notes on the remains of a phallic shrine in Japan,NS 57,1926,1926,1918-1927,0.333333333333333,"antiquities, religion and mythology"
A_229,S_37,G. S. S. G.,Religion,Religion and Philosophy,MASTER_00511,Some notes on the remains of a phallic shrine in Japan,NS 57,1926,1926,1918-1927,0.333333333333333,"antiquities, religion and mythology"
A_229,S_17,G. S. S. G.,Mythology,Anthropology and Social Customs,MASTER_00511,Some notes on the remains of a phallic shrine in Japan,NS 57,1926,1926,1918-1927,0.333333333333333,"antiquities, religion and mythology"
A_140,S_57,"Moule, A. C.","History, Modern",History and Chronology,MASTER_00512,"Siege of Saianfu and the murder of Achmach Bailo, The",NS 58,1927,1927,1918-1927,0.5,modern history - Asia
A_140,S_54,"Moule, A. C.",Asia,Geography and Travel,MASTER_00512,"Siege of Saianfu and the murder of Achmach Bailo, The",NS 58,1927,1927,1918-1927,0.5,modern history - Asia
A_134,S_46,"Ferguson, J. C.",Political science,"Politics, Government, and Law",MASTER_00513,Political parties of the Northern Sung Dynasty,NS 58,1927,1927,1918-1927,1.0,political science
A_230,S_34,"Leung, G. K.",Literature,Literature and Language,MASTER_00514,Mei Lan - Fang (the man and his art),NS 58,1927,1927,1918-1927,0.5,literature and biography
A_230,S_36,"Leung, G. K.",Biography,History and Chronology,MASTER_00514,Mei Lan - Fang (the man and his art),NS 58,1927,1927,1918-1927,0.5,literature and biography
A_231,S_47,"Abraham, R. D.",Art,Arts and Archaeology,MASTER_00515,"Motives of Chinese art, The",NS 58,1927,1927,1918-1927,1.0,fine arts
A_202,S_34,"Hudson, E.",Literature,Literature and Language,MASTER_00516,"Little Lu - fu, and looking at a painting by Wang - tzu",NS 58,1927,1927,1918-1927,1.0,literature
A_206,S_12,"Jacot, A. P.",Zoology,Natural Sciences,MASTER_00517,"Genus gueldenstaedtia (leguminoseae), The",NS 58,1927,1927,1918-1927,1.0,zoology
A_183,S_36,"Morgan, E.",Biography,History and Chronology,MASTER_00518,Chou - kung ; The Duke of Chou,NS 58,1927,1927,1918-1927,1.0,biography
A_232,S_3,"Kojeuroff, G. P.",Ethnology,Anthropology and Social Customs,MASTER_00519,Some contributions to the anthropology of the buriats,NS 58,1927,1927,1918-1927,0.5,ethnology and anthropology
A_232,S_4,"Kojeuroff, G. P.",Anthropology,Anthropology and Social Customs,MASTER_00519,Some contributions to the anthropology of the buriats,NS 58,1927,1927,1918-1927,0.5,ethnology and anthropology
A_233,S_55,"Couling, C. E.",China--Religion,Religion and Philosophy,MASTER_00520,"Partriarch Lu, The",NS 58,1927,1927,1918-1927,1.0,religion of China
A_195,S_60,"Mason, I.","Associations, institutions, etc.","Politics, Government, and Law",MASTER_00521,Three score years and ten,NS 59,1928,1928,1928-1937,1.0,associations and institutions
A_234,S_38,"MacGillivray, D.",Geography,Geography and Travel,MASTER_00522,"Jews of Honan, The",NS 59,1928,1928,1928-1937,0.333333333333333,geography and travels - Asia
A_234,S_6,"MacGillivray, D.",Travel,Geography and Travel,MASTER_00522,"Jews of Honan, The",NS 59,1928,1928,1928-1937,0.333333333333333,geography and travels - Asia
A_234,S_54,"MacGillivray, D.",Asia,Geography and Travel,MASTER_00522,"Jews of Honan, The",NS 59,1928,1928,1928-1937,0.333333333333333,geography and travels - Asia
A_134,S_44,"Ferguson, J. C.",Porcelain,Arts and Archaeology,MASTER_00523,Shapes of porcelain vessels,NS 59,1928,1928,1928-1937,1.0,porcelain
A_217,S_38,"Hayes, L. N.",Geography,Geography and Travel,MASTER_00524,The Great Wall of China,NS 59,1928,1928,1928-1937,0.333333333333333,geography and travels - Asia
A_217,S_6,"Hayes, L. N.",Travel,Geography and Travel,MASTER_00524,The Great Wall of China,NS 59,1928,1928,1928-1937,0.333333333333333,geography and travels - Asia
A_217,S_54,"Hayes, L. N.",Asia,Geography and Travel,MASTER_00524,The Great Wall of China,NS 59,1928,1928,1928-1937,0.333333333333333,geography and travels - Asia
A_227,S_46,"Freeman, M.",Political science,"Politics, Government, and Law",MASTER_00525,"Ch'ing dynasty criticism of Sung politico - philosophy, The",NS 59,1928,1928,1928-1937,1.0,political science
A_235,S_53,Wang Kuo Wei（王国维）,Folklore,Anthropology and Social Customs,MASTER_00526,Chinese foot measures of the past nineteen centuries,NS 59,1928,1928,1928-1937,1.0,folklore
A_236,S_34,"Meerkerk, M. E. R. F.",Literature,Literature and Language,MASTER_00527,"A German translation of the Hsi Hsiang Chi, A review",NS 59,1928,1928,1928-1937,1.0,literature
A_237,S_11,"Phelps, D. L.",Education,Education,MASTER_00528,"Place of Music in the Platonic and Confucian systems of moral education, The",NS 59,1928,1928,1928-1937,0.5,education and music
A_237,S_8,"Phelps, D. L.",Music,Arts and Archaeology,MASTER_00528,"Place of Music in the Platonic and Confucian systems of moral education, The",NS 59,1928,1928,1928-1937,0.5,education and music
A_238,S_20,"Englaender, A. L.",Geology,Natural Sciences,MASTER_00529,"Origin and growth of deserts and the encroachment of the desert on North - China, The",NS 59,1928,1928,1928-1937,1.0,geology
A_239,S_37,"White, L. M.",Religion,Religion and Philosophy,MASTER_00530,Early Christianity in Japan,NS 59,1928,1928,1928-1937,0.5,religion and mythology
A_239,S_17,"White, L. M.",Mythology,Anthropology and Social Customs,MASTER_00530,Early Christianity in Japan,NS 59,1928,1928,1928-1937,0.5,religion and mythology
A_199,S_55,"Werner, E. T. C.",China--Religion,Religion and Philosophy,MASTER_00531,"Origin of the Chinese priesthood, The",NS 59,1928,1928,1928-1937,1.0,religion of China
A_206,S_19,"Jacot, A. P.",Botany,Natural Sciences,MASTER_00532,Contributions from the Herbarium of the Shantung Christian University,NS 59,1928,1928,1928-1937,1.0,botany
A_240,S_36,Hu Shih（胡适）,Biography,History and Chronology,MASTER_00533,"Wang Mang, the socialist emperor of nineteen centuries ago",NS 59,1928,1928,1928-1937,1.0,biography
A_241,S_34,"Biallas, F. X.",Literature,Literature and Language,MASTER_00534,"K'u Yuan, his life and poems",NS 59,1928,1928,1928-1937,0.5,literature and biography
A_241,S_36,"Biallas, F. X.",Biography,History and Chronology,MASTER_00534,"K'u Yuan, his life and poems",NS 59,1928,1928,1928-1937,0.5,literature and biography
A_202,S_34,"Hudson, E.",Literature,Literature and Language,MASTER_00535,"Kite's message, The",NS 59,1928,1928,1928-1937,1.0,literature
A_140,S_57,"Moule, A. C.","History, Modern",History and Chronology,MASTER_00536,"Murder of Achmach Bailo, The",NS 59,1928,1928,1928-1937,0.5,modern history - Asia
A_140,S_54,"Moule, A. C.",Asia,Geography and Travel,MASTER_00536,"Murder of Achmach Bailo, The",NS 59,1928,1928,1928-1937,0.5,modern history - Asia
A_242,S_57,Chang Hsin-hai（张歆海）,"History, Modern",History and Chronology,MASTER_00537,Some types of Chinese historical thought,NS 60,1929,1929,1928-1937,0.5,modern history - Asia
A_242,S_54,Chang Hsin-hai（张歆海）,Asia,Geography and Travel,MASTER_00537,Some types of Chinese historical thought,NS 60,1929,1929,1928-1937,0.5,modern history - Asia
A_240,S_55,Hu Shih（胡适）,China--Religion,Religion and Philosophy,MASTER_00538,"Establishment of Confucianism as a state religion during the Han dynasty, The",NS 60,1929,1929,1928-1937,1.0,religion of China
A_195,S_52,"Mason, I.",Islam,Religion and Philosophy,MASTER_00539,"Mohammedans of China : when, and how they first came, The",NS 60,1929,1929,1928-1937,1.0,Mohammedanism
A_170,S_3,"Chatley, H.",Ethnology,Anthropology and Social Customs,MASTER_00540,Did ancient Chinese culture come from Egypt ?,NS 60,1929,1929,1928-1937,0.5,ethnology and anthropology
A_170,S_4,"Chatley, H.",Anthropology,Anthropology and Social Customs,MASTER_00540,Did ancient Chinese culture come from Egypt ?,NS 60,1929,1929,1928-1937,0.5,ethnology and anthropology
A_243,S_35,"Kann, E.",Economics,"Economy, Trade, and Technology",MASTER_00541,"Gold in China : in its historical, practical and financial aspects",NS 60,1929,1929,1928-1937,1.0,political economy
A_238,S_20,"Englaender, A. L.",Geology,Natural Sciences,MASTER_00542,Some notes on Aisa's Ice Age,NS 60,1929,1929,1928-1937,1.0,geology
A_158,S_55,"Edgar, J. H.",China--Religion,Religion and Philosophy,MASTER_00543,Did Manicheism influence Lamaism ?,NS 60,1929,1929,1928-1937,1.0,religion of China
A_244,S_19,"Liu, J. C.",Botany,Natural Sciences,MASTER_00544,"List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A",NS 60,1929,1929,1928-1937,1.0,botany
A_245,S_23,"Talbot, R. M.",Inscriptions,Inscriptions and Miscellaneous,MASTER_00545,"List of legible inscriptions on stones in the foreign cemetery on Double Island, Swatow, 1922",NS 60,1929,1929,1928-1937,1.0,inscriptions
A_183,S_47,"Morgan, E.",Art,Arts and Archaeology,MASTER_00546,"The George Eumorfopoulos collection : catalogue of the Chinese and Corean bronzes, sculpture, jades, jewellery and miscellaneous objects : by W. Percival Yetts, A",NS 60,1929,1929,1928-1937,1.0,fine arts
A_246,S_58,"Buxton, D.","History, Ancient",History and Chronology,MASTER_00547,"Light thrown on ancient Chinese history by recent archaeological discoveries, The *",NS 61,1930,1930,1928-1937,1.0,ancient history
A_247,S_61,"Vacca, G.",Science,Natural Sciences,MASTER_00548,Some points on the history of science in China *,NS 61,1930,1930,1928-1937,1.0,science in general
A_213,S_38,"Fischer, E. S.",Geography,Geography and Travel,MASTER_00549,"Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A",NS 61,1930,1930,1928-1937,0.333333333333333,geography and travels - Asia
A_213,S_6,"Fischer, E. S.",Travel,Geography and Travel,MASTER_00549,"Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A",NS 61,1930,1930,1928-1937,0.333333333333333,geography and travels - Asia
A_213,S_54,"Fischer, E. S.",Asia,Geography and Travel,MASTER_00549,"Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A",NS 61,1930,1930,1928-1937,0.333333333333333,geography and travels - Asia
A_134,S_34,"Ferguson, J. C.",Literature,Literature and Language,MASTER_00550,"Stories in Chinese painting, II",NS 61,1930,1930,1928-1937,1.0,literature
